st_012100_0001#0,"""A.P.238/4/23/14:00"""
st_012100_0010#0,"""ハドレッド……"""
st_012100_0040#0,"""（rugido）"""
st_012100_0050#0,"""Lo sé, lo entiendo. Incluso sin que digas nada sé lo que quieres decir."""
st_012100_0060#0,"""Cuando lo pienso, siempre hemos sido como hermanos. Ni siquiera peleamos."""
st_012100_0070#0,"""No ser capaz de hablar era una razón bastante grande."""
st_012100_0080#0,"""Sin embargo, todavía creo que teníamos una relación fuerte entre nosotros."""
st_012100_0090#0,"""A través de momentos felices y tristes, siempre estábamos allí para cubrirnos el uno al otro."""
st_012100_0100#0,"""Pero está bien, sin ti por aquí todavía puedo hacerlo por mi cuenta. No tienes que preocuparte."""
st_012100_0110#0,"""Es por eso que este es el final. Voy a terminar esto por ti."""
st_012100_0120#0,"""Estando en el Escuadrón de la Muerte haré todo lo posible para verte en silencio."""
st_012100_0130#0,"""Pero por eso, al final me gustaría ver por todo lo alto."""
st_012100_0140#0,"""La audiencia es sólo <%me> y yo, pero aún así quiero que lo dés todo!"""
st_012100_0150#0,"""No será grabado ni escrito en ninguna parte, ¡pero no quiero que desaparezca de mi memoria!"""
st_012100_0160#0,"""¡Eso es lo que significa ser una Idol, dar lo mejor de si y ser recordado!"""
st_012100_0170#0,"""Eres mi hermano, quiero ser capaz de recordarte!"""
st_012100_0180#0,"""Un recuerdo que nunca se puede olvidar!"""
st_012100_0190#0,"""（rugido）"""
st_012100_0200#0,"""<%me>, Por favor, prestame tu fuerza!"""
st_012100_0210#0,"""¡Soy Quna, Número Cero del Consejo de los Seis!"""
st_012100_0220#0,"""Voy a entregar tu final."""
