st_013330_0001#0,"""A.P.238/4/9/12:00"""
st_013330_0010#0,"""Hm, Parece que podría haber un enemigo más fuerte por delante."""
st_013330_0020#0,"""Pero si Lisa está unida a <%me>, entonces podemos matar cualquier cosa."""
st_013330_0030#0,"""Hablando de eso, Lisa quería preguntarte algo."""
st_013330_0040#0,"""No pienses demasiado en esto pero..."""
st_013330_0050#0,"""¿Qué te motiva a ser más fuerte?"""
st_013330_0060#0,"""¿Para alguien más? ¿Para ti? ¿Por venganza, o algo más?"""
st_013330_0070#0,"""Bueno, para ser honesta realmente no me importa, por lo que no era mucho de una pregunta."""
st_013330_0080#0,"""Lisa confía en sus propios ojos, pero ella no tiene idea de qué pensar cuando ella te mira."""
st_013330_0090#0,"""Por eso te he estado vigilando, pero todavía estoy confundida."""
st_013330_0100#0,"""Pero está bien, no tengo que entender, seguiré observándote."""
st_013330_0110#0,"""¿No vas a responder a eso? Eso es aburrido."""
st_013330_0120#0,"""A Lisa le gusta esta sensación de no saber qué va a pasar."""
st_013330_0130#0,"""Mientras hemos estado hablando, se da a los otros grupos un tiempo para ponerse al día."""
st_013330_0140#0,"""No te preocupes, todavía vamos a ganar. Lisa y <%me> son demasiado fuertes para perder."""
