name01#0,"""？？？"""
name02#0,"""？？？"""
st_010400_0010#0,"""El número de Darkers es extremadamente alto... esta tendencia es preocupante."""
st_010400_0020#0,"""Pero profesora, los Dragonkin pueden derrotar a los Darkers por su cuenta, ¿verdad?"""
st_010400_0030#0,"""Según cabe suponer. Es por eso que tienen una política de no interactuar con los ARKS."""
st_010400_0040#0,"""Pero estoy tratando de advertirles de los peligros de esa política."""
st_010400_0050#0,"""Los Darkers sólo pueden ser destruidos permanentemente con el armamento de Photons que utilizamos."""
st_010400_0060#0,"""Los Dragonkin son fuertes, pero la fuerza bruta no es suficiente. Los fragmentos residuales eventualmente generan más Darkers."""
st_010400_0070#0,"""Creo que esto puede tener algo que ver con el por qué están atacando a los ARKS. Pero sin su cooperación, no puedo investigar completamente."""
st_010400_0080#0,"""Es por eso que tenemos que hacer este tipo de trabajo en persona."""
st_010400_0090#0,"""A.P.238/3/19/12:40"""
