name01#0,"""？？？"""
name02#0,"""？？？"""
ra_010180_0010#0,"""어, 어어!　마침 잘 왔다!<br>파트너!　내 말 좀 들어 봐!"""
ra_010180_0020#0,"""허억, 하아…!<br>아까 말이야, 동토 깊숙한 데서<br>봤다고!"""
ra_010180_0030#0,"""뭘 봤냐고…<br>뭔가 엄청 소름 끼치는<br>사람 그림자 말이야!<br>뭔가 찾는다고 두리번거리고 있었어!"""
ra_010180_0040#0,"""탐사 중인 아크스 아니냐고?<br>야, 야, 그럴 리가 있냐!"""
ra_010180_0050#0,"""그렇게 기분 나쁜 녀석은<br>본 적도 없어!"""
ra_010180_0060#0,"""멀어서 자세히는 못 봤는데<br>뭐랄까… 새카만 느낌이었어."""
ra_010180_0070#0,"""아무튼 이 안쪽으로 갈 거면<br>너도 조심해!<br>그럼 난 먼저 간다!"""
ra_010180_0080#0,"""A.P.238/2/28"""
