st_062070_0001#0,"""A.P.242/2/26/16:00"""
st_062070_0010#0,"""[Esto es] [donde Kashina duerme]"""
st_062070_0020#0,"""¿Su tumba, como dijiste...? Sin embargo, hay algo..."""
st_062070_0030#0,"""……<%me>。<br>Sabes que es esto. Qué es este sentimiento ..."""
st_062070_0040#0,"""Es como la Mothership"""
st_062070_0050#0,"""Es como Xion."""
st_062070_0060#0,"""Eso tiene sentido si Kashina fue creada como un clon de Xion."""
st_062070_0070#0,"""Lo que significa que la estructura también debería ser la misma. Entonces el núcleo estaría... por allí."""
st_062070_0080#0,"""Ahora, Xiao puede ...?!"""
st_062070_0090#0,"""きゃあっ！"""
st_062070_0100#0,"""サラっ！"""
st_062070_0110#0,"""Pensé que mi golpe fue fatal, pero parece que lo sentiste en el último momento."""
st_062070_0120#0,"""Ese pulso dentro de ti... Ciertamente eres diferente de los otros ARKS"""
st_062070_0130#0,"""ヴァルナ……！"""
st_062070_0140#0,"""Por qué estás aquí...!"""
st_062070_0150#0,"""Mi Lady me ordenó seguirles."""
st_062070_0160#0,"""Tus movimientos eran peculiares, así que me tome mi tiempo... Parece que tomé la decisión correcta."""
st_062070_0170#0,"""Esta ubicación es esencial para que pueda lanzar su contraofensiva, ¿no es así?"""
st_062070_0180#0,"""Entonces, debo destruirlo."""
st_062070_0190#0,"""No lo hagas...!"""
st_062070_0200#0,"""そん……な……！"""
st_062070_0210#0,"""……む？"""
st_062070_0220#0,"""¡Creer que todo iría a tu manera fue tu mayor error!"""
st_062070_0230#0,"""¿C-Claris Claes? Qué estás haciendo aquí...!"""
st_062070_0240#0,"""Huey me envió! ¡Me dijo que te ayudara!"""
st_062070_0250#0,"""No podemos rastrear las lecturas de los Photoner, pero si las de un ARKS, ¡podemos transportarlo allí!"""
st_062070_0260#0,"""...Intrigante. Y, sin embargo, ¿qué esperará lograr con una sola particula de polvo?"""
st_062070_0270#0,"""Hmph! ¡No me subestimes, Photoner!"""
st_062070_0280#0,"""C-Claris Claes! Esta siendo demasiado imprudente! ¡Cálmese!"""
st_062070_0290#0,"""No te preocupes Predecesora, estoy perfectamente en control!"""
st_062070_0300#0,"""Si no puedes leer los movimientos de tu oponente, ¡incendia todo el campo de batalla!"""
st_062070_0310#0,"""... Bárbaro, pero efectivo. Veamos cuánto tiempo puedes mantener esa ferocidad."""
st_062070_0320#0,"""Por mucho que odie decir, tiene razón. No podré mantener esto para siempre."""
st_062070_0330#0,"""Sara, te haremos ganar tiempo. Entra y despierta a Xiao."""
st_062070_0340#0,"""...Entendido. Rela, por favor."""
st_062070_0350#0,"""[¡Por aquí!]"""
st_062070_0360#0,"""...Un esfuerzo inútil."""
line01#0,"""El progreso de la misión hasta este punto se ha guardado."""
