st_063060_0001#0,"""A.P.242/3/7/12:30"""
st_063060_0010#0,"""Incluso los A.I.S. mejorados fueron tratados como juguetes.<br>Esto es muy malo."""
st_063060_0020#0,"""Debido a que la cantidad de fotones retenidos en el cuerpo es literalmente insignificante, no han llegado ataques de fotones."""
st_063060_0030#0,"""El ataque material también es repelido a la fuerza por el fortalecimiento del cuerpo por fotones.<br>No, esto es... genial."""
st_063060_0040#0,"""……想定計算、終了。"""
st_063060_0050#0,"""想定がまったく甘かったな。<br>交戦時の出力から導き出された<br>シバの最高出力想定が、これだ。"""
st_063060_0060#0,"""Qué...... pero...... ¿Estos números?<br>¡¿No es un error de cálculo?!"""
st_063060_0070#0,"""……アークス全員の総計に匹敵って<br>無茶苦茶ですよ、こんなの！"""
st_063060_0080#0,"""だけど、事実だ。"""
st_063060_0090#0,"""フォトナー全員分のフォトン能力を<br>彼女一人が有すると考えれば<br>当然の能力なのかもしれない。"""
st_063060_0100#0,"""以前、彼女がアークスシップに現れたとき<br>あれは、本当に遊びに来ていた程度の<br>振る舞いだったんだろう。"""
st_063060_0110#0,"""だけど、あのときだって<br><%me>もわたしも<br>まったく歯が立たなかった……"""
st_063060_0120#0,"""生半可なフォトンをぶつけても<br>吸われるか弾かれるかだけ……"""
st_063060_0130#0,"""あれとまともに戦うには<br>同じぐらいのフォトンを持たなければ無理だ。"""
st_063060_0140#0,"""同じだけの力を得るしか……"""
st_063060_0150#0,"""何か力を封じる手段があれば……"""
st_063060_0160#0,"""……そうだね。<br>君やマトイなら、長期的に見れば<br>シバに並ぶことも可能かもしれない。"""
st_063060_0170#0,"""でも、今はそれは現実的じゃない。<br>こちらの力を伸ばせないのであれば<br>敵の力を減じる術を考えるだけだよ。"""
st_063060_0180#0,"""そうだね。<br>それが一番妥当な考え方だ。"""
st_063060_0190#0,"""フォトンを抑え込む方法……"""
st_063060_0200#0,"""……あ。<br>そうだ、あのときの。"""
st_063060_0210#0,"""そう。<br>マトイが【深遠なる闇】に転じたとき<br>その力を縛りつけたスクナヒメの結灰陣。"""
st_063060_0220#0,"""あれは、元々「禍津」の力を<br>封じるための結界。"""
st_063060_0230#0,"""それをシバの力を……<br>フォトンを封じるように転用できれば<br>……可能性はある。"""
st_063060_0240#0,"""うん、大丈夫だよ！<br>スクナヒメなら、力を貸してくれる！"""
st_063060_0250#0,"""<%me>、行こう！<br>ハルコタンに、スクナヒメに会いに！"""
skit01#0,"""Mount a Counterattack"""
skit02#0,"""反撃の一手"""
