st_063080_0001#0,"""A.P.242/3/10/10:15"""
st_063080_0010#0,"""...<%me>. Where are we...?"""
st_063080_0020#0,"""This is the Kakuriyo. A land situated in the divide between our world and the next."""
st_063080_0030#0,"""Sukuna-hime! You're alright...!"""
st_063080_0040#0,"""But, the other Shironians were..."""
st_063080_0050#0,"""Ever the quick one to jump to conclusions, you are. Matoi, look around."""
st_063080_0060#0,"""...Huh? Kotoshiro?"""
st_063080_0070#0,"""Yes, it has been a while. There are others too, gathered beyond here."""
st_063080_0080#0,"""You may think of this as our emergency sanctuary. While it is a sacred place, our intrusion is a necessity."""
st_063080_0090#0,"""Lady Sukuna-hime was quick to sense the arrival of the tyrannical one, and relocated everyone here to the Kakuriyo."""
st_063080_0100#0,"""Not everyone was saved. Even I am not that all-powerful. The sacrifices were...many."""
st_063080_0110#0,"""Still, 'tis far better than the fate the Kuronians met. Ahah."""
st_063080_0120#0,"""If we had only come sooner..."""
st_063080_0130#0,"""The blame is not yours. Had you arrived earlier, the outcome would remain largely unchanged."""
st_063080_0140#0,"""That rogue bears incredible power. You would...no, I fear even I would pale in comparison."""
st_063080_0150#0,"""Now speak, you two. Tell me all you know of this being."""
st_063080_0160#0,"""I see. It was those who bore the ARKS. They gave rise to something extraordinary."""
st_063080_0210#0,"""That's what Xiao told us. Shiva's power comes from their near-infinite Photon abilities."""
st_063080_0220#0,"""We thought if you... If you used the Braided Ash Formation to seal her...we might stand a chance."""
st_063080_0230#0,"""An idea befitting that child. You hatched a similar scheme to bind Matoi's powers when she went berserk."""
st_063080_0240#0,"""My power, and the Photons you use. They bear some similarity, so you were able to make use of it."""
st_063080_0250#0,"""...Very well, you two. Would you accept a request of mine?"""
st_063080_0260#0,"""Anything."""
st_063080_0270#0,"""What do you need?"""
st_063080_0280#0,"""Sure. We'll help however we can!"""
st_063080_0290#0,"""...Ahah, what sincerity."""
st_063080_0300#0,"""Kotoshiro."""
st_063080_0310#0,"""Yes."""
st_063080_0320#0,"""For you I have a separate task."""
