st_061140_0001#0,"""A.P.242/2/17/14:00"""
st_061140_0010#0,"""ウルクさん、どうして……！"""
st_061140_0020#0,"""どうして、退いた？！"""
st_061140_0030#0,"""シャオの仇をとらないと！"""
st_061140_0040#0,"""二人がそういう反応するのが<br>目に見えてたからだよ。"""
st_061140_0050#0,"""マザーシップと……シャオくんと<br>貴方たちを天秤にかけて<br>私は、貴方たちを選んだ。"""
st_061140_0060#0,"""そしてその選択が間違っていたとは<br>これっぽっちも思わない。<br>シャオくんだってきっとそうしたから。"""
st_061140_0070#0,"""シャオくんの、縁者。<br>サラちゃん、だっけ。<br>今なら、わたしの姿が見えるかな。"""
st_061140_0080#0,"""……貴方は？"""
st_061140_0090#0,"""わたしは、アルマ。<br>初代のクラリスクレイス。"""
st_061140_0100#0,"""前にあなたがここに来たとき<br>わたしはここにいたけど見えなかった。"""
st_061140_0110#0,"""……でも、今は見えている。<br>この意味が、わかる？"""
st_061140_0120#0,"""……シャオの、力？"""
st_061140_0130#0,"""そう。<br>シャオくんの力は、あなたの内にある。<br>シャオくんは、あなたの内で眠ってる。"""
st_061140_0140#0,"""それは、あなたという器には大きすぎる。<br>目覚めたら、あなたを壊してしまう。<br>……だからシャオくんは、眠ってる。"""
st_061140_0150#0,"""そうか……シャオは……<br>……あたしの中に、いるのね。"""
st_061140_0160#0,"""しっかりしなさい、みんな！"""
st_061140_0170#0,"""シエラ、何のためにシャオが<br>権限委譲したと思ってるの！"""
st_061140_0180#0,"""マトイ！\u3000<%me>！<br>あそこで君たちが死んだら元も子もない！<br>大局的にものを見ないとダメでしょ！"""
st_061140_0190#0,"""さ、サラさん？"""
st_061140_0200#0,"""……と、シャオなら言うわね。<br>あたしの内側から、そんな気持ちが<br>ふつふつとわいてきたもの。"""
st_061140_0210#0,"""そして、あいつはきっとこう言う。<br>「やられっぱなしは性に合わない」って。"""
st_061140_0220#0,"""……確かに、言いそうだね。"""
st_061140_0230#0,"""……負けず嫌いだもんね、シャオくん。"""
st_061140_0240#0,"""シエラ、各シップとの連絡は取れる？<br>アークス各員の状況とかは？"""
st_061140_0250#0,"""あっ、はい！<br>各シップ独立演算にて運用中です！"""
st_061140_0260#0,"""アークスの状況はこちらに来てます。<br>あちこちのシップに散らばってますが<br>六芒の皆さんは生存確認済みです。"""
st_061140_0270#0,"""アークスの現存数も<br>オペレーター主導で確認してる。<br>あと一時間もすれば状況が出揃うよ。"""
st_061140_0280#0,"""シャオはこういう状況を見越してた。<br>……だから権限を段階的に委譲して<br>自分なしでもアークスが動くようにしてた。"""
st_061140_0290#0,"""でも、残念だったわねシャオ。<br>まだ隠居なんてさせないわよ。"""
st_061140_0300#0,"""シエラ、アークスシップの航路変更！<br>惑星アムドゥスキアに向かって！"""
st_061140_0310#0,"""アムドゥスキア、ですか？"""
st_061140_0320#0,"""……シャオが最後にあたしに言ったの。<br>「アムドゥスキアに向かえ」って。"""
st_061140_0330#0,"""きっとあそこに、鍵がある。<br>現状を打破するための、鍵が。"""
skit01#0,"""The Demise Brings Despair"""
skit02#0,"""終がもたらす絶望"""
