st_061010_0001#0,"""A.P.242/2/11/10:00"""
st_061010_0010#0,"""이야, 이렇게 전부 모인 게<br>얼마 만이지?<br>거기다가 이번에는 게스트도 많네."""
st_061010_0020#0,"""우르크, 장난칠 때가 아니야."""
st_061010_0030#0,"""알고 있어.<br>모두의 표정이 심각해 보이니까, 긴장을 풀려고 한 거야<br>그럼, 긴급 사령 회의를 시작하겠습니다."""
st_061010_0040#0,"""의제는, 종말의 여신 시바에 대해서<br>우선은 현재 알고 있는 정보를 말해주세요."""
st_061010_0050#0,"""그럼, 외람되지만 제가 간결히 설명을."""
st_061010_0055#0,"""……전부 말해도 괜찮겠지요, 샤오?"""
st_061010_0060#0,"""물론이지.<br>모두가 알아두지 않으면<br>그 후의 이야기로 진행할 수 없으니까."""
st_061010_0070#0,"""저번에 아크스 쉽에 강습해 온 시바.<br>그리고 함께 있던 두 명에 대해서는<br>포토너일 것으로 추측됩니다."""
st_061010_0080#0,"""또 포토너인가...<br>그런데 어째서, 아크스에<br>적대를 하는 것일까?"""
st_061010_0090#0,"""그녀의 발언에는 이런 것도 있었습니다.<br「세계를 위해서 한차례 제물이 되었다」라고"""
st_061010_0100#0,"""지금까지의 정보를 종합하면<br>포토너 시대에서 발생했던<br>【심원의 어둠】 봉인을 가리키는 것입니다."""
st_061010_0110#0,"""이것은 아우로라에게서도 확인했었습니다.<br>그녀 자신은 시바에 대해서는 몰랐지만<br>그런 행위가 있었다고, 말이죠."""
st_061010_0120#0,"""포톤을 떠넘겨서 미끼로 삼고<br>【심원의 어둠】을 아공간에 봉인했던...<br>제물의 존재. 그것이 돌아왔단 뜻인가?"""
st_061010_0130#0,"""그 말을 믿는다면 그렇습니다.<br>그것이 진실인지 거짓인지는...<br>실제로 칼을 맞대었던 분에게<br>들어봐야겠지요."""
st_061010_0140#0,"""심상치 않은 힘이 느껴졌었어"""
st_061010_0150#0,"""…………"""
st_061010_0160#0,"""그 시바뿐만 아니라<br>주변의 녀석들도 엄청났었지.<br>포토너란 존재라면 납득이다."""
st_061010_0170#0,"""그러나, 더 이질 적인 것은 저 시바다<br>이쪽의 모든 공격이 통하질 않았다."""
st_061010_0180#0,"""...뭐랄까. 전부, 흡수하는 듯한 느낌이었어."""
st_061010_0190#0,"""그거야 당연하죠.<br>그 사람은 그렇게 만들어졌으니까요."""
st_061010_0200#0,"""리사 씨, 그렇게 만들어졌다니요?"""
st_061010_0210#0,"""フォトナーの持つフォトンの全てを<br>その身で受け止められるように、ですねえ。<br>それがどれだけの量か、想像できますかあ？"""
st_061010_0220#0,"""まあ、どっちも見てきたリサに言わせれば<br>あなたも大概おかしいと思いますけどねえ。"""
st_061010_0230#0,"""どちらも見てきた、とはひっかかる言い方だね。<br>……リサ、君は何をどこまで知ってるんだい？"""
st_061010_0240#0,"""それについては、私から説明いたします。<br>リサ、身体をお借りしても？"""
st_061010_0250#0,"""はいはいはいはい、ご自由にどうぞお。<br>戦いになりそうだったら<br>起こしてくださいねえ。"""
st_061010_0260#0,"""改めて、ご挨拶いたします。<br>私はハリエット。<br>皆様の言うフォトナーです。"""
st_061010_0270#0,"""<%me>様。<br>貴方には一度お会いしていますね。<br>覚えていらっしゃいますか？"""
st_061010_0280#0,"""黒ノ領域で……？"""
st_061010_0290#0,"""マトイがいなくなったときの……？"""
st_061010_0300#0,"""はい。あの時は<br>びっくりさせてしまいましたよね。"""
st_061010_0310#0,"""もっとも、あの時の私は<br>残留思念のようなもの。"""
st_061010_0320#0,"""自分がハリエットという自覚すらなく<br>ここまではっきりとした<br>意志を持ててはいませんでした。"""
st_061010_0330#0,"""あれだけ話すので精一杯でしたが……<br>……良い結果になってよかったです。"""
st_061010_0340#0,"""……私とシバは対のようなもの。<br>今こうして、皆様とお話できるのは<br>彼女が出てきてしまったからこそ。"""
st_061010_0350#0,"""なんだい、じゃあアンタは<br>あの娘の関係者ってことかい？"""
st_061010_0360#0,"""器であるだけの身体に宿った<br>あるべきでない魂。<br>それが私。人造存在ハリエット。"""
st_061010_0370#0,"""フォトンの器……【深遠なる闇】の器として<br>全てを受け入れた、終わりの存在。<br>それが彼女。終の女神・シバ。"""
st_061010_0380#0,"""とても近く、そして遠い関係です。"""
st_061010_0390#0,"""フォトナー時代の末期において<br>文明は行き着いてしまいました。"""
