st_061080_0001#0,"""A.P.242/2/17/10:10"""
st_061080_0010#0,"""Estábamos ligeramente fuera de nuestras coordenadas de destino. Ir directamente al centro fue demasiado codicioso, después de todo."""
st_061080_0020#0,"""Oh bien, podemos divertirnos con un poco de caos por el camino."""
st_061080_0030#0,"""¡Alto ahí!"""
st_061080_0040#0,"""¡No te dejaremos destruir nada más!"""
st_061080_0050#0,"""...Han llegado antes de lo esperado. ¿Tal vez predijiste que esto sucedería, mi copia inferior?"""
st_061080_0060#0,"""...Hemos venido hasta aquí. ¿Por qué no destruimos estos ARKS, completamente?"""
st_061080_0070#0,"""ヴァルナ。"""
st_061080_0080#0,"""Si."""
st_061080_0090#0,"""ミトラ。"""
st_061080_0100#0,"""Si."""
st_061080_0110#0,"""Tengamos una competencia, para ver quién puede deshacerse de la mayor cantidad de basura."""
st_061080_0120#0,"""Pueden utilizar cualquier medio. Sólo asegúrese de mantener un recuento adecuado. Es un concurso después de todo, debe ser justo."""
st_061080_0130#0,"""Jeje, que diligente de ellos. Voy a proceder a mi propio placer."""
st_061080_0140#0,"""¿Estás viendo mi copia? Usted debe saber lo que seguirá."""
st_061080_0150#0,"""Tengo un mensaje para todos los ARKS. \""Te deseo la mejor de las suertes.\"""""
name01#0,"""壮年アークス"""
name02#0,"""青年アークス"""
