st_061100_0001#0,"""A.P.242/2/17/11:00"""
st_061100_0010#0,"""Ha... ha... ¿Qué son estas cosas ?...! Nunca he visto nada igual...!"""
st_061100_0020#0,"""Son dificiles de dañar"""
st_061100_0030#0,"""Son anormalmente resistentes"""
st_061100_0040#0,"""Sí... y reaccionan de manera similar a como lo hizo Shiva."""
st_061100_0050#0,"""Repeler nuestros ataques y lo absorben de alguna manera..."""
st_061100_0060#0,"""¡<%me>!"""
st_061100_0070#0,"""Maria ¡Cuidado!"""
st_061100_0080#0,"""...Ah, eres tú mucho. Gracias por eso."""
st_061100_0090#0,"""¿Dónde están todos los demás?..."""
st_061100_0100#0,"""Los estoy buscando también. Me alegro de haberte encontrado primero."""
st_061100_0110#0,"""Y Vales la mayoría de los puntos."""
st_061100_0120#0,"""¿Huh?"""
st_061100_0130#0,"""¡Agachate!"""
st_061100_0140#0,"""¡Tch!"""
st_061100_0150#0,"""...¡No dejes que te engañe! Esa no es Maria!"""
st_061100_0160#0,"""Zeno?! Estás herido...!"""
st_061100_0170#0,"""Oh? Debes ser un espécimen muy raro para soportar uno de mis golpes y seguir con vida."""
st_061100_0180#0,"""Eso no fue nada comparado con los golpes reales de ella. ¡Quitate ya esa forma, maldita farsante!"""
st_061100_0190#0,"""ふ……"""
st_061100_0200#0,"""yo no he fallado, Mi mimetismo es perfecto."""
st_061100_0210#0,"""Tu eres...!"""
st_061100_0220#0,"""Estabas con shiva...!"""
st_061100_0230#0,"""¿Puedes imitar a otras personas?...!"""
st_061100_0240#0,"""Soy mitra Una de las veinte, diosa de la imitación. Yo existo para imitar."""
st_061100_0250#0,"""Me encontré con ella antes!"""
st_061100_0260#0,"""Y y con el, justo después."""
st_061100_0270#0,"""La sospecha mata a la gente.<br>Es muy gracioso como la gente duda de la gente."""
st_061100_0280#0,"""Tendrás que sospechar de todos los que conozca a partir de ahora. Me pregunto si tus amigos son realmente tus amigos."""
st_061100_0290#0,"""Lo he visto suceder cada vez. Y ahora, veré que suceda una vez más."""
st_061100_0300#0,"""La Diosa de la Imitación mata a la gente."""
st_061100_0310#0,"""He, gracias por la amable explicación! ¡Entonces estás diciendo que todo lo que tenemos que hacer es derrotarte!"""
st_061100_0320#0,"""Vales muchos puntos. Si los llevo, gano."""
st_061100_0330#0,"""¿Puntos?..."""
st_061100_0340#0,"""Estamos teniendo una competencia para ver quién puede matar más. Y estoy muy atrasada, pero con tigo puedo ponerme al día."""
st_061100_0350#0,"""...¡Deja de perder el tiempo! ¡No somos solo unos juguetes para que juegues!"""
st_061100_0360#0,"""¿Por qué tanta ira? Has hecho lo mismo con los Darkers."""
st_061100_0370#0,"""¿Cómo se siente ser cazado? Considérelo como su karma."""
st_061100_0380#0,"""Dime... ¿Entiendes cómo se siente eso?"""
