st_061090_0001#0,"""A.P.242/2/17/10:20"""
st_061090_0010#0,"""아크스 전 대원에게 긴급 연락!<br>마더 쉽 안에서 적성 반응이 나타났다!"""
st_061090_0020#0,"""지금까지와는 규모가 다르다!<br>절대 방심하지 말고 여럿이 상대해라!"""
st_061090_0030#0,"""레이더 기능을 복구하려면 시간이 걸립니다!<br>각 대원은 서로 협력하며 주변을 경계해 주세요!"""
st_061090_0040#0,"""육망도 차례로 출격해 전선에 합류하고 있습니다!<br>혼자 움직이기보다 합류를 우선해 주세요!"""
st_061090_0050#0,"""시에라!<br>샤오에게 연락은 왔어!?"""
st_061090_0060#0,"""안 됩니다. 응답이 없습니다.<br>격리 모드에 들어갔습니다."""
st_061090_0070#0,"""마더 쉽 안에서 다커와 비슷한 새 적성 반응과<br>얼마 전 아크스 쉽을 습격한 세 존재의<br>반응을 감지했습니다."""
st_061090_0080#0,"""지금까지 전혀 감지하지 못했는데<br>이제는 존재를 과시하듯<br>뚜렷하게 나타나다니……!"""
st_061090_0090#0,"""괜찮아, 시에라.<br>……우리가 어떻게든 할 테니까."""
st_061090_0130#0,"""괜찮아, 마토이"""
st_061090_0140#0,"""맡겨. 어떻게든 할게"""
st_061090_0100#0,"""<%me>……。"""
st_061090_0110#0,"""……네, 그렇네요.<br>수호휘사 두 분을 믿고 곁에서 돕는 것.<br>그게 저, 시에라의 역할입니다!"""
st_061090_0120#0,"""마더 쉽에 가해진 파괴 공작으로<br>기능이 제한되고 있지만<br>……최선을 다해 지원하겠습니다!"""
skit01#0,"""The Demise Brings Despair"""
skit02#0,"""종말이 가져온 절망"""
