st_061120_0001#0,"""A.P.242/2/17/12:00"""
st_061120_0010#0,"""……그러고 보니 리사 씨는<br>어떻게 적의 움직임을 보는 거야?"""
st_061120_0020#0,"""후후후후후.<br>리사는 제대로 눈으로 보고 있으니까요오."""
st_061120_0030#0,"""？？"""
st_061120_0040#0,"""아크스 여러분은 말이죠오<br>포톤에 너무 의지하고 있어요오.<br>눈보다 포톤을 더 믿는 거예요오."""
st_061120_0050#0,"""보이지도 않는데 레이더를 믿고<br>대충 공격한 적이<br>있지 않나요오? 그것도 마찬가지예요."""
st_061120_0060#0,"""여러분은 눈으로 본다고 생각하면서도<br>자연스럽게 포톤을 감지해 움직임을<br>파악하고 있었던 거예요오."""
st_061120_0070#0,"""하지만 지금은 적의 포톤이<br>숨겨져 있어요."""
st_061120_0080#0,"""반대로 적에게는 우리 쪽<br>포톤 상태가 훤히 보이니까요오.<br>당연히 움직임을 따라갈 수 없죠오."""
st_061120_0090#0,"""그러니 지금 상황은 당연하고<br>어쩔 도리가 없다는 거예요오."""
st_061120_0100#0,"""그럼 우리는 계속<br>제대로 싸울 수 없는 거야……？"""
st_061120_0110#0,"""적의 포톤 은폐를 뛰어넘는<br>기술을 찾아내면 예전처럼<br>감지할 수 있지 않을까요오?"""
st_061120_0120#0,"""게다가 리사 말고도 포톤에 의지하지 않고<br>싸울 수 있는 사람이 아크스에 있어요오."""
st_061120_0130#0,"""그건……"""
st_061120_0140#0,"""……왔네."""
st_061120_0150#0,"""아가씨, 혼자입니까?"""
st_061120_0160#0,"""저와 혼자 맞서는 것치고는<br>대단한 포톤도 느껴지지 않는데<br>상당히 얕보인 모양이군요."""
st_061120_0170#0,"""얕보는 게 어느 쪽일까?"""
st_061120_0180#0,"""……？<br>이건 설마……！"""
st_061120_0190#0,"""포톤을 쓰지 않는 겁니까?"""
st_061120_0200#0,"""맞아!<br>난 포톤이 없어!<br>감지든 뭐든 포톤에는 기대지 않아!"""
st_061120_0210#0,"""포톤을 흡수하는 그 능력은<br>내게 아무 소용도 없어!"""
st_061120_0220#0,"""……！"""
st_061120_0230#0,"""설마 이런 약점이<br>이제 와 도움이 될 줄이야……！"""
st_061120_0240#0,"""절대 용서할 수는 없지만……<br>이번만큼은 루서 덕을 봤네!"""
st_061120_0250#0,"""잡았다！"""
st_061120_0260#0,"""뭣！？"""
st_061120_0270#0,"""……후후, 후후훗."""
st_061120_0280#0,"""아가씨.<br>방금 뭐라고 하셨습니까？"""
st_061120_0290#0,"""제가 잘못 들은 게 아니라면<br>……흥미로운 이름이 나왔군요."""
st_061120_0300#0,"""뭐야, 이 녀석……！<br>정말 위험해……！"""
