st_061080_0001#0,"""A.P.242/2/17/10:10"""
st_061080_0010#0,"""노리던 좌표에서 조금 빗나갔군요.<br>아무래도 중심부로 곧장 들어가려 한 건<br>욕심이 지나쳤나 봅니다."""
st_061080_0020#0,"""뭐, 가는 길에 파괴를<br>즐기도록 하죠."""
st_061080_0030#0,"""거기까지다!"""
st_061080_0040#0,"""더는 파괴하게 두지 않겠다!"""
st_061080_0050#0,"""……생각보다 빨리 도착했군요.<br>이렇게 될 것까지 내다보고 있었던<br>걸까요? 성능 낮은 복사본 씨."""
st_061080_0060#0,"""……모처럼이니<br>아크스라는 것들을<br>철저히 짓밟아 두죠."""
st_061080_0070#0,"""바루나."""
st_061080_0080#0,"""예."""
st_061080_0090#0,"""미트라."""
st_061080_0100#0,"""네."""
st_061080_0110#0,"""경쟁을 해 보죠.<br>떼로 몰려오는 먼지를 얼마나 지울 수 있는지."""
st_061080_0120#0,"""수단은 상관없습니다.<br>다만 제대로 세어 두세요.<br>승부이니 공정하게 하죠."""
st_061080_0130#0,"""후후, 두 사람 모두 성실하군요.<br>그럼 저는 편히 쉬도록 하죠."""
st_061080_0140#0,"""보고 있겠죠, 성능 낮은 복사본.<br>이것들이 무엇인지도 알고 있을 겁니다."""
st_061080_0150#0,"""아크스 여러분께 전해 주세요.<br>「건투를 빈다」고."""
name01#0,"""중년 아크스"""
name02#0,"""청년 아크스"""
