name01#0,"""？？？"""
name02#0,"""？？？"""
st_010310_0010#0,"""Se ha formado una nueva Matter Board. Esto es evidencia de que sus acciones han tenido consecuencias favorables."""
st_010310_0020#0,"""Nosotros debemos expresar nuestra gratitud."""
st_010310_0030#0,"""Sabemos que lo que le pedimos es difícil."""
st_010310_0040#0,"""Y sin embargo, han superado nuestras expectativas. Debo darle las gracias."""
st_010310_0090#0,"""Y perdóname por tener que depender de ti."""
al_010040_0010#0,"""惑星リリーパの、リリーパ族かー。<br>あの惑星は、わたしがいた時代には<br>まだ見つかってなかったやつかな。"""
al_010040_0020#0,"""リリーパに元々存在していた文明は<br>すでに滅んじゃってるみたいだけど<br>リリーパ族は生き残ったみたいだね。"""
al_010040_0030#0,"""……いやあ、それにしても<br>リリーパ族、もふもふしてみたい！<br>身体がないのが残念でならない！"""
al_010040_0040#0,"""冗談はさておき、これで龍族に続き<br>リリーパ族とも交流できるように<br>なったってことになるかな。"""
al_010040_0050#0,"""言葉での交流は無理そうだけど<br>そこはあの、フーリエって子が<br>頑張ってくれるはずだよね。"""
al_010040_0060#0,"""さてさて、次は、<br>再びナベリウスでの記録みたいだね。"""
