st_046070_0001#0,"""A.D.2028/4/21/18:00"""
st_046070_0010#0,"""어라…… 여기 학교네……<br>왜 내가 이런 곳에……?"""
st_046070_0020#0,"""……아니, 아무것도 이상하지 않지.<br>그야 난 고등학생이니까.<br>여기 학생이니까. 있는 게 당연하지."""
st_046070_0030#0,"""근데 어째서일까……<br>왠지 엄청 그립고……<br>왠지 엄청 외로운 느낌이 들어."""
st_046070_0040#0,"""……저기, 히츠기.<br>히츠기도 그렇게 생각하지 않아?"""
st_046070_0050#0,"""……어라? 히츠기?"""
st_046070_0060#0,"""……아, 그렇지.<br>마더의 부탁으로<br>여기 왔던 거였나."""
st_046070_0070#0,"""아, 그래, 그렇지.<br>여기서 날뛰면 히츠기가<br>반드시 온다고 그래서……"""
st_046070_0080#0,"""이 학교는 나와 히츠기의 일상.<br>우리가 돌아갈 곳이니까……<br>분명 지키러 올테니까……"""
st_046070_0090#0,"""내가…… 부숴서……?"""
st_046070_0100#0,"""내가 부수는 거야?<br>……히츠기와 나의 일상을<br>내가 부숴버리는 건…… 왜?"""
st_046070_0110#0,"""히츠기를 되찾기 위해서?<br>히츠기를 구하기 위해서?<br>그런데…… 돌아올 곳을 부수는 거야?"""
st_046070_0120#0,"""……왜, 왜왜왜왜!?<br>안돼, 그런 건 안돼, 코오리!<br>무슨 소리를 하는 거야, 난!"""
st_046070_0130#0,"""여긴…… 나와 히츠기의<br>추억이 담긴 장소잖아……!?"""
st_046070_0140#0,"""함께 공부하고, 함께 운동하고<br>함께 웃고, 함께 화내고, 함께 울고<br>……계속 함께 있었던 곳이잖아?"""
st_046070_0145#0,"""……윽!"""
st_046070_0150#0,"""헉, 헉, 하하, 하아……!<br>……안돼! 그런 건 절대로 안돼!"""
st_046070_0160#0,"""여긴…… 이 학교는……<br>나와 히츠기가 있을 곳이야!<br>……절대로 부수게 두지 않을 거야!"""
st_046070_0170#0,"""윽!!"""
st_046070_0180#0,"""……히츠기!"""
st_046070_0190#0,"""코오리, 얘기는 나중에!<br>일단 이녀석들을 정리하고<br>우리 학교를 지키자! 알겠지!?"""
st_046070_0200#0,"""……응! 응, 응!"""
skit01#0,"""My Best Friend"""
skit02#0,"""마음의 형태"""
