st_046030_0001#0,"""A.D.2028/4/19/13:00"""
st_046030_0010#0,"""…저기, 시에라.<br>이거 분명 마더가 알을<br>흡수해서… 그런 거지."""
st_046030_0020#0,"""…네.<br>아마 그렇습니다."""
st_046030_0030#0,"""아까 하던 얘기와 이어집니다만<br>두 분과의 연결이 약해진 지금, 알 군 안에<br>크게 자리하고 있는 것은 다커 인자입니다."""
st_046030_0040#0,"""그런 알 군의 힘을<br>마더가 쓰고 있다고 생각하면…"""
st_046030_0050#0,"""다커 부분이 크게 겉으로 나와도<br>이상하지 않습니다."""
st_046030_0060#0,"""에테르를 지배하는 마더와<br>다커와 관련된 알의 융합."""
st_046030_0070#0,"""그로 인해 태어난<br>새로운 환창종… 에스카 다커."""
st_046030_0080#0,"""…공교롭게도 실물을 본 덕분에<br>추론이 사실이라고 증명된 셈이군."""
st_046030_0090#0,"""그런데 저게 다커와 같은 성질을<br>가지고 있다면 상당히 위험하겠는데."""
st_046030_0100#0,"""전에 지구 쪽에 다커가 나타난 적이 있어서<br>아크스와 함께 비밀리에 대처했는데…<br>적은 수였는데도 상당한 소동이었어."""
st_046030_0110#0,"""그, 뭐든지 침식하는 괴물이<br>환창종이 돼서 끝없이 나온다니<br>좀 생각하기 싫은데."""
st_046030_0120#0,"""지금 전투 데이터를 보면 아직 완전히<br>다커가 되지는 않은 것 같습니다만…"""
st_046030_0130#0,"""…시간은 얼마 없는 건가."""
st_046030_0140#0,"""나 때문에 다 엉망이 돼…<br>…빨리 알을 되찾아야 해."""
st_046030_0150#0,"""너무 부담 갖지 마"""
st_046030_0160#0,"""무리는 하지 마"""
st_046030_0170#0,"""아… 방금 그 말, 들렸어?<br>취소 취소, 방금 건 취소!<br>아무것도 아냐!"""
st_046030_0180#0,"""아무것도 아니긴 뭐가 아니야, 멍청아.<br>이것저것 계속 삼켜 둔 결과가 저번 그 꼴이야.<br>쌓아 둬도 좋은 일 없다고."""
st_046030_0190#0,"""나한테 제대로 털어놔.<br>뭐든지 혼자서 떠안지 마라.<br>나도 일단은 네 오빠니까 말이야."""
st_046030_0200#0,"""…고마워.<br><%me> 그리고 오빠."""
st_046030_0210#0,"""…그야 힘들고 분하고<br>지금까지의 내가 한심해서<br>계~속 자기혐오의 폭풍이야."""
st_046030_0220#0,"""하지만 절대로 멈춰 서진 않아.<br>두 번 다시 잃을까 보냐."""
st_046030_0230#0,"""마음가짐은 기특하지만, 무리해서 전부<br>혼자 하려고 하면 전과 다른 게 없다고.<br>넌 좀 더 남에게 의지해라."""
st_046030_0240#0,"""…의지할 만한 사람이<br>곁에 있어 주지 않았거든."""
st_046030_0250#0,"""…말 한 번 잘하네."""
st_046030_0260#0,"""하지만 지금은 곁에 있어.<br><%me> 그리고 오빠 둘 다<br>함께 있어 주니까 괜찮아."""
st_046030_0270#0,"""아니… 전에도 있었지.<br>내가 제대로 보지 않았을 뿐이지<br>의지할 만한 사람은 있었어."""
st_046030_0280#0,"""…그렇지, 코오리."""
st_046030_0290#0,"""불렀어, 히츠기야?"""
st_046030_0300#0,"""윽!?"""
st_046030_0310#0,"""데리러 왔어, 히츠기야."""
st_046030_0320#0,"""자, 같이 마더한테 돌아가자?<br>그리고 고쳐 달라고 하자? 이번에야말로, 제~대로."""
st_046030_0330#0,"""코오리…"""
st_046030_0340#0,"""<%me>……！<br>히츠기가 이상해진 건 나타난 뒤부터야…!<br>전부 <%me> 때문이야!"""
st_046030_0350#0,"""애초에 나타나지만 않았어도…<br>히츠기는 지금도 계속<br>내 곁에… 있어 줬을 텐데에!"""
