st_046100_0001#0,"""A.D.2028/4/21/19:10"""
st_046100_0010#0,"""이럴 수가… 영역 파단, 술식 절단…!?<br>육체에는 상처 하나 없이 에테르만 베어냈다고…"""
st_046100_0020#0,"""…야사카 히츠기의 아메노무라쿠모.<br>전승 그대로의 정화의 힘…<br>설마 그런 형태로 구현될 줄이야."""
st_046100_0030#0,"""소원의 성취라는 말인가…? 와시노미야 코오리를<br>구하고 싶다는 바람, 융합체를 구하고 싶다는<br>히츠기의 마음에 에테르가 답했다는 건가…?"""
st_046100_0040#0,"""윽!?"""
st_046100_0050#0,"""…어머, 생각보다 반응이 좋으시네요?<br>완전히 죽였다고 생각했는데요."""
st_046100_0060#0,"""파레그…<br>네 녀석, 무슨 셈이냐."""
st_046100_0070#0,"""죽일 셈이라고 말씀드렸을 텐데요?"""
st_046100_0080#0,"""이유를 묻고 있다…!"""
st_046100_0090#0,"""그쪽에게서 불쾌한 냄새가 나거든요.<br>자신이야말로 사람의 지배자여야 한다는 오만함과<br>어리석음이 함께한, 아주 불쾌한 냄새."""
st_046100_0100#0,"""마더도, 아크스도 아닌<br>제가 가장 싫어하는 냄새가 말이죠."""
st_046100_0110#0,"""…도망쳤나요."""
st_046100_0120#0,"""뭐, 상관없겠죠.<br>저건 언제든 죽일 수 있으니까요."""
st_046100_0130#0,"""후후… 잘 자라고 있는 모양이네요."""
st_046100_0140#0,"""전력을 다하는 여러분과 마주할 기회가<br>기대되어 견딜 수가 없네요."""
