st_046080_0001#0,"""A.D.2028/4/21/18:30"""
st_046080_0010#0,"""코오리……"""
st_046080_0020#0,"""히츠기…… 그……<br>……미안해!"""
st_046080_0030#0,"""나, 여기를 부수려 했어!<br>우리가 있을 곳을 부수려고 했어!"""
st_046080_0040#0,"""어째서인지…… 그런 짓은 하기 싫은데<br>그렇게 하지 않으면 히츠기가 돌아오지 않을 것<br>같아서, 그래서……그래서……!"""
st_046080_0050#0,"""……하지만 지켜냈지.<br>코오리도 협력해줬으니까<br>제대로 지켜낼 수 있었어, 이곳을."""
st_046080_0060#0,"""응…… 응…… 윽!"""
st_046080_0070#0,"""코오리?"""
st_046080_0080#0,"""아, 아앗……?<br>아아아아아아앗!?"""
st_046080_0090#0,"""왜 그래, 코오리! 코오리!"""
st_046080_0100#0,"""……곤란한데.<br>남의 환자에게 손을 대다니."""
st_046080_0110#0,"""그만둬……!<br>내 안에 들어오지…… 말아줘!"""
st_046080_0120#0,"""싫어……싫어, 싫어싫어싫어어!<br>안돼, 그러지 마! 나는 히츠기와<br>싸우고 싶지…… 않은데에!"""
st_046080_0130#0,"""……하지만 어쩔 수 없지.<br>마더를 위해서인걸."""
st_046080_0140#0,"""<%me>와 히츠기를<br>죽이지 않으면 히츠기가 돌아오지 않고……<br>마더도 기뻐해주지 않으니까…… 후훗."""
st_046080_0150#0,"""그러면 죽자 히츠기!<br>히츠기가 죽으면 나한테<br>돌아와줄 거잖아!"""
st_046080_0160#0,"""얼…… 마나…………"""
st_046080_0170#0,"""얼마나…… 썩어빠진 거야……!<br>……너희들으은!!!"""
