name01#0,"""???"""
name02#0,"""???"""
st_020130_0001#0,"""A.P.238/5/25/12:30"""
st_020130_0010#0,"""No es nesesario que me mires de esa forma. Ya que estamos tomando un descanso, ahora parece una buena oportunidad."""
st_020130_0020#0,"""Esto es cuando yo estaba en el Departamento de Investigación ARKS, la Instalación del Vacío."""
st_020130_0030#0,"""¿Instalación del Vacío, Departamento de Investigación?"""
st_020130_0040#0,"""Se llama el departamento secreto entre otras cosas, pero eso no importa realmente."""
st_020130_0050#0,"""Cuando era joven, todo lo que buscaba eran resultados."""
st_020130_0060#0,"""Un cuerpo fuerte y una presencia fuerte, eso es lo que me llevó a investigar a los Dragonkin. Noche y día, pasé todo mi tiempo atrapada en mi investigación."""
st_020130_0070#0,"""Prefiero no decirlo en voz alta, pero también se llevaron a cabo experimentos muy crueles."""
st_020130_0080#0,"""Creí que contribuiría a la evolución de los ARKS."""
st_020130_0090#0,"""¡Los investigadores siempre dicen cosas así!"""
st_020130_0100#0,"""¡Eso no compensa lo que nos hiciste como conejillos de indias!"""
st_020130_0110#0,"""Lo sé. Era sólo una excusa, y en realidad, nada de eso importa."""
st_020130_0120#0,"""Mi investigación se utilizó entonces para hacer un dragón artificial. Cuando me enteré, estaba en estado de shock."""
st_020130_0130#0,"""Pedí documentos sobre el experimento. Hice todo lo posible para obtener información de mi superior. Pero todo fue en vano."""
st_020130_0140#0,"""Y tan incapaz de asumir la responsabilidad, me fui, ya que era todo lo que podía hacer."""
st_020130_0150#0,"""Así que ahora, aunque nunca puedo reparar lo que he hecho, estoy tratando de hacerlo."""
st_020130_0160#0,"""Corriendo alrededor diciendo cosas como \""No me gusta perder la vida\""... Realmente me pone enferma."""
