st_020740_0001#0,"""A.P.238/7/7/13:00"""
st_020740_0010#0,"""...¡Ah! Eso era cierto. Usted realmente vino. Justo como dijo Luther. Lo que dice... siempre es verdad, ¿no?"""
st_020740_0020#0,"""...¿Quieres entrar aquí, verdad? Pero no puedes, no puedes pasar por aquí. Porque le prometí."""
st_020740_0030#0,"""Si puedo proteger esa promesa, él puede cumplir la otra promesa... Luther dijo que."""
st_020740_0040#0,"""Esa persona, no habla nada excepto lo que es correcto ... Es por eso que no pasará, absolutamente no."""
st_020740_0050#0,"""Protegeré esa promesa... la protegeré... para que ella pueda volver."""
st_020740_0060#0,"""Para revivirla. Él prometió, prometió que...!"""
st_020740_0070#0,"""1. Eso es imposible."""
st_020740_0080#0,"""2. Acerca de Ulc..."""
st_020740_0090#0,"""¡Cállate! Yo... no quiero escuchar esas palabras...!"""
st_020740_0100#0,"""Yo... Sólo quiero oírla hablar de nuevo!"""
