st_054180_0001#0,"""A.P.241/10/25/10:00"""
st_054180_0010#0,"""샤오, <%me> 말이야.<br>정말 새로 얻은 힘에<br>문제는 없는 거야?"""
st_054180_0020#0,"""마토이도 걱정이 많네.<br>전에도 말했듯 아무 이상 없어."""
st_054180_0030#0,"""수치에는 전혀 문제가 없어.<br>다커 인자를 지나치게 받아들였다거나<br>그런 조짐도 보이지 않아."""
st_054180_0040#0,"""【심원의 어둠】으로 변했을 때와는<br>완전히 다른 현상이야.<br>오히려 정반대라고 할 수도 있어."""
st_054180_0050#0,"""그럼 <%me> 쪽은 어때?<br>스스로 느낀 증상 같은 건 있어?"""
st_054180_0060#0,"""그건……"""
st_054180_0070#0,"""이상한 목소리가……"""
st_054180_0080#0,"""어이, 귀찮아질 게<br>뻔히 보이잖아.<br>쓸데없는 소리 하지 마."""
st_054180_0090#0,"""빼앗은 힘을 몸에 받아들이지 않고<br>그 힘으로 다크 펄스를 구현해<br>싸우다니……구현무장과 비슷하네요."""
st_054180_0100#0,"""지금까지는 그런 게 불가능했는데<br>어째서 갑자기……?"""
st_054180_0110#0,"""음, 가장 자연스러운 건<br>에피메라의 영향<br>아닐까 싶어."""
st_054180_0120#0,"""에피메라와 <%me> 안의<br>포톤이 서로 영향을 주고받아<br>새로운 힘이 됐다든가?"""
st_054180_0130#0,"""하지만 에피메라는<br>【심원의 어둠】의 조각<br>같은 거잖아요?"""
st_054180_0140#0,"""그게 <%me> 씨의<br>힘이 되어 주다니……"""
st_054180_0150#0,"""시에라.<br>지금 【심원의 어둠】의 숙주가<br>누구라고 생각해?"""
st_054180_0160#0,"""아……"""
st_054180_0170#0,"""……그래서 그런 걸까.<br>수호휘사에게선 불길한 느낌이 안 나."""
st_054180_0180#0,"""나도 2대째와 같은 생각이야.<br>포톤의 흐름도 깨끗하니 괜찮아 보여.<br>직접 느끼기엔 어때?"""
st_054180_0190#0,"""마토이가 걱정이 많긴 해도<br>그럴 만한 일이야."""
st_054180_0200#0,"""검사와 조사는 계속하겠지만<br>……일단 지금은<br>아무 일도 없어서 다행이야."""
name01#0,"""레드 드래곤(루츠)"""
name02#0,"""？？？"""
