st_013010_0001#0,"""A.P.238/4/9/11:00"""
st_013010_0010#0,"""아아 마이크 테스트…<br>라고 할줄 알았냐!<br>내게 마이크 테스트 따위는 필요 없다!"""
st_013010_0020#0,"""내 넘치는 포톤의 힘으로<br>모두에게 충분히 들릴 것이다<br>가볍게 인사라도 하도록 하지!"""
st_013010_0030#0,"""언제 어디서든 본방사수, 언제나 진심!<br>나는 휴이! 육망균형의 여섯 겸,<br>이번 대회의 주최자다! 잘 부탁한다!"""
st_013010_0040#0,"""…음, 모니터로 봐서는<br>반응이 잘 안 보여서 지루하네."""
st_013010_0050#0,"""뭐어, 다들 신나게 놀고 있다면<br>상관없지만!"""
st_013010_0060#0,"""전법대회 참가, 고맙다!<br>나는 주최자라서 참가할 수 없다는<br>사실에 충격을 받고 있어."""
st_013010_0070#0,"""이렇게 즐거워 보이는 이벤트에<br>참가할 수 없다는 사실에 괴로워!<br>…젠장, 기획을 하는게 아니였는데!"""
st_013010_0080#0,"""그럼, 전법대회의 내용이다만…<br>자세한 룰은 신경 쓰지 마라!<br>해야 할 것은 단 하나!"""
st_013010_0090#0,"""누구보다 강한 자가<br>누구보다 만반의 오지에 다다른다!<br>그렇게 되어 있다!"""
st_013010_0100#0,"""그러니 제군들은…<br>윽 이봐, 방해하지 마!<br>지금 연설 중이라고…!"""
st_013010_0110#0,"""…에잇 젠장! 이야압!<br>괜찮잖아, 나도 운영에<br>관여하고 있으니까 말하게 해줘!"""
st_013010_0120#0,"""흐흥, 아크스여!<br>들리는가! 내 목소리가!"""
st_013010_0130#0,"""이 몸의 이름은 클라리사 클레이스!<br>육망균형의 다섯이다!<br>세 영웅이다! 위대하다구!"""
st_013010_0140#0,"""이번 전투기술 대회에는 나도<br>여러모로 관여하고 있다!<br>마음껏 즐겼으면 한다고!"""
st_013010_0150#0,"""마지막에는 아주 특별한<br>선물도 준비해 두었으니까!<br>후후훗, 기대되네…!"""
st_013010_0160#0,"""어이쿠, 클라리스 클레이스!<br>이 이상은 언급하지 마!<br>비밀이기에 즐거운 것도 있어!"""
st_013010_0170#0,"""자 그럼, 이제 곧 전법대회 개최다!"""
st_013010_0180#0,"""…알겠지, 클라리스 클레이스.<br>회의한 대로 말해야지."""
st_013010_0190#0,"""아, 알고 있어!"""
st_013010_0200#0,"""그럼, 아크스 전법대…"""
st_013010_0210#0,"""앗! 주, 준비 시 작!"""
st_013010_0220#0,"""…어이."""
