st_013420_0001#0,"""A.P.238/4/9/11:30"""
st_013420_0010#0,"""후우, 이걸로 한숨 돌렸나?<br>이 주변은 휴식 포인트네."""
st_013420_0020#0,"""그나저나, 얼마 전 그토록<br>다커와 싸웠던 행성에서 전투기술 대회라니<br>대단한 판단이네."""
st_013420_0030#0,"""뭐, 이곳에 대한 공포감이라고 할까<br>불안감 해소를 겸하고 있는 것일지도<br>모르겠지만."""
st_013420_0040#0,"""내가 예전에 부탁한<br>의뢰같은 느낌으로."""
st_013420_0050#0,"""그치만 뭐랄까.<br>확실히 엄청나게 위험한 느낌은 없지만<br>뭔가 불안하잖아…."""
st_013420_0060#0,"""아니, 불안감만 있는 것 아니겠지.<br>이 느낌은 대체 뭘까, 그립기도 하고<br>무섭기도 한… 아아 잘 모르겠어!"""
st_013420_0070#0,"""핫핫핫하!<br>참가자 여러분, 안녕하신가!<br>재밌게 즐기고들 있나!"""
st_013420_0080#0,"""어이 휴이, 휴이!<br>이거 나도 참가하고 싶어!<br>참가할 수는 없는 건가!"""
st_013420_0090#0,"""넌 운영진이잖아…<br>에헴… 정신 차리고<br>중간 경과 보고다!"""
st_013420_0100#0,"""…현재 성적 우수자는<br>레인저인 아핀과<br><%me> 페어다!"""
st_013420_0110#0,"""들어본 적 있으면서도…<br>들어본 적 없는듯한…"""
st_013420_0120#0,"""젊은 아크스가 선두인 것은<br>선배로서 기쁜 일이다!<br>좋아 좋아, 힘내라!"""
st_013420_0122#0,"""그 다음은 헌터인 오자와<br>포스인 마루 페어!"""
st_013420_0124#0,"""소문으로만 듣던 정보원 자매도<br>꽤 열심히 하고 있는 모양이네!"""
st_013420_0126#0,"""누구?"""
st_013420_0140#0,"""하지만 모두 거의 대등하다!<br>접전 열전 대격전!<br>반전의 기회는 얼마든지 있다!"""
st_013420_0150#0,"""저기, 휴이.<br>적혀있는 대로 읽으면<br>어떡해. 즐거워?"""
st_013420_0160#0,"""자, 그럼 후반전도<br>계속해서 여러분의 활역을 기대하지!<br>이상!"""
st_013420_0170#0,"""…잘 들어 클라리스 클레이스.<br>어른이 된다는 건 슬픈 일이야.<br>때로는 컨닝 페이퍼도 필요해."""
st_013420_0175#0,"""일단 참가자의 자료 정도는<br>너도 읽어봐."""
st_013420_0180#0,"""음… 상위원에 있는 건<br>기쁘긴 한데… 이 뭔가가<br>신경쓰여서 집중이 안 돼."""
st_013420_0190#0,"""진짜 대체 뭘까~ 이 느낌은.<br>파트너, 넌 느껴지는 거 없어?<br>나만 그런가? 으음…"""
