st_053010_0001#0,"""A.P.241/10/4/10:00"""
st_053010_0010#0,"""설마 루서를<br>그런 식으로 만나게 될 줄은……"""
st_053010_0020#0,"""아카식 레코드가 꾸는 꿈이라는 말이<br>딱 맞네요.<br>그쪽은 생각보다 훨씬 혼란스러워요."""
st_053010_0030#0,"""뭐, 꿈이란 건 언제나<br>뒤죽박죽이니까."""
st_053010_0040#0,"""앞으로 훨씬 더 굉장하고<br>말도 안 되는 것들이<br>나올지도 몰라?"""
st_053010_0050#0,"""……알마 씨.<br>왠지 이 상황을 즐기시는 것 같은데요?"""
st_053010_0060#0,"""아, 미안, 미안.<br>상황을 즐기는 건 아니야.<br>어떻게든 해야 한다고 생각하고 있어."""
st_053010_0070#0,"""그냥 이렇게 다른 사람과 이야기하는 게<br>정말 오랜만이라서<br>즐거운 나머지 그만."""
st_053010_0080#0,"""알마 씨는 아카식 레코드와<br>함께 있었다고 하셨죠."""
st_053010_0090#0,"""시온이 사라진 뒤에는<br>무엇을 하고 계셨나요?"""
st_053010_0100#0,"""아무것도 안 했어.<br>나는 아카식 레코드와<br>함께 있었을 뿐이니까."""
st_053010_0110#0,"""정리되어 가는 우주의 기억을<br>바라보며 줄곧 혼자 있었어.<br>그걸로 괜찮다고 생각했지."""
st_053010_0120#0,"""그런데 역시 그렇네.<br>이야기를 시작하니 욕심이 생겨.<br>사람과 대화하는 건 정말 중요해."""
st_053010_0130#0,"""저기…… 알마 씨.<br>시간 괜찮으실 때<br>저와 수다 떨지 않으실래요?"""
st_053010_0140#0,"""어, 시에라는<br>바쁘지 않아?"""
st_053010_0150#0,"""조금쯤은 괜찮아요!<br>수다 떠는 것도 제 일이니까요!<br>그렇죠, <%me> 씨!"""
st_053010_0152#0,"""그렇지"""
st_053010_0154#0,"""적당히 해야 해"""
st_053010_0160#0,"""……그렇구나.<br>그럼 앞으로도 여러 이야기를 나누자,<br>시에라."""
st_053010_0170#0,"""네!"""
