st_052060_0001#0,"""A.P.241/9/27/10:00"""
st_052060_0010#0,"""음, 예상보다 훨씬<br>엉망진창이네."""
st_052060_0020#0,"""그러니까요.<br>마술이니 소환이니, 너무 엉망이라<br>힘들다는 말로도 부족했어요."""
st_052060_0030#0,"""적어도 오메가 안의 모습은<br>이쪽 세계의 역사가 아닌 것 같아요.<br>그런 옷과 장비는 기록에 없거든요."""
st_052060_0040#0,"""정보가 많아서 헷갈리기 쉽지만<br>우리에게 중요한 건 두 가지야."""
st_052060_0050#0,"""첫째, 오메가에서<br>돌아올 수 있다는 것."""
st_052060_0060#0,"""둘째, 오메가로<br>사람을 보낼 수 있다는 것."""
st_052060_0070#0,"""모두가 도와준 덕분에<br>인원은 한정되지만 그곳으로<br>몇 명 정도는 보낼 수 있을 것 같아."""
st_052060_0080#0,"""파장이 비슷한 사람이라면<br>가능할 것 같아.<br>3세대…가 맞던가?"""
st_052060_0090#0,"""3세대라도 보낼 수 있는 사람은<br>한정된 것 같아.<br>이쪽도 아직 조정이 필요해."""
st_052060_0100#0,"""저쪽 세계… 오메가에서의 행동은<br>두 사람에게 맡길게."""
st_052060_0110#0,"""하리엣이라는 아이를 돕는 건<br>오메가를 알아갈 좋은 기회이고<br>수호휘사로서도 나쁘지 않은 선택이야."""
st_052060_0120#0,"""그렇다면 당분간 저희 목표는<br>하리엣 씨를 도와 왕국 곳곳의<br>마신성을 파괴하는 거네요."""
st_052060_0125#0,"""그에 필요한 파계탑 분석도 완벽해요!<br>현지에서 재현하면<br>똑같이 만들어 낼 수 있을 거예요!"""
st_052060_0130#0,"""힘내 봅시다!"""
