name01#0,"""？？？"""
name02#0,"""내레이션"""
pr_052010_0010#0,"""한눈에 내려다보이던 전장에 갑자기 나타난 기괴한 성.<br>그 출현과 함께 전황은 일방적으로 기울었다."""
pr_052010_0020#0,"""마신성이라 불리는 기괴한 성이 만들어 낸<br>마신결계는 누구도 통과시키지 않는<br>절대적인 방어력을 자랑한다."""
pr_052010_0030#0,"""공격할 수도, 물러날 수도 없다.<br>남은 것은 짓밟히는 것뿐."""
pr_052010_0040#0,"""마신성에서 끝없이 쏟아지는 마물은<br>압도적인 물량으로 사람들을 짓눌렀다."""
pr_052010_0050#0,"""전황은 이미 분명했다.<br>도망치는 것 외에는 선택지가 없을 터였다."""
pr_052010_0060#0,"""하지만 그곳에 나타난 것은 다른 세계에서 온 방문자.<br>비운의 공주에게 다가오는 사악한 칼날을 끊고<br>빛을 가져올 구원의 존재."""
pr_052010_0070#0,"""그 압도적인 힘은<br>이제부터 이 세계의 역사에 새겨진다."""
pr_052010_0080#0,"""저희의 목적은 적의 침공을 막는 동시에<br>적의 마신결계와 마신성을 쓰러뜨리는 것입니다."""
pr_052010_0100#0,"""그리고 저곳이 적진입니다.<br>가장 깊은 곳에 거대한 마신성이 있습니다."""
pr_052010_0105#0,"""마신성이 사방으로 풀어놓은 마물을<br>막는 것만으로도 병사들은 벅찹니다.<br>이대로라면 언젠가 밀리고 맙니다."""
pr_052010_0110#0,"""마신성은 적 병력을 만들어 내는 근원입니다.<br>저것을 무너뜨리지 못하면<br>승리할 수 없습니다."""
pr_052010_0120#0,"""적진 가장 깊은 곳의 마신성을 쓰러뜨린다…는 거군요."""
pr_052010_0130#0,"""하지만 그 마신성을 지키는<br>마신결계는 어떻게 하죠?<br>파괴하려면 시간이 걸릴 텐데요?"""
pr_052010_0140#0,"""…그것을 위한 병기가 있습니다."""
pr_052010_0150#0,"""바로 이 파계탑입니다."""
pr_052010_0160#0,"""파계탑의 힘을 이용하면<br>마신성을 지키는 마신결계를<br>손쉽게 파괴할 수 있습니다."""
pr_052010_0170#0,"""하지만 제 힘으로는<br>이 병기를 다룰 수<br>없었습니다."""
pr_052010_0180#0,"""…그러나 조금 전 힘에 반응하면서<br>소환은 안정됐고<br>가동도 가능해졌습니다."""
pr_052010_0185#0,"""지금의 파계탑이라면… 쏠 수 있습니다!<br>마신결계를 파괴할 수 있는 유일한 무기,<br>파계추를!"""
pr_052010_0190#0,"""적이 움직이기 시작했어요!<br>느긋하게 이야기할 때가 아닌 것 같아요!"""
pr_052010_0200#0,"""간단히 말해 파계탑으로 장벽을 파괴하고<br>그다음 마신성을 부수면 되는 거죠!"""
pr_052010_0210#0,"""네, 말씀하신 대로입니다."""
pr_052010_0215#0,"""그리고 한 가지 더.<br>파계탑이 적에게 파괴돼도<br>저희가 패배합니다."""
pr_052010_0220#0,"""…실전에서 바로 익혀야 하지만<br>해 보는 수밖에 없겠네요!"""
pr_052010_0230#0,"""저도 온 힘을 다해 안내할게요!<br>힘내 봅시다!"""
