name01#0,"""？？？"""
name02#0,"""？？？"""
st_010530_0010#0,"""Ещё один дракон.<br>Тоже выглядит здоровым."""
st_010530_0020#0,"""Кажется, он ждёт <%me>..."""
st_010530_0030#0,"""〔Уже долгое время〕〔<%me>〕<br>〔Спасибо тебе〕〔Добро пожаловать〕<br>〔На Териото〕"""
st_010530_0040#0,"""〔Красивое место〕〔Наше племя〕<br>〔Чувствуй себя как дома〕"""
st_010530_0050#0,"""Эмм, драгонкин?<br>Простите, если это звучит грубо,<br>но можно задать вопрос?"""
st_010530_0060#0,"""〔Друг <%me>〕<br>〔Нет грубости〕〔Я отвечу〕"""
st_010530_0070#0,"""Мы ищем сломанное оружие.<br>Видели вы что-то вроде такого?"""
st_010530_0080#0,"""〔Поиск〕〔Объект〕<br>〔Тот〕〔Я не знаю〕<br>〔Информации〕〔Нет〕"""
st_010530_0090#0,"""Ну ладно.<br>Если продолжим поиски, наверное,<br>найдём какую-нибудь зацепку."""
st_010530_0100#0,"""Эмм, у меня тоже есть вопрос.<br>Почему, если мы можем общаться,<br>драконы всё ещё нападают на ARKS?"""
st_010530_0110#0,"""〔Ты〕〔Вопрос〕<br>〔Причина нападения〕〔Это〕<br>〔Очевидно〕〔Только клан Хи〕<br>〔Знания ARKS〕"""
st_010530_0120#0,"""〔Своевольные〕〔Кланы Ти и Хи〕<br>〔Не могут остановиться〕<br>〔Больные Фу и Ки кланы〕〔прячутся〕"""
st_010530_0130#0,"""〔Если не〕〔Обнаружены Ро〕<br>〔В этой области〕<br>〔То же самое〕〔Все кланы〕"""
st_010530_0140#0,"""〔Клан Ко〕〔Скептический〕<br>〔Когда приходят ARKS〕<br>〔Приходят даркеры〕"""
st_010530_0150#0,"""〔Клан Ко〕〔Любят битвы〕〔Здесь〕<br>〔Заражённые Ко〕〔Осторожны〕"""
st_010530_0160#0,"""Слушай, а он разговорчив.<br>К сожалению,<br>такое не скажешь про других драгонкинов."""
st_010530_0170#0,"""Было бы здорово, если бы мы<br>могли так просто<br>говорить со всеми ними."""
st_010530_0180#0,"""Это как просить<br>Геттемхарта не сражаться.<br>Вряд ли что-то получится."""
st_010530_0190#0,"""Единственный способ<br>справиться с идиотами,<br>что любят подраться - вовремя<br>ставить их на место."""
st_010530_0200#0,"""Особенно с теми,<br>кого заразили даркеры.<br>На сомнения нет времени."""
st_010530_0210#0,"""Это все, что можно сделать."""
st_010530_0220#0,"""A.P.238/3/25/10:30"""
