name01#0,"""？？？"""
name02#0,"""？？？"""
st_010630_0010#0,"""〔Я скажу〕〔Всё ещё〕<br>〔Не познали тебя〕〔Дальше〕<br>〔Не заинтересованы〕"""
st_010630_0020#0,"""〔Но〕〔Должны отплатить〕<br>〔Это〕〔Из гордости〕<br>〔Не пойми не так〕"""
st_010630_0030#0,"""Не слишком приветливо, да?"""
st_010630_0040#0,"""〔Скажи что-нибудь〕"""
st_010630_0050#0,"""Кто? Я?! Нет!<br>Определенно нет!"""
st_010630_0060#0,"""〔хм...〕"""
st_010630_0070#0,"""〔Там〕〔Ждёт вас〕<br>〔Но〕〔Даркеры〕<br>〔Множатся〕〔Осторожно〕"""
st_010630_0080#0,"""Это он!<br>Тот парень в маске, из тундры."""
st_010630_0090#0,"""А он умеет появляться,<br>когда не надо!"""
st_010630_0100#0,"""〔Ты〕〔Кто?〕〔Нарушить〕<br>〔Территорию драконов〕"""
st_010630_0110#0,"""<%me>...<br>Я убью тебя."""
st_010630_0120#0,"""А ты ему сильно насолил, <%me>."""
st_010630_0130#0,"""〔<%me>〕〔Компаньоны〕<br>〔Идите〕〔Отсюда〕"""
st_010630_0140#0,"""〔С этим нечистивцем〕〔Я〕<br>〔Справлюсь〕"""
st_010630_0150#0,"""Вмешаешься - умрёшь."""
st_010630_0160#0,"""〔Ха!〕〔Интересно〕<br>〔Проверь мою силу〕<br>〔Отведай мой клинок〕"""
st_010630_0170#0,"""〔<%me>!〕〔Уходи〕<br>〔Продолжай〕"""
st_010630_0180#0,"""A.P.238/3/25/11:00"""
