st_012100_0001#0,"""A.P.238/4/23/14:00"""
st_012100_0010#0,"""하드레드…"""
st_012100_0040#0,"""（포효）"""
st_012100_0050#0,"""네, 그렇네요.<br>응, 알아요. 알고 있어요.<br>말하지 않아도 저는 알아요."""
st_012100_0060#0,"""…생각해 보면 우리는<br>남매처럼 자라왔지만<br>싸우는 일은 없었어요."""
st_012100_0070#0,"""당신이 말하지 못하는 것이<br>이유 중 하나이긴 하지만…"""
st_012100_0080#0,"""이렇게 말하는 건 좀 그렇지만…<br>사이는 좋았던 것 같아요."""
st_012100_0090#0,"""기쁠 때나 슬플 때나 함께…<br>서로 부족한 부분을 채워주고<br>계속, 계속…"""
st_012100_0100#0,"""…뭐, 난 네가 없어도<br>이렇게 잘해 낼 수 있으니까<br>아무것도 걱정하지 않아도 돼."""
st_012100_0110#0,"""그러니까, 이제 그만하자, 하드레드.<br>누나가 끝내줄 테니까."""
st_012100_0120#0,"""뒤처리꾼답게, 아무도 눈치 못 채게<br>조용하게, 편안하게<br>보내 줄게…"""
st_012100_0130#0,"""마지막의 마지막은, 깜짝 놀랄 만큼<br>마음껏 날뛰어 봐!"""
st_012100_0140#0,"""관객은 나와<br><%me> 뿐!<br>그래도 밝게, 격렬하게, 강렬하게!"""
st_012100_0150#0,"""기록은 처리돼 어디에도 남지 않는<br>그늘 속에 사는 우리이기에…<br>봐 준 사람의 기억에 남도록!"""
st_012100_0160#0,"""그게 【우상】이란 거야!<br>내가 꿈꾸고, 네가<br>지탱해 온 것의 전부야!"""
st_012100_0170#0,"""넌 이 쿠나의 동생이니까<br>똑똑히 기억에 남아 봐!"""
st_012100_0180#0,"""도저히 처리할 수 없을 만큼의 기억을!"""
st_012100_0190#0,"""（포효）"""
st_012100_0200#0,"""<%me> 씨!<br>힘을 빌려주세요!"""
st_012100_0210#0,"""내 이름은 육망균형, 영의 쿠나!"""
st_012100_0220#0,"""지금부터 목표를 『처리』하겠습니다!"""
