name01#0,"""？？？"""
name02#0,"""？？？"""
st_010545_0010#0,"""Я думаю, что это открытое<br>пространство - подходящий дом<br>для драгонкинов."""
st_010545_0020#0,"""Любопытно, есть ли здесь<br>драгонкины, с которыми получится<br>поговорить..."""
st_010545_0030#0,"""Хмм... Что это за звук?<br>Что-то приближается?"""
st_010545_0040#0,"""<%me>! Эко!<br>Готовьтесь к бою!"""
st_010545_0050#0,"""Э...ты о чем?"""
st_010545_0060#0,"""Д-драгонкин! И он<br>совсем не похож на нормального!"""
st_010545_0070#0,"""Он был инфицирован даркерами.<br>У нас нет выбора,<br>кроме как драться!"""
st_010545_0080#0,"""A.P.238/3/25/11:30"""
