st_045070_0001#0,"""A.D.2028/4/17/15:30"""
st_045070_0010#0,"""히츠기!"""
st_045070_0020#0,"""어이, 히츠기, 정신 차려!"""
st_045070_0030#0,"""헛수고, 헛수고. 무리, 무리. 안 돼, 안 돼.<br>그 애, 99% 마음이 죽어 있거든.<br>꿈쩍도 안 할 거야, 유감~…"""
st_045070_0040#0,"""…우리가 데리고 있어 봤자 짐덩이.<br>그 코오리라는 애는 화낼지도 모르지만<br>쿨링 오프. 이제 필요 없어."""
st_045070_0050#0,"""마음이 죽어 있다고…?<br>…이 자식들, 히츠기에게 무슨 짓을!"""
st_045070_0060#0,"""…우린 아무것도 안 했어.<br>그 애를 내버려 둔 건 그쪽이니까<br>그렇게 됐을 뿐인 얘기."""
st_045070_0070#0,"""…여자아이 마음은 무르고 약해서 쉽게 꺾여.<br>그런 것도 모르다니, 남자 실격."""
st_045070_0080#0,"""게다가 이렇게 끌어낼 수 있었으니<br>걔는 이제 100% 쓸모없어."""
st_045070_0090#0,"""끌어냈어?"""
st_045070_0100#0,"""히츠기는 이제 쓸모없어?"""
st_045070_0110#0,"""…그래, 방금까지 싸운 것도<br>이렇게 말해 주고 있는 시간도<br>전부, 전~부 그냥 시간 끌기."""
st_045070_0120#0,"""…여기에 아크스 최대 전력인<br><%me> 씨를<br>끌어들이는 것이 목적이었으니까."""
st_045070_0130#0,"""방금 전투도, 이렇게 말해 주는 것도<br>전부 100% 시간을 벌기 위해…!"""
st_045070_0140#0,"""뭐…라고…?"""
st_045070_0150#0,"""<%me> 씨!<br>엔가 씨, 다행이다! 드디어 연결됐어!"""
st_045070_0160#0,"""큰일 났어요! 이쪽 아크스 쉽에 적이 습격했습니다!<br>PSO2를 통하지 않고 적이 직접 이쪽에<br>침입해서 관제권을 빼앗고…!"""
st_045070_0170#0,"""그것뿐만 아니라<br>동시에 전투 병력까지 직접 들여보내서<br>아크스 쉽 안에 환창종이…!"""
st_045070_0180#0,"""하지만 어떻게 방벽에 걸리지 않고…<br>아크스 쉽의 관리 권한을 빼앗다니<br>그런 건 샤오를 뛰어넘는 존재가 아니면… 앗!"""
st_045070_0190#0,"""어이, 시에라 씨! 시에라 씨!?"""
st_045070_0200#0,"""…후후, 쿠의 분석대로네.<br>전부, 계산대로. 역시 대단해."""
st_045070_0210#0,"""<%me>……<br>아크스의 최대 전력이자, 누구보다 강하고<br>…그리고 정말 물러터졌어."""
st_045070_0220#0,"""인질을 잡으면 소수 전력으로 구하러 오지.<br>그 멤버에는 반드시<br><%me> 이름이 들어가는 거야."""
st_045070_0230#0,"""후후, 100% 정답.<br>역시 나야…<br>희대의 천재 수학자, 오쿠 밀러."""
st_045070_0240#0,"""…언제부터 함정에 걸렸는지라는<br>의문에 답해 줄게, 오빠."""
st_045070_0250#0,"""「처음부터」야.<br>여동생밖에 안중에 없던, 오빠."""
st_045070_0260#0,"""그리고 우리도 이제 80% 쓸모없어…"""
st_045070_0270#0,"""…응, 이제 괜찮을 것 같아.<br>반복하던 시간까지 포함해서 충분할 거야."""
st_045070_0280#0,"""…하지만 마더가 더<br>기뻐해 줬으면 좋겠어."""
st_045070_0290#0,"""헤헤…<br>나도 100% 동감이야, 풀."""
st_045070_0300#0,"""대체 왜 그렇게까지…"""
st_045070_0310#0,"""넌 이해 못해, 30% 미남.<br>풀 말고는 누구도 이해할 리가 없어."""
st_045070_0320#0,"""…나와 쿠가 알고 있으니까<br>그걸로 충분해. 그것만으로 충분해."""
st_045070_0330#0,"""…마더는 우리 세계에 색을 입혀 줬어.<br>그 이상의 이유는 없어.<br>그것만으로도 충분해."""
st_045070_0340#0,"""…큭!<br><%me><br>이쪽으로! 포탈을 쓴다!"""
st_045070_0350#0,"""…실전에서 바로 써 볼 수밖에 없는 수단인데<br>그럭저럭 잘 된 모양이군."""
st_045070_0360#0,"""전이 마법, 포탈.<br>지점 등록해 둔 곳에만 이동할 수 있는<br>한 번뿐인 긴급 탈출이지."""
st_045070_0370#0,"""사실 이 바보 여동생이 고집부렸을 때<br>돌려보내기 위한 최종 수단이었는데…<br>생각지도 못한 곳에서 도움이 됐군."""
st_045070_0380#0,"""넌 이해 못해, 30% 미남.<br>풀 말고는 누구도 이해할 리가 없어."""
st_045070_0390#0,"""…나와 쿠가 알고 있으니까<br>그걸로 충분해. 그것만으로 충분해."""
st_045070_0400#0,"""…이해 못 한다는 게 아니지.<br>이해를 거부한 건 너희 쪽이야, 바보들아."""
st_045070_0410#0,"""그보다 아크스 쉽이다.<br>어떻게든 저쪽으로 돌아갈 방법을…"""
st_045070_0420#0,"""뭐…!?<br>아크스 쉽이 사라졌다고…!?<br>…어떻게 된 거야, 어이!"""
