st_045040_0001#0,"""A.D.2028/4/17/14:00"""
st_045040_0010#0,"""…마더 클러스터 녀석들<br>달에 터무니없는 걸 만들긴."""
st_045040_0020#0,"""아뎀 씨의 정보에 의하면<br>한때 에테르를 전 세계에 퍼뜨리기 위해<br>사용하던 장소라고 합니다."""
st_045040_0030#0,"""각국이 협력해 에테르를 퍼뜨린 뒤에도<br>자재 운반은 계속됐지만<br>그 사용처는 불명인 채였다고…"""
st_045040_0040#0,"""…전 세계가 나서서 낭비했구만."""
st_045040_0050#0,"""공기가 유지되는 건 물론<br>중력까지 제대로 제어되고 있어.<br>…터무니없는 기술을 숨기고 있기는."""
st_045040_0060#0,"""충분히 발달한 과학 기술은<br>마법과 구별할 수 없다고 하지만<br>이건 어느 쪽이라 해야 할까…"""
st_045040_0070#0,"""과학이지"""
st_045040_0080#0,"""마법 아니야?"""
st_045040_0090#0,"""뭐, 그렇지.<br>그렇다면 이만한 걸 만들 정도의<br>기술력이 있단 말이지, 마더 클러스터는."""
st_045040_0100#0,"""이만한 물체를 만들어 내는 마법이나<br>영구적인 중력 제어 수단은 전혀 몰라.<br>…아마 과학이라고 생각하는데."""
st_045040_0110#0,"""자재는 그렇다 쳐도 이 구조를 만드는 기술은<br>지구의 진화 속도로 도달할 수 있는 게 아냐.<br>여기든, 에테르든 마찬가지로 말이야."""
st_045040_0120#0,"""마더 클러스터 녀석들이<br>아크스 측에 침입했던 것은<br>그런 기술을 훔쳐 내기 위해서인가…?"""
st_045040_0130#0,"""…아니, 그런 생각은 나중에 해도 되겠지.<br>일단 먼저 히츠기를 구해 내야 해."""
st_045040_0140#0,"""히츠기 씨의 반응을 찾고 있습니다만<br>더 안쪽에서 통신이 방해되고 있는 것 같아서<br>잘되지 않습니다."""
st_045040_0150#0,"""방해해 온다는 말은<br>안쪽에 들키면 곤란한 게 있단 거지.<br>가자, <%me>"""
skit01#0,"""Because I have decided so"""
skit02#0,"""각오"""
