st_045010_0001#0,"""A.P.241/4/17/11:00"""
st_045010_0010#0,"""……안되겠어요.<br>히츠기 씨의 반응, 추적불가입니다."""
st_045010_0020#0,"""그래.<br>특별히 찾아봐줘서 고마워,시에라 씨."""
st_045010_0030#0,"""……미안하다, 엔가"""
st_045010_0040#0,"""히츠기는 괜찮을 거야"""
st_045010_0050#0,"""<%me> 탓이 아니야.<br>전부 그 바보 동생이 멋대로 튀어나간 게 잘못이지.<br>말하자면 자업자득이야."""
st_045010_0060#0,"""거참, 그 바보 여동생은.<br>혼자 튀어나간 다음 실패하다니……!"""
st_045010_0070#0,"""죄송해요.<br>나를 대신해서 누나가……"""
st_045010_0080#0,"""넌 아무 잘못 없어, 알.<br>네가 없었으면 그녀석은 죽었어.<br>오히려 감사를 해도 모자랄 판이라고?"""
st_045010_0090#0,"""……그래요.<br>그 때 확실히 히츠기 씨의 생명활동은<br>완전히 정지했었어요."""
st_045010_0100#0,"""알의 힘으로 치료돼서 바이탈이<br>정상으로 돌아간 것까지는 확인했습니다만……<br>……역시 그 뒤의 신호는 잡히지 않습니다."""
st_045010_0110#0,"""누나, 괜찮을까……?"""
st_045010_0120#0,"""녀석들의 목표는 알이야.<br>히츠기라는 패를 함부러 쓰진 않겠지.<br>그녀석을 써서 알을 손에 넣으려 할 거야."""
st_045010_0130#0,"""……예를 들면 신병 교환이라든지."""
st_045010_0140#0,"""……누나를 구할 수 있으면<br>난 언제든 갈 건데?"""
st_045010_0150#0,"""바보 같은 소리 마.<br>넌 히츠기 목숨의 은인이자 내 동생이잖아.<br>자 가져가세요, 하고 넘겨줄까 보냐."""
st_045010_0160#0,"""어찌 됐든 마더 클러스터 측이 어떻게<br>나오는지에 달려있네요."""
st_045010_0170#0,"""으으음, 답답해요……<br>지금 당장이라도 히츠기 씨를 되찾으러<br>가고 싶지만 말이에요……"""
st_045010_0180#0,"""……물론 그냥 손가락만 빨면서<br>기다리고 있을 생각은 전혀 없어.<br>그렇지, 아뎀."""
st_045010_0190#0,"""……마더 클러스터의 본거지는 파악했습니다."""
st_045010_0200#0,"""예로부터 존재하고 사람을 광기에 휩싸이게<br>한다고 기피되어오던 곳.<br>하지만 그러면서도 인류에게 가까운데 있는 것."""
st_045010_0210#0,"""그곳은…… 달입니다."""
st_045010_0220#0,"""저희 기술력으론 거기에 갈 방법이 없었습니다.<br>……하지만 아크스의 힘을<br>빌릴 수 있다면 얘기가 다르죠."""
st_045010_0230#0,"""아마 히츠기 씨도 거기 있겠지만……<br>거긴 적의 본거지입니다."""
st_045010_0240#0,"""……이렇게 말하긴 뭐하지만<br>그건 죽으러 가는 거나 마찬가지라고, 엔가?"""
st_045010_0250#0,"""……알고 있어, 그런 것쯤은.<br>남들을 같이 죽게 할 생각은 없어.<br>구하러 가는 건 나 혼자다."""
st_045010_0260#0,"""그 바보 여동생을 못 본 척 하는 게<br>대세를 봤을 때 올바른 선택이야.<br>알을 내준다는 건 당치도 않지."""
st_045010_0270#0,"""그러니 내가 혼자 구하러 간다.<br>놈들의 본거지에, 히츠기를 되찾으러 말이야."""
st_045010_0280#0,"""형……"""
st_045010_0290#0,"""그렇게 걱정스러운 표정하지 말라고, 알.<br>괜찮아, 히츠기는 반드시 구해올테니."""
st_045010_0300#0,"""……뭐야, <%me>.<br>멋대로 군다고 설교할 거면 이미 충분한데?"""
st_045010_0310#0,"""구하러 가는 건 둘이야"""
st_045010_0320#0,"""아크스의 힘이 필요하잖아?"""
st_045010_0330#0,"""<%me>……<br>마음은 고맙지만 이건 내 어리광이야.<br>널 휘말리게 할 순 없어."""
st_045010_0340#0,"""……무슨 뜻이야."""
st_045010_0350#0,"""그러면 아크스 쪽 협력 조건은<br>「<%me> 씨와 동행」이라<br>해두도록 하죠."""
st_045010_0360#0,"""……정말, 그 여동생에 그 오빠네요."""
st_045010_0370#0,"""이제 와서 매정한 소리 말아주세요.<br>히츠기 씨가 걱정되는 건<br>저희도 마찬가지니까요."""
st_045010_0380#0,"""헷, 그 바보 여동생……<br>부러울 정도로 인덕이 좋네."""
st_045010_0390#0,"""……<%me>.<br>같이 와준다고 한다면<br>전력으로 기댈테니까 말이야?"""
st_045010_0400#0,"""……나도!<br>나도 누나를 구하러 가고 싶어!"""
st_045010_0410#0,"""적의 본거지에 돌입한다고 하면<br>너까지 지킬 자신이 없어.<br>그러니 알은 여기서 기다려줘."""
st_045010_0420#0,"""반드시 구해서 데려올테니까 말이야."""
st_045010_0430#0,"""막지 말라고, 아뎀."""
st_045010_0440#0,"""……뭐라 말해도 헛수고잖아, 엔가?"""
st_045010_0450#0,"""그래, 미안하군.<br>아예 제명해버려도 좋아."""
st_045010_0460#0,"""……하지만 네 행동이야말로<br>예로부터 사람들을 지켜온 어스 가이드로서<br>올바른 행동이라고 난 생각해."""
st_045010_0470#0,"""마더 클러스터의 본거지 예측 지점을 보내겠습니다.<br><%me> 씨, 시에라 씨.<br>엔가를 잘 부탁합니다."""
st_045010_0480#0,"""기다리고 있어라, 히츠기."""
