st_044030_0001#0,"""A.P.241/4/10/12:00"""
st_044030_0010#0,"""…응, 아아. <%me><br>회견 장소 연락은 아직이야.<br>조금만 더 기다려 줄래?"""
st_044030_0020#0,"""히츠기가 소중하구나"""
st_044030_0030#0,"""좀 엄한 거 아냐"""
st_044030_0040#0,"""…뭐, 그렇지.<br>유일한 가족이니까."""
st_044030_0050#0,"""괜찮아, 좀 엄한 정도가.<br>안 그러면 저 녀석한테는 전해지지 않아."""
st_044030_0060#0,"""우리 부모님은 사고에 휘말려서 돌아가셨어.<br>더 정확히 말하면 사고에 휘말렸을 때<br>나와 히츠기를 지키고 돌아가셨지."""
st_044030_0070#0,"""그 당시엔 굉장한 대사고였어.<br>백화점이 통째로 붕괴한 대참사.<br>그 생존자가 나랑 히츠기야."""
st_044030_0080#0,"""기적의 생존자니, 부모의 사랑이니 뭐니 하더군.<br>얼굴도 모르는 친척이 눈물을 글썽이며 말하는 걸<br>TV에서 몇 번이나 봤어. 이미 다들 잊었겠지만."""
st_044030_0090#0,"""…이런, 그런 사정은<br>지금은 별 상관없었군."""
st_044030_0100#0,"""그래서, 그 마지막 순간에<br>난 아버지랑 어머니와 약속했어."""
st_044030_0110#0,"""…내가 반드시 저 녀석을 지키겠다고 말이지."""
st_044030_0120#0,"""그리고 난 사고 때 능력에 눈을 떴거든.<br>그 후, 어스 가이드가 나한테 접촉해 와서<br>스카우트받아 들어갔다는 거지."""
st_044030_0130#0,"""뭘 하든 돈은 필요하지.<br>그런 점에서 어스 가이드는 생각보다 꽤<br>후해서 말이야. 덕분에 편하게 지냈지."""
st_044030_0140#0,"""그리고 난 마더 클러스터의 조사를 위해<br>그 학교… 텐세이 학원에 들어갔어.<br>그랬더니 히츠기도 쫓아와 버리더군."""
st_044030_0150#0,"""같은 학교에 들어오기만 했다면<br>그나마 나았겠지만 마더 클러스터에 들어가 버릴 줄이야.<br>…그때는 간담이 서늘했다고."""
st_044030_0160#0,"""내가 좀 더 힘을 키우면 억지로라도<br>마더 클러스터에서 떼어 놓을 생각이었어.<br>그러니 이번 일은 마침 잘된 셈이지."""
st_044030_0170#0,"""여기 있는 한은 안전할 테고 말이야."""
st_044030_0180#0,"""준비가 됐다더군.<br>같이 와 줘, <%me>"""
