st_044100_0001#0,"""A.D.2028/4/15/12:30"""
st_044100_0010#0,"""라…… 라플라스가……!?<br>인과율을 뛰어넘는 공격이라니…… 뭐야!"""
st_044100_0020#0,"""이상해…… 절대로 이상해!<br>그런 건 100% 있을 수 없어!<br>어떻게 된 거야, 넌!"""
st_044100_0030#0,"""……어떻고 자시고<br>네녀석이 처벌을 받을 때가 됐단 거다!"""
st_044100_0040#0,"""큭……!"""
st_044100_0050#0,"""……사라졌어!?<br>어디로 간 거야!"""
st_044100_0060#0,"""……상대를 얕보니까 그렇게 된다.<br>상정 외의 사태에 대응하지 못해선<br>학자라고 할 수 없지, 오쿠."""
st_044100_0070#0,"""시, 시끄러워!<br>구해달라고 한 적 없거든!"""
st_044100_0080#0,"""물론 알고 있다. 구한 게 아냐.<br>때가 왔다. 그게 전부다."""
st_044100_0090#0,"""때가 왔다…… 고?"""
st_044100_0100#0,"""<%me> 씨! 엔가 씨!<br>큰일이에요! 히츠기 씨가!<br>히츠기 씨가……!"""
st_044100_0110#0,"""！！"""
st_044100_0120#0,"""그만둬, 코오리!<br>넌 속고 있는 거야!"""
st_044100_0130#0,"""후후…… 무슨 소릴 하는 거야 히츠기.<br>난 속고 있지 않아."""
st_044100_0140#0,"""이 무기도, 이 힘도 내가<br>필요로 하니까 손에 들어온 거야.<br>마더는 관계 없어."""
st_044100_0150#0,"""나는 내 의지로 여기 있어.<br>내가 히츠기를 구하고 싶다고<br>생각했으니까 내 의지로 여기 있는 거야."""
st_044100_0160#0,"""자기 의지로……？"""
st_044100_0170#0,"""히츠기, 저기 히츠기?<br>왜 히츠기는 그쪽에 있는 거야?<br>어째서 나랑 다른 장소에 있는 거야?"""
st_044100_0180#0,"""히츠기는 거기서 뭘 하고 싶은 거야?"""
st_044100_0190#0,"""윽…… 나는……!"""
st_044100_0200#0,"""봐, 대답하지 못하잖아. 역시 맞았어.<br>히츠기가 조종당하고 있는 거야.<br>히츠기야말로 속고 있는 거야."""
st_044100_0210#0,"""그렇지…… 그렇지 않아……!<br>……나는 스스로 정했어!<br>이쪽으로 온 것도, 싸우는 것도, 이 힘도!"""
st_044100_0220#0,"""그러면 왜 그렇게 망설이는 건데?"""
st_044100_0230#0,"""내가 전에 말했었지. 어떤 일에도 망설이지 않고<br>저돌맹진하는 게 히츠기라고.<br>그렇게 망설이는 히츠기는 보고 싶지 않아."""
st_044100_0240#0,"""속은 것도 조종당하는 것도 아니고<br>아무 망설임도 없다면…… 나를 베어줘."""
st_044100_0250#0,"""베다…… 니."""
st_044100_0260#0,"""자, 왜 그래? 단칼에 사양 말고.<br>다른 사람 아닌 히츠기가 베준다면<br>나는 바라던 바야. 자."""
st_044100_0270#0,"""……역시.<br>너는 히츠기가 아니야."""
st_044100_0280#0,"""나는 벨 수 있어. 망설임 없이 벨 수 있어.<br>그야 그게 히츠기를<br>구하기 위한 방법인 걸."""
st_044100_0290#0,"""히츠기를 구하기 위해서라면<br>기쁘게 죽일게, 히츠기를."""
st_044100_0300#0,"""……큭!"""
st_044100_0310#0,"""뭐……!<br>아…… 아아아아아아아악!!"""
st_044100_0320#0,"""크, 으윽…… 아아…… 악……!<br>아파……! 아파…… 앗……!"""
st_044100_0330#0,"""거짓말로 만들어진 무기는 종잇장 같네.<br>이렇게 간단하게 부러져버렸어."""
st_044100_0340#0,"""기다려줘 히츠기.<br>내가 금세 그<br>가짜 히츠기를 죽여줄게."""
st_044100_0350#0,"""히……!"""
st_044100_0360#0,"""그렇게 두려워하지마 히츠기.<br>괜찮아, 금세 끝나니까.<br>아픈 건 처음뿐이니까……"""
st_044100_0370#0,"""그러고나면 원래대로 돌아갈 수 있으니까.<br>마더가 원래대로 돌려줄테니까."""
st_044100_0380#0,"""싫어…… 그만둬, 코오리……<br>하지마…… 오지마……!"""
st_044100_0390#0,"""……히츠기는 그런 말 하지 않아."""
st_044100_0400#0,"""코오…… 리…………"""
st_044100_0410#0,"""해냈어 히츠기, 나 제대로 해냈어.<br>이제 히츠기는 돌아올 수 있어.<br>조금만 참으면 되니까, 기다려줘 히츠기."""
st_044100_0420#0,"""후후, 아하하, 아하하하하하하하하하하하<br>하하하하하하하하하하하하하하하하하핫!"""
st_044100_0430#0,"""아…… 알…………<br>다…… 들…………"""
