st_044020_0001#0,"""A.P.241/4/10/10:00"""
st_044020_0010#0,"""오, 마침 좋은 타이밍에.<br><%me>, 미안하지만 이번에<br>아크스를 대표해서 같이 와줬으면 해."""
st_044020_0020#0,"""우리 대표가 만나고 싶다고 그러더군.<br>회견 장소가 정해지면 연락하겠대."""
st_044020_0030#0,"""직접 만나는 거야?<br>통신으로 만나면 되는 거 아냐?"""
st_044020_0040#0,"""통신만으로는 전해지지 않는 것도<br>꽤 있으니까 말이지. 감각적인 부분에서."""
st_044020_0050#0,"""중요한 회담 같은 건<br>얼굴을 맞대고 하는 편이<br>매끄럽게 진행되기 쉽다고."""
st_044020_0060#0,"""흐응.<br>그래서 어디로 가는 건데?"""
st_044020_0070#0,"""……미리 말해두는데, 넌 여기 남아있는 거다."""
st_044020_0080#0,"""뭐! 어째서!?"""
st_044020_0090#0,"""그야 마더 클러스터잖아, 너."""
st_044020_0100#0,"""이미 나왔다고!"""
st_044020_0110#0,"""그럼 관계 없는 사람이네.<br>더더욱 데려갈 이유가 없다."""
st_044020_0120#0,"""이상한 말장난하지마!<br>마더 클러스터가 노리고 있으니까<br>나도 관계 있잖아!"""
st_044020_0130#0,"""노리고 있는 건 알이지, 넌 관계 없어.<br>노려지고 있다면 숨어있는 쪽이 안전해.<br>자, 지금 한 설명에 틀린 부분이 있습니까?"""
st_044020_0140#0,"""하, 하지만……<br>나도 싸울 수 있고……!"""
st_044020_0150#0,"""할 수 있나 없나 물어본 적 없어.<br>어중간한 각오로 더이상<br>끼어들지 말라는 거다, 난."""
st_044020_0160#0,"""어중간하다니…… 뭐야 그게……!"""
st_044020_0170#0,"""그러면 묻겠는데, 히츠기.<br>네 목적은 뭐지?"""
st_044020_0180#0,"""넌 뭘 위해 싸우려고 하는 거지.<br>넌 뭘 위해 힘을 쓰려고 하는 거지."""
st_044020_0190#0,"""뭘 위해서라니……<br>……그런 게 아니라."""
st_044020_0200#0,"""난 그저 뭐가 일어나는 건지<br>알고 싶어서…… 그래서……!"""
st_044020_0210#0,"""알아서 뭐하게?<br>알고 나서 어떡할 생각이지?<br>아마 아무것도 정해두지 않았겠지?"""
st_044020_0220#0,"""자기가 하고 싶으니까, 가 아니라<br>주변에 맞춰서 움직이고 있을 뿐이야.<br>지금의 너는."""
st_044020_0230#0,"""그, 그렇지 않아!<br>나는 내 의지로 여기에 와서<br>모두와 함께……!"""
st_044020_0240#0,"""그러니까 남들은 관계 없다고 그랬잖아.<br>이해를 못하는구만 너."""
st_044020_0250#0,"""자기가 정하지 않고 주위를 따라가기만 하면<br>마더가 시키는대로 움직이던 시절과<br>아무것도 달라진 게 없어."""
st_044020_0260#0,"""그…… 그럼 묻겠는데 오빠는 왜<br>어스 가이드에 들어간 거야!<br>뭘 위해 싸우고 있는 건데!?"""
st_044020_0270#0,"""……내 얘기는 지금 관계 없잖아."""
st_044020_0280#0,"""관계 있어! 남한테 잘난듯이 설교하는 걸 보면<br>분명 고상한 이유가 있으실 거 아냐!<br>제대로 설명해보라고!"""
st_044020_0290#0,"""안돼앳!!!"""
st_044020_0300#0,"""둘 다 더이상 안돼!<br>그 이상 싸우면 안돼!"""
st_044020_0310#0,"""마음에도 없는 소리를 하면 안돼!<br>스스로를 상처입힐 뿐이니까 안돼!"""
st_044020_0320#0,"""……알."""
st_044020_0330#0,"""둘 다 같은 생각을 하고 있을텐데<br>어째서 싸우는 거야?"""
st_044020_0340#0,"""사이 좋게 지내자, 모두 사이 좋게……<br>안 그러면 슬퍼지잖아……"""
st_044020_0350#0,"""…………미안.<br>좀 흥분해버렸군."""
st_044020_0360#0,"""나도…… 미안해."""
st_044020_0370#0,"""아…… 그게……<br>아까 히츠기 씨가 물어봤던<br>엔가 씨가 싸우는 이유는 뭔가요?"""
st_044020_0380#0,"""……난 지키고 싶은 게 있다고.<br>절대로 잃고 싶지 않은 것이 있어."""
st_044020_0390#0,"""그렇기 때문에 어스 가이드에 들어가서……<br>그렇기 때문에 힘을 손에 넣었다."""
st_044020_0400#0,"""지키고 싶은 것……"""
st_044020_0410#0,"""히츠기.<br>넌 정말로 알을, 모두를<br>목숨을 걸고서라도 지키고 싶다고 생각해?"""
st_044020_0420#0,"""……감정만으로 대답하지 마라.<br>말로만 하는 게 아니라 잘 생각해봐."""
st_044020_0430#0,"""…………미안.<br>잠깐 머리 좀 식히고 올게."""
st_044020_0440#0,"""저 바보 곁에 있어줘, 부탁해."""
st_044020_0450#0,"""그래도 너무 심하게 말한 거 아냐?"""
st_044020_0460#0,"""잘 보고 있구나"""
st_044020_0470#0,"""……그런 건 알고 있어.<br>너무 심한 말을 한 것도 알아."""
st_044020_0480#0,"""……그렇지도 않아. 잘 보고,<br>녀석의 마음을 이해했다면 저렇게<br>화나게 만들지 않고 설득했을테니까."""
st_044020_0490#0,"""……외람된 말이지만, 엔가 씨.<br>히츠기 씨의 능력은 높다고 생각합니다."""
st_044020_0500#0,"""그야 그렇겠지.<br>저녀석은 내 여동생이니까."""
st_044020_0510#0,"""내가 문제삼는 점은 의지 쪽이야."""
st_044020_0520#0,"""뭐가 일어나는 건지 알고 싶다 그랬잖아, 저녀석.<br>상황에 따라 입장을 바꿀 생각인 거야.<br>아직도 망설이고 있는 거지, 어느쪽에 붙을지."""
st_044020_0530#0,"""더 안좋게 말하자면<br>항상 값을 매기고 있는 거야, 저녀석은.<br>무의식 중에 손익을 계산하고 움직이고 있어."""
st_044020_0540#0,"""……뭐, 어쩔 수 없다면 어쩔 수 없지.<br>부모님을 잃고 나서 삶의 방식이<br>「주변에서 얼마나 필요로 해주는가」였으니까."""
st_044020_0550#0,"""구현무장은 소유자의 의지로 만들어진다.<br>의지의 강함이 그대로 힘이 되지."""
st_044020_0560#0,"""히츠기처럼 의지가 흔들대서<br>단단하지 못한 녀석은 위험해."""
st_044020_0570#0,"""각오도 다잡지 못한채 싸우러 나가서<br>없어진 녀석들을 몇 번이나 보아왔어.<br>너도 그럴 거 아냐?"""
st_044020_0580#0,"""……엔가 씨는 히츠기 씨랑<br>1살 밖에 차이가 안 나죠?<br>뭐랄까, 엄청 어른스럽네요."""
st_044020_0590#0,"""저런 여동생을 가져버리면 말이지,<br>내가 어른이 되는 수 밖에 없었어."""
st_044020_0600#0,"""하지만 솔직하지 못한 건 안되겠네요.<br>히츠기 씨를 말려들게 하고 싶지 않아라고<br>말해버리면 좋을텐데."""
st_044020_0610#0,"""냅둬."""
