st_044110_0001#0,"""A.D.2028/4/15/13:00"""
st_044110_0010#0,"""……안돼!<br>히츠기 씨…… 히츠기 씨!"""
st_044110_0020#0,"""<%me> 씨! 엔가 씨!<br>큰일이에요! 히츠기 씨가!<br>히츠기 씨가……!"""
st_044110_0030#0,"""……누나."""
st_044110_0040#0,"""얼른…… 히츠기 씨를 구조하러……!<br>이대로는 히츠기 씨가 죽어……!"""
st_044110_0050#0,"""……누나가 울고 있어."""
st_044110_0060#0,"""……어?"""
st_044110_0070#0,"""……기다려줘, 누나.<br>내가 구하러 갈테니까……!"""
st_044110_0080#0,"""알, 뭐를……?？"""
st_044110_0090#0,"""꺄악!"""
st_044110_0100#0,"""……알?"""
st_044110_0110#0,"""알?<br>어째서 알이 여기에?"""
st_044110_0120#0,"""……누나."""
st_044110_0130#0,"""…………"""
st_044110_0140#0,"""울지 말아줘, 누나.<br>슬퍼하지 말아줘, 누나."""
st_044110_0150#0,"""나를 깊은 어둠 속에서<br>구해준 것은 누나랑<br><%me>야."""
st_044110_0160#0,"""그러니까 이번엔<br>내가 누나를 구해줄게!<br>……절대로 죽게 하진 않겠어!"""
st_044110_0170#0,"""꺄악! 뭐, 뭐야!?"""
st_044110_0180#0,"""……이 힘, 이 포톤.<br>역시나. 역시 그렇군."""
st_044110_0190#0,"""기다리고 있었다, 이 각성을.<br>네 힘을 나는 기다리고 있었다!"""
st_044110_0200#0,"""히츠기!!<br>젠장, 어떻게 된 거야!<br>어이, 시에라 씨, 히츠기는 어떻게 된 거야!"""
st_044110_0210#0,"""맙소사…… 이런 일이……!"""
st_044110_0220#0,"""……히츠기 씨의 바이탈이 회복!<br>상처가…… 완전히 아물고 있습니다!"""
st_044110_0230#0,"""뭐!?"""
st_044110_0240#0,"""믿을 수 없어, 이건…… 복원?<br>알의 포톤이 이동해서……<br>히츠기 씨의 재생을……!?"""
st_044110_0250#0,"""잠깐 오피엘!<br>나, 저런 게 있단 말은 100% 못 들었는데!"""
st_044110_0260#0,"""걱정마라 오쿠, 나도 모른다.<br>……하지만 이렇게 되면<br>우리가 출격한 것도 납득이 되는군."""
st_044110_0270#0,"""누나…… 이제 괜찮으니까.<br>그러니까 울지 말아줘…………"""
st_044110_0280#0,"""……목표를 포획한다.<br>오쿠, 가자."""
st_044110_0290#0,"""칫, 알을 노리고……!<br>놔둘까보냐!"""
st_044110_0300#0,"""잡았다……<br>격리술식, 개시.<br>여기서 떼어놓도록 하지."""
st_044110_0310#0,"""영역을 나눈다…… 고……!?<br>……그렇다면."""
st_044110_0320#0,"""뭣……!"""
st_044110_0330#0,"""히츠기 씨!"""
st_044110_0340#0,"""최고의 상황은 아니다.<br>……하지만 차선책은 만족했군.<br>여기까지 하지."""
st_044110_0350#0,"""거, 거기 서!"""
st_044110_0360#0,"""……반응, 소실.<br>히츠기 씨의 반응도, 포착 불가능합니다."""
st_044110_0370#0,"""…………윽!<br>젠장…… 젠장할……!<br>히츠기! 히츠기이잇!!"""
st_044110_0380#0,"""……누나.<br>괜찮아, 누나.<br>내가…… 함께 있으니까."""
