st_044040_0001#0,"""A.P.241/4/10/12:00"""
st_044040_0010#0,"""흥, 흥이야, 오빠 바보바보바보!<br>뭐야 뭐야 뭐야, 내 마음도 모르면서!"""
st_044040_0020#0,"""…알고 있어, 말 안 해도 알고 있다고.<br>뭘 하고 싶은지 망설이고 있다는 건<br>내가 제일 잘 알고 있다고…!"""
st_044040_0030#0,"""아 진짜! 머리를 식히면 식힐수록<br>열받네! 역시 오빠는 바보야!"""
st_044040_0040#0,"""목적이 없는 게 뭐가 문제야!<br>그런 건 움직이면서 찾아내는 거잖아!<br>…자, 알도 한마디 해줘!"""
st_044040_0050#0,"""어, 어? 뭐라고 하면 되는데?"""
st_044040_0060#0,"""뭐든 좋으니까!"""
st_044040_0070#0,"""…더, 더 커지고 싶어~!"""
st_044040_0080#0,"""그건 그냥 소망이잖아!"""
st_044040_0090#0,"""후훗."""
st_044040_0100#0,"""앗, 미안해.<br>시끄러웠…지?"""
st_044040_0110#0,"""아니, 신경 쓰지 마.<br>나는 아는 사람의 포톤을 따라오다 보니<br>우연히 여기 온 것뿐이니까."""
st_044040_0120#0,"""그랬더니 재밌는 말을 외치는 사람이 있어서<br>눈을 뗄 수가 없었어…<br>이쪽이야말로 미안해. 계속해도 돼."""
st_044040_0130#0,"""아니 딱히 외치고 싶었던 건 아니고…<br>아니, 외치고 싶긴 한데, 그런 게 아니라…"""
st_044040_0140#0,"""…저기, 너도 아크스지."""
st_044040_0150#0,"""응.<br>난 마토이라고 해.<br>본 적 없는 얼굴인데, 두 사람은?"""
st_044040_0160#0,"""난 히츠기, 이쪽은 알이고…<br>사정이 좀 있어서 여기 왔어.<br>잘 부탁해, 마토이 씨."""
st_044040_0170#0,"""후후, 마토이라고 불러도 돼, 히츠기야."""
st_044040_0180#0,"""그래서 히츠기야, 괜찮아?<br>뭔가 고민이 있는 것 같았어."""
st_044040_0190#0,"""아, 아니, 좀…"""
st_044040_0200#0,"""아까 그렇게 외친 것도 여러 가지로<br>참을 수 없어서 그런 거지?<br>나라도 말 상대 정도는 돼 줄 수 있어."""
st_044040_0210#0,"""…왜 그렇게까지?"""
st_044040_0220#0,"""나도 마음에 쌓아 두는 편이라<br>자주 혼나거든.<br>그래서 왠지 마음을 알 것 같아."""
st_044040_0225#0,"""…왜일까.<br>처음 만난 사이인데도 뭐든<br>말할 수 있을 것 같은… 기분이 들어."""
st_044040_0230#0,"""…그럼 말이야, 마토이.<br>묻고 싶은 게 있는데 괜찮아?"""
st_044040_0240#0,"""응, 뭐든 물어봐.<br>나, 이야기하는 걸 좋아하거든."""
st_044040_0250#0,"""마토이는 왜 싸우는 거야?<br>싸우는 목적은 뭐야?"""
st_044040_0260#0,"""싸우는 목적이라…<br>왜 그런 걸?"""
st_044040_0270#0,"""나한텐 싸우는 목적이 없다고 단정하더라고…<br>화가 났는데, 막상 내 싸우는 목적을<br>생각해 보니까 아무것도 떠오르지 않아서…"""
st_044040_0280#0,"""…역시 이상하지?"""
st_044040_0290#0,"""아, 미안, 그런 뜻은 아니었어.<br>왠지 옛날 내 모습을 보는 것 같아서 그리웠거든."""
st_044040_0300#0,"""옛날…?"""
st_044040_0310#0,"""나도 싸우는 목적을 잃은 적이 있었어.<br>지시를 받고 움직이고, 지시대로 하고…<br>계속 목적 같은 건 없는 채로 움직였어."""
st_044040_0320#0,"""…나도 마찬가지야.<br>마더가 시키는 대로 따랐을 땐 편했어."""
st_044040_0330#0,"""하지만 그건 스스로<br>아무 생각도 안 하는 거랑 마찬가지지.<br>…그래서 오빠가 하는 말도 이해는 돼."""
st_044040_0340#0,"""무엇을 위해 이 힘을 쓸 건지…"""
st_044040_0350#0,"""…중요한 건 스스로 뭘 하고 싶은지야.<br>그 대답이 「누군가를 지키고 싶다」라면<br>그건 분명한 히츠기의 의지라고 생각해."""
st_044040_0360#0,"""스스로 뭘 하고 싶은지…<br>으으으… 그걸 확실히 알 수 있으면<br>고생하지 않을 텐데…"""
st_044040_0370#0,"""그러면 일단 눈앞의 일을<br>하나씩 해 나가면 되지 않을까?<br>자기가 하고 싶은 걸 해 나가는 거야."""
st_044040_0380#0,"""내가 하고 싶은 것…"""
st_044040_0390#0,"""그래, 남이 정하는 게 아니라<br>스스로 「그걸 한다」고 정하는 것.<br>그게 분명 첫걸음일 거야."""
st_044040_0400#0,"""…왠지 좀 알 것 같아."""
st_044040_0410#0,"""그래 히츠기, 뭘 망설이는 거야.<br>누가 뭐라 하든 난 알고 싶어."""
st_044040_0420#0,"""마더가 하려는 게 뭔지<br>왜 알이 노려지고 있는지<br>알아내고, 또 알아낸 다음… 그리고 정한다!"""
st_044040_0430#0,"""고마워, 마토이!<br>덕분에 길이 보인 것 같아!"""
st_044040_0440#0,"""알은 시에라한테 가서 기다리고 있어!<br>난 잠깐 어디 좀 다녀올 테니까!"""
st_044040_0450#0,"""후훗, 기운찬 애네."""
st_044040_0460#0,"""알 군, 이었지? 그럼 나랑 같이<br>시에라한테 가자.<br>마침 나도 불린 것 같거든."""
st_044040_0470#0,"""…누나, 우리<br>전에 어디서 만난 적 있어?"""
st_044040_0480#0,"""아니, 처음인 것 같아.<br>그런데… 왜일까. 나도 왠지<br>무척 그리운 느낌이 들어."""
