Cocoon_Fail_None#0,"""Ничего"""
Cocoon_Fail_Time#0,"""Ограничение по времени: $(0)"""
Cocoon_Fail_Fall#0,"""Кол-во падений: $(0)"""
Cocoon_Fail_Dead#0,"""Кол-во восстановлений: $(0)"""
Cocoon_Main_Goal#0,"""Достичь конечной точки."""
Cocoon_Main_Target#0,"""Одолейте $(0)"""
Cocoon_Main_TargetVolume#0,"""Одолейте $(0) $(1)"""
Cocoon_Main_EnemyValue#0,"""Одолейте $(0) врага(ов)"""
Cocoon_Main_AllTarget#0,"""Одолейте всех врагов"""
Cocoon_Sub_Target#0,"""Одолейте $(0)%(EnemyName)"""
Cocoon_Sub_TargetVolume#0,"""Одолейте $(0)%(num) %(EnemyName) и пройдите"""
Cocoon_Sub_Time#0,"""Пройдите за %(Time)"""
Cocoon_Sub_Fall#0,"""Пройдите менее чем с $(0)%(num) падением(ями)"""
Cocoon_Sub_Dead#0,"""Пройдите менее чем с $(0)%(num) смертью(ями)"""
Cocoon_Sub_Complete#0,"""Завершите $(0) доп-миссию(ии) и пройдите."""
Cocoon_Sub_Volume#0,"""Одолейте $(0)%(num) врагов и пройдите"""
Cocoon_Sub_Damage#0,"""Нанесите %(Damage) урона $(0)%(num) раз(а)"""
Cocoon_Sub_Hit#0,"""Пройдите, получив менее $(0)%(num) удара(ов)"""
Cocoon_Sub_Coin#0,"""Получите $(0)%(num) кубов-очков и пройдите"""
Cocoon_Sub_Down#0,"""Помогите упасть врагам %(num) раз(а) $(0) и пройдите"""
Cocoon_Sub_Action#0,"""Пройдите с исп-м %(action) менее чем $(0)%(num) раз(а)"""
Cocoon_Sub_TargetVolumeLimit#0,"""Пройдите, одолев менее $(0)%(num) врага(ов)"""
Cocoon_Sub_CocoonPoint#0,"""Пройдите с $(0)%(num)+ очками кокона"""
Cocoon_Sub_DroneLevel#0,"""Пройдите следующий уровень, сохранив $(0)Lv.3 дрома"""
Cocoon_Sub_DiveAttack#0,"""ダイブアタックでエネミーに<br>%(num)以上ダメージを与えてクリア"""
Cocoon_Sub_CoreHit#0,"""エネミーの弱点部位に%(num)回<br>攻撃を命中させてクリア"""
Cocoon_Sub_FallDownEnemy#0,"""エネミーを%(num)体<br>落下させてクリア"""
Cocoon_Sub_Dodged#0,"""エネミーの攻撃を%(num)回<br>ジャストガードか回避してクリア"""
Action_Name_Jump#0,"""Прыжок"""
Action_Name_Step#0,"""Stер"""
Action_Name_HealTank#0,"""Исцелиться"""
Action_Name_PhotonBlast#0,"""Фотон Бласт"""
Action_Name_Glide#0,"""Парение"""
Action_Name_Dash#0,"""Фотонный рывок"""
Action_Name_Tech#0,"""Техника"""
Action_Name_PA#0,"""PA"""
Action_Name_TechPA#0,"""Техники / PA"""
Cocoon_UITitle_Main_Mission#0,"""Основная миссия"""
Cocoon_UITitle_Sub_Mission#0,"""Доп-миссия"""
Cocoon_UITitle_Failure#0,"""Условия провала"""
UITitle_Trial#0,"""Испытание"""
UITitle_World_Trial#0,"""Мировое Испытание"""
UITitle_FieldRace#0,"""Гонка в области"""
Trinites_UITitle_Score#0,"""Счёт"""
CountDownTime#0,"""Квест начнётся через $(0) сек"""
TimeTextMS#0,"""$(0):$(1)"""
TimeTextHMS#0,"""$(0):$(1):$(2)"""
NumberTextCPM#0,"""$(0)/$(1)"""
QuestTitle#0,"""Цель квеста"""
Trinites_Update_SideMission#0,"""Обновление доп миссии"""
ScorePt#0,"""$(0)Pt"""
LastDungeon_Buff_Atk001#0,"""通常攻撃の威力上昇効果が発生しました。"""
LastDungeon_Buff_Atk002#0,"""PA・テクニックの威力上昇効果が発生しました。"""
LastDungeon_Buff_Atk003#0,"""ダイブアタックの威力上昇効果が発生しました。"""
LastDungeon_Buff_Atk004#0,"""ステップカウンターの威力上昇効果が発生しました。"""
Cocoon_Reward_SkillPoint#0,"""Очки умений (SP)"""
Cocoon_Reward_SkillPointNum#0,"""$(0) очко(а/ов)"""
Cocoon_Reward_Clear#0,"""Пройдите $(0)"""
QuestClear#0,"""Пройдите $(0)"""
f0#0,"""Вы покинули квест"""
f1#0,"""Время вышло!"""
f2#0,"""（仮）防衛失敗"""
f3#0,"""Слишком много падений!"""
f4#0,"""Слишком много смертей!"""
f5#0,"""Провалено испытание ”$(0)”"""
f6#0,"""Достигнуто ограничение на провал миссиий!"""
BeginMsgTemplate#0,"""<yellow>Цель квеста:\u3000$(0)<c>"""
SuccessMsg_1#0,"""<yellow>Квест пройден!<c>"""
SuccessMsg_2#0,"""<yellow>Используйте телепайп для возвращения.<c>"""
FailureMsg#0,"""<yellow>Квест провален!<c>"""
RemainPoint#0,"""Осталось $(0) очков"""
IncidentQuestPoint#0,"""Получено $(0) очков"""
QuestOpenMsg#0,"""Разблокированы следующие квесты."""
QuestOpenOther#0,"""Прочее"""
TimeLimitRemainingSec#0,"""$(0) секунд осталось!"""
TimeLimitRemainingMin#0,"""$(0) минут осталось!"""
QuotationMarks#0,"""「$(0)」"""
AchieveQuestPointMin#0,"""Достигнута цель по очкам! Накопив больше, получите шанс улучшить результат!"""
AchieveQuestPointMax#0,"""Набрано максимально количество очков!"""
UpdateMsgTemplate#0,"""<yellow>Цель квеста обновлена!\u3000$(0)<c>"""
ResetHalfDoll#0,"""N-Half Scape Doll вновь доступны"""
TrigerActiveRetiredNotice#0,"""Владелец триггера вышел с квеста."""
TrigerJoinDiscardNotice#0,"""Владелец триггера покинул квест."""
FailureLimitRemaining#0,"""Провалить $(0) или более доп миссий за квест"""
FailureLimitRemaining_Dead#0,"""あと$(0)回戦闘不能でクエスト失敗"""
NextQuestLevel#0,"""$(0)のRank$(1)が解放されました。"""
AllDeathClearRemainingSec#0,"""全滅から一定時間経過でクエスト終了"""
None#0,"""Ничего"""
TimeOver#0,"""Прошло более $(0)"""
TrialFailure#0,"""Провал из-за отказа от испытания"""
DeadCount#0,"""$(0) смерть(и/ей)"""
FallCount#0,"""$(0) падение(я/ий)"""
DeadMenu#0,"""Вы ушли с квеста"""
FailureSideMission#0,"""Провалить $(0) доп миссий"""
None#1,"""Ничего"""
Story#0,"""Одолейте целевого врага"""
Trainia#0,"""Завершите основную миссию"""
Urgency#0,"""Одолейте целевого врага"""
Prize#0,"""Одолейте целевого врага"""
Colosseo#0,"""Одолейте целевого врага"""
Trinites#0,"""Достигните конечной<br>области"""
GoalGetter#0,"""エネミーを倒し目標を破壊する"""
FinalAttacker#0,"""対象エネミーの撃破"""
Babel#0,"""対象エネミーの撃破"""
