HELLO#0,"""This is the official NetCafe counter!"""
HELLO_FAV4#0,"""This is the official NetCafe counter!"""
HELLO_FAV3#0,"""This is the official NetCafe counter!"""
HELLO_FAV2#0,"""This is the official NetCafe counter!"""
HELLO_FAV1#0,"""This is the official NetCafe counter!"""
HELLO_FAV0#0,"""This is the official NetCafe counter!"""
Q0#0,"""This is the official NetCafe counter!"""
GOODBYE#0,"""Come again, okay!"""
GOODBYE_FAV4#0,"""Come again, okay!"""
GOODBYE_FAV3#0,"""Come again, okay!"""
GOODBYE_FAV2#0,"""Come again, okay!"""
GOODBYE_FAV1#0,"""Come again, okay!"""
GOODBYE_FAV0#0,"""Come again, okay!"""
00_01#0,"""Option 1"""
00_02#0,"""選択¢その２"""
TALK_ST#0,"""Talk"""
C_ORDER_ST#0,"""Listen to details"""
