HELLO#0,"""¿Que tipo de negocio tiene usted?"""
HELLO_FAV4#0,"""¿Que tipo de negocio tiene usted?"""
HELLO_FAV3#0,"""¿Que tipo de negocio tiene usted?"""
HELLO_FAV2#0,"""¿Que tipo de negocio tiene usted?"""
HELLO_FAV1#0,"""¿Que tipo de negocio tiene usted?"""
HELLO_FAV0#0,"""¿Que tipo de negocio tiene usted?"""
Q0#0,"""¿Que tipo de negocio tiene usted?"""
GOODBYE#0,"""Asi que de nuevo aqui"""
GOODBYE_FAV4#0,"""Asi que de nuevo aqui"""
GOODBYE_FAV3#0,"""Asi que de nuevo aqui"""
GOODBYE_FAV2#0,"""Asi que de nuevo aqui"""
GOODBYE_FAV1#0,"""Asi que de nuevo aqui"""
GOODBYE_FAV0#0,"""Asi que de nuevo aqui"""
00_01#0,"""Opcion 1"""
00_02#0,"""Opcion 2"""
TALK_ST#0,"""Hablar"""
C_ORDER_ST#0,"""Escuchar los detalles"""
