st_064010_0001#0,"""A.P.242/3/22/19:00"""
st_064010_0010#0,"""우선 현재 상황부터 확인하자."""
st_064010_0020#0,"""스쿠나히메가 힘을 보태 준 덕분에<br>포토너 중 한 명인 미트라를 쓰러뜨렸어.<br>큰 성과라고 할 수 있지."""
st_064010_0030#0,"""위로는 됐다, 꼬마야.<br>우리가 당한 셈이다.<br>애초에 노린 건 미트라가 아니었으니."""
st_064010_0040#0,"""빈말이 아니야.<br>힘만 봉인할 수 있다면<br>쓰러뜨릴 수 있다는 걸 증명했어."""
st_064010_0050#0,"""그걸 알았기에<br>시바가 대공세에 나선 거라고 생각해."""
st_064010_0060#0,"""전이 기습은 미리 연산으로 감지할 수 있어.<br>그러니 우리가 준비를 마치기 전에<br>압도적인 힘으로 짓누를 생각이야."""
st_064010_0070#0,"""……솔직히 전황이 좋지 않습니다."""
st_064010_0080#0,"""개량형 A.I.S가 계속 배치되어<br>어떻게든 맞서고 있지만<br>시바가 나타나면 대적할 수 없습니다."""
st_064010_0090#0,"""지금은 휴이 씨의 지휘 아래<br>후퇴 전술로 시간을 벌고 있습니다.<br>그마저 언제까지 버틸지……"""
st_064010_0100#0,"""……소첩도 힘을 보태고 싶다만<br>봉인을 부순 탓에 날뛰는 마가츠를<br>억누르는 것만으로도 벅차구나."""
st_064010_0110#0,"""마가츠를 물리치려고<br>아크스에게까지 도움을 받는 처지다.<br>……참으로 한심한 노릇이구나."""
st_064010_0120#0,"""타마히메……"""
st_064010_0130#0,"""스쿠나히메.<br>지금은 상처를 치료하는 걸<br>무엇보다 먼저 생각해 줘."""
st_064010_0140#0,"""……알겠다.<br>상황이 바뀌면 알리거라."""
st_064010_0150#0,"""기다리게 해서 미안해.<br>직접 만나는 건 처음이군, 파레그."""
st_064010_0160#0,"""신경 쓰지 마세요.<br>아크스가 위기에 빠졌다는 건<br>저도 직접 겪어 보았으니까요."""
st_064010_0170#0,"""……시바 말이구나."""
st_064010_0180#0,"""시바는 <%me> 씨 일행을<br>상대하면서도 여유가 남아 있었습니다.<br>그래서 제 공격에도 곧바로 대응했지요."""
st_064010_0190#0,"""압도적인 출력으로 공격하고<br>남은 여유로 상황을 정확히 분석하지요.<br>자신의 강점을 살린 전법입니다."""
st_064010_0200#0,"""시바를 뛰어넘는 건<br>쉽지 않을 겁니다."""
st_064010_0210#0,"""물론 그래서 더 즐겁지만요."""
st_064010_0220#0,"""저기…… 파레그 씨는<br>왜 이쪽으로 오신 건가요？"""
st_064010_0230#0,"""이유는 간단합니다.<br>하나는 강한 분의 기운을 느꼈기 때문이지요."""
st_064010_0240#0,"""또 하나는 지구 쪽에서<br>불길한 기운을 느꼈기 때문입니다만……"""
st_064010_0250#0,"""……뜻밖에도 그 원인이 무엇인지<br>대강 답이 보이는군요."""
st_064010_0260#0,"""긴급 통신！？<br>지구의…… 엔가 씨입니다！"""
st_064010_0270#0,"""……시에라, 연결해 줘."""
st_064010_0280#0,"""시에라 씨, <%me>！<br>매번 갑자기 연락해서 미안해！"""
st_064010_0290#0,"""그쪽도 꽤 위험해 보이지만<br>지구도 정말 큰일이야！<br>환창종도 아닌 괴물들이 나타났어！"""
st_064010_0300#0,"""저건 포토너의 병력！？<br>왜 지구에……！"""
st_064010_0310#0,"""……시바라는 자가 보냈겠지요.<br>아니, 이미 보내 두었다고 해야 할까요.<br>모든 세계를 한꺼번에 부수려고."""
st_064010_0320#0,"""저는 먼저 돌아가겠습니다.<br>지구에 남은 분들만으로는 벅찰 테니까요.<br>……오피엘."""
st_064010_0330#0,"""이쪽 상황도 좋지 않지만<br>지구도 내버려 둘 수는 없어."""
st_064010_0340#0,"""<%me><br>지구 사정은 가장 잘 알고 있을 테니<br>상황을 보고 와 줄래？"""
skit01#0,"""Guardians of The Earth"""
skit02#0,"""지구를 지키는 용사들"""
