st_043025_0001#0,"""A.P.241/3/31/12:00"""
st_043025_0010#0,"""Oh, hola <%me>... Oh, mierda, esto es malo!"""
st_043025_0020#0,"""¿Qué pasa, hermana mayor?"""
st_043025_0030#0,"""¡Esos chicos de allí! ¡El grupo de cuatro!"""
st_043025_0040#0,"""1. ¿Amigos tuyos?"""
st_043025_0050#0,"""2. ¿Enemigos?"""
st_043025_0060#0,"""Sí, miembros del consejo estudiantil de mi escuela. En otras palabras, son miembros de Mother Cluster."""
st_043025_0070#0,"""<%me>, Pueden parecer enemigos, pero no lo son. Son sólo miembros del consejo estudiantil de mi escuela. En otras palabras, son parte de Mother Cluster."""
st_043025_0080#0,"""Están haciendo lo mismo que yo antes de conocerme; Investigando este mundo a través de los ojos de sus avatares. Están realizando investigaciones."""
st_043025_0090#0,"""¿Se han ido? ¿Estan? ¡Uf! ¡Me alegro tanto de que no me vieran!"""
st_043025_0100#0,"""Si son tus amigos, ¿no deberías ir a verlos?"""
st_043025_0110#0,"""Yo, uh... dejé a los Mother Cluster. Así que no puedo solo caminar y decir \""¡Hola!\"" o algo por el estilo."""
st_043025_0120#0,"""¿Por qué?"""
st_043025_0130#0,"""Es decir... Porque podrían verme como un traidor o un enemigo."""
st_043025_0140#0,"""Ahora que lo pienso, no tengo ni idea de cómo explicare mi ausencia en la escuela."""
st_043025_0150#0,"""Sin duda me merezco las consecuencias, ¡pero realmente espero no ser expulsada!"""
