st_046090_0001#0,"""A.D.2028/4/21/19:00"""
st_046090_0010#0,"""はあっ……はあっ……！"""
st_046090_0020#0,"""Aún no, aún no ha terminado, Hitsugi."""
st_046090_0030#0,"""Por favor, Kohri, ¡Solo deja de hacer esto! Si sigues asi, vas a-"""
st_046090_0040#0,"""No puedo No puedo permitirme parar. Después de todo, tengo que salvar a Hitsugi, y Mother dijo que te mataría."""
st_046090_0050#0,"""Las vitalidades de Kohri son peligrosamente anormales... La tensión en su cuerpo es tanto que no debería poder moverse, pero..."""
st_046090_0060#0,"""Kohri ..."""
st_046090_0070#0,"""Hitsugi, retrosede. Seré yo quien... Acábe con la vida de está chica por ti."""
st_046090_0080#0,"""Esto fue originalmente mi culpa por no enfrentar adecuadamente a Kohri."""
st_046090_0090#0,"""Por eso seré yo la responsable... Seré quien... ¡Elimine a Kohri!"""
st_046090_0100#0,"""No te enojes, Hitsugi. No quiero ver la cara molesta de Hitsugi. ¡Quiero ver tu felicidad cada vez más!"""
st_046090_0110#0,"""Mi primer amiga, cuando estaba sola. La primera persona que fue preciada para mí."""
st_046090_0120#0,"""Pase lo que pase, siempre que sea, siempre estaremos juntas, Hitsugi."""
st_046090_0130#0,"""くっ……！"""
st_046090_0140#0,"""¡Sueltame, <%me>! Kohri me necesita para-"""
st_046090_0150#0,"""1. ¿Realmente vas a matarla?"""
st_046090_0160#0,"""2. No te rindas"""
st_046090_0170#0,"""Si pudiera salvarla, lo haría... Pero... Si cortarla es todo lo que puedo hacer... Entonces ese es mi... Papel."""
st_046090_0180#0,"""¡No quiero rendirme! Pero mientras esto siga, seguiremos sufriendo..."""
st_046090_0190#0,"""¿Huh? <%me>... ¿Estás diciendo que todavía no debo rendirme, incluso ahora?"""
st_046090_0200#0,"""Bueno, por supuesto <%me> diría eso. Solo es natural."""
st_046090_0210#0,"""Verá, Sra. Hitsugi... Esa persona antes que usted es alguien que nunca se ha rendido, pase lo que pase. Una persona maravillosa"""
st_046090_0220#0,"""Entonces tampoco puedes rendirte, Hitsugi. Si te rindes, no podrás hacer nada."""
st_046090_0230#0,"""El poder que todos usan es la encarnación de sus deseos, después de todo... ¡No puede darse por vencida, pase lo que pase!"""
st_046090_0240#0,"""シエラ……"""
st_046090_0250#0,"""Buen dolor... Aunque sería fácil matarla rápidamente... Me dejaría un mal sabor de boca."""
st_046090_0260#0,"""Hey Hitsugi, planeas salvar a Aru también, ¿Verdad? Si es así, ¡Enséñanos que realmente puedes salvarlos!, ¡Convierte tus sueños en realidad con tu poder!"""
st_046090_0270#0,"""Hermano..."""
st_046090_0280#0,"""<%me>……"""
st_046090_0290#0,"""Por favor... Préstame tu poder... ¡El poder de hacer que mi deseo se haga realidad!"""
st_046090_0300#0,"""Una luz cálida... Esto es... El poder <%me> usado... Al salvarme?"""
st_046090_0310#0,"""Kohri... ¡Voy a salvarte!"""
st_046090_0320#0,"""Haaaaaaaah!"""
st_046090_0330#0,"""¡Kohri!"""
st_046090_0340#0,"""¿Hit... Sugi?"""
st_046090_0350#0,"""¡Hitsugi!, ¡Hitsugi!"""
st_046090_0360#0,"""Estoy muy contenta... ¡Finalmente estamos juntas! Finalmente..."""
st_046090_0370#0,"""Lo siento... Lo siento, Hitsugi! Tenía tanto miedo... ¡Pensé que Hitsugi me odiaba!"""
st_046090_0380#0,"""A pesar de que siempre estabas conmigo, te habías ido de mí... Y... Y..."""
st_046090_0390#0,"""...Kohri, lo siento. Lo siento, te dejé sola."""
st_046090_0400#0,"""Kohri no hizo nada malo. Yo soy la culpable. He sido consentida por ti, Kohri... Es mi culpa."""
st_046090_0410#0,"""Debería haberte hablado bien. En lugar de guardar secretos, debería haber confiado en ti."""
st_046090_0420#0,"""Mis problemas, mi dolor... Los problemas de Kohri, el dolor de Kohri..."""
st_046090_0430#0,"""Necesitaba confiado mas en ti... Realmente soy un fracaso de amiga, ¿Verdad?"""
st_046090_0440#0,"""Es por eso que, si Kohri está bien con eso... Comencemos desde el principio, ¿De acuerdo?"""
st_046090_0450#0,"""Volvamos al primer día que nos conocimos..."""
st_046090_0460#0,"""¡Hitsugi!"""
