st_042110_0001#0,"""A.D.2028/3/29/10:00"""
st_042110_0010#0,"""Incluso hoy en dia, hay algunos trabajos alrededor del Consejo Estudiantil... Ademas, tengo que mirar realmente los preparativos de la ceremonia de entrada de la escuela, de lo contrario no sabre lo que está pasando."""
st_042110_0020#0,"""Debido a eso, no pude entrar a \""PSO2\"" ayer. Ahora, apresuremonos y terminemos este trabajo."""
st_042110_0030#0,"""Realmente Hitsugi.<br>¿Sigues jugando esa cosa?"""
st_042110_0040#0,"""Urgh, esa voz..."""
st_042110_0050#0,"""Lo sabia... Hermano mayor... Enga."""
st_042110_0060#0,"""Que desagradable sorpresa tenemos aquí, estoy muy feliz de verte, hermanita."""
st_042110_0070#0,"""¿Q-Que diablos estas haciendo aquí? ¡Este es el dormitorio de chicas! Los hombres estan prohibidos!"""
st_042110_0080#0,"""Idiota, olvidaste que los miembros de familia estan excluidos de esa regla."""
st_042110_0090#0,"""Urgh. Entonces, ¿Qué quieres?"""
st_042110_0100#0,"""No es contigo. Es TU habitación que necesito comprobar."""
st_042110_0110#0,"""¿E-eh? Te refieres a mi habitación..!, N-nada ha cambiado en absoluto. ¿Qué es todo eso de repente?"""
st_042110_0120#0,"""Como la cabeza de la familia Yasaka, tengo que asegurarme de que mi hermana este bien organizada. Eso incluye su bienestar y la higiene de su habitación."""
st_042110_0130#0,"""...Aun asi, no parece que hayas crecido en absoluto."""
st_042110_0140#0,"""¡T-tranquilizate!, No es asunto tuyo ¡Ah, vamos!, ¡Deja de acáriciar mi cabeza como si fuera un niño!"""
st_042110_0150#0,"""Volvamos a lo que estabamos. Hitsugi, ¿Estas realmente segura de que nada ha cambiado en tu habitacion?"""
st_042110_0160#0,"""...¿P-Por que quieres saberlo?"""
st_042110_0170#0,"""Soy yo quien te pregunta. No hay nada ahi, ¿Verdad?"""
st_042110_0180#0,"""...Por supuesto que no."""
st_042110_0190#0,"""...Eso es bueno, entonces."""
st_042110_0200#0,"""Espera un minuto, hermano mayor!, ¡Responde a mi pregunta! ¿Por qué me preguntastes sobre eso?"""
st_042110_0210#0,"""...Eso me recuerda Hitsugi. He oido que quieres convertirte en el proximo Presidente del Consejo Estudiantil, ¿No?"""
st_042110_0220#0,"""Una cosa excelente es algo bueno. También es bueno tener poder tambien."""
st_042110_0230#0,"""Dicho esto, no te dejes llevar por la corriente."""
st_042110_0240#0,"""Sin ninguna determinación, ni preparación, si haces algo para entrometerte en todo, apareceran cosas irreparables entre ellos."""
st_042110_0250#0,"""¿Qué quieres decir con eso?.."""
st_042110_0260#0,"""Acabo de responder tu pregunta. Todo lo que queda es que tu misma lo averigües, futura Presidente del Consejo Escolar."""
st_042110_0270#0,"""Ah, espera!, ¡Dios mio! El Siempre te da cosas en que pensar."""
st_042110_0280#0,"""Obtener el poder después de convertirse en un perfecto Presidente Estudiantil, y... Ayudar a \""Mother\"". ¿Qué hay de malo en eso?, hermano idiota."""
st_042115_0010#0,"""コオリ、ごめんー。<br>ちょっと兄さんにつかまって<br>遅くなっちゃった。"""
st_042115_0020#0,"""おや、丁度良いところに来たね。"""
st_042115_0030#0,"""あんたは……この前の変態社長！<br>たしか、亜贄萩斗！"""
st_042115_0040#0,"""ひどい覚え方してるねキミ！"""
st_042115_0050#0,"""ひ、ヒツギちゃあーん……！<br>よかった、よかったあ！"""
st_042115_0060#0,"""よかった、ヒツギちゃん！<br>来てくれてよかった……！<br>わたし、信じてたよぉ！"""
st_042115_0070#0,"""こ、コオリ、大げさじゃない？<br>……はっ、まさか！"""
st_042115_0080#0,"""何もしてない。私は何もしてないよ。<br>私は、ここの卒業生。<br>ついでに、五年前の生徒会長は私だ。"""
st_042115_0090#0,"""元生徒会長……ってことは<br>マザー・クラスタのことも……"""
st_042115_0100#0,"""ここの生徒会メンバーは、例外なく全員<br>マザー・クラスタに所属している、だろう？<br>もちろん、私だって例外じゃない。"""
st_042115_0105#0,"""近くに寄ったから、久々に先輩風でも<br>吹かせてみようかな、と思っただけなのに<br>よもやここまで踏んだり蹴ったりとはね。"""
st_042115_0110#0,"""うちのアプリの高校生モニターの相談とか<br>しておきたかったんだけど、また今度にするよ。<br>……それじゃあね、八坂火継さん。"""
st_042115_0120#0,"""コオリ、あの変態出てったからもう大丈夫だよ。<br>……コオリ？\u3000本当に大丈夫？"""
st_042115_0130#0,"""……ねえ、ヒツギちゃん。<br>ヒツギちゃん、マザー・クラスタに……<br>マザーに誘われたときのこと、覚えてる？"""
st_042115_0140#0,"""わたしは今でも忘れないよ。<br>絶対に忘れたことはない。"""
st_042115_0150#0,"""わたしは友達がいなくて、ひとりぼっちだった。<br>……そんなときに、マザーが導いてくれた。<br>マザー・クラスタに導いてくれた。"""
st_042115_0160#0,"""そして、ヒツギちゃんに会わせてくれた。<br>マザーが、ヒツギちゃんと出会わせてくれた。"""
st_042115_0170#0,"""いつもひとりぼっちだったわたしの<br>初めての友達。初めての、大切な人。"""
st_042115_0180#0,"""マザーの言うとおりにしていたから……<br>マザーのおかげで、ヒツギちゃんと会えて<br>仲良くなれて……それで、それで…………！"""
st_042115_0190#0,"""コオリ……"""
st_042115_0200#0,"""……ヒツギちゃん、どこにもいかないでね。<br>ヒツギちゃんの居場所はここだよ。"""
st_042115_0210#0,"""マザーの言うとおりにしてれば<br>絶対に大丈夫。みんな幸せになれるから。<br>……どこにもいっちゃ、ヤだからね。"""
st_042115_0220#0,"""……マザーの言うとおり、か。"""
st_042115_0230#0,"""マザーに対する信頼感がすごいですね。"""
st_042115_0240#0,"""……マザーとは、一体何者なんでしょう。<br>それほどに圧倒的な存在なんでしょうか。"""
st_042115_0250#0,"""それにしても、ヒツギさん<br>お兄さんいたんですねえ。<br>まるで親子のような身長差でしたけど。"""
