st_048110_0001#0,"""A.D.2028/4/25/13:30"""
st_048110_0010#0,"""Ahaha... ¡Somos tan populares!"""
st_048110_0020#0,"""Kohri, ni siquiera empieces. Pero, estos números son un poco injustos. ¿Qué deberiamos hacer?"""
st_048110_0030#0,"""Los que están detrás de nosotros nos alcanzaran si seguimos tratando con los que están delante de nosotros."""
st_048110_0040#0,"""El mejor curso de acción para mi sería permanecer detrás. Pero, entonces les estaría dejándo a ustedes detener a Ardem..."""
st_048110_0050#0,"""¿Para qué está dudando, 30% chico sexy?"""
st_048110_0060#0,"""Qué amable de tu parte el 10% admite que estás en un mal lugar. Creo que este tipo de personas desean esa situación en primer lugar."""
st_048110_0070#0,"""¡Qu-?!"""
st_048110_0080#0,"""Maxwell! Laplace!"""
st_048110_0090#0,"""Ven, Grimoire Marchen."""
st_048110_0100#0,"""¡Ustedes!"""
st_048110_0110#0,"""Hey, tu yandere! Detrás de ti, no dejes tu guardia abajo!"""
st_048110_0120#0,"""¡¿Que... Quequequeque?!"""
st_048110_0130#0,"""Hoho, Lo hice justo a tiempo."""
st_048110_0140#0,"""¡Sr.Aratron!"""
st_048110_0150#0,"""¿Ustedes sobrevivieron?"""
st_048110_0160#0,"""Por supuesto que lo hicimos! ¡Como si yo hubiese dejado que Phul y yo muriéramos de una manera tan lamentable!"""
st_048110_0170#0,"""Habríamos muerto verdaderamente si Phaleg no nos hubiese ayudado."""
st_048110_0180#0,"""Parece que todos estamos trabajando hacia la misma<br>meta. Ofreceremos nuestra ayuda en nombre de la justicia."""
st_048110_0190#0,"""¡No vine aquí para ayudarte! ¡Estoy aquí para vengar a Mother!"""
st_048110_0200#0,"""Sin embargo, no hemos sanado completamente nuestras heridas. Para ponerlo como lo haría Och, estaremos 50% bien?"""
st_048110_0210#0,"""Psh, la condición de mi cuerpo no importa. Laplace y Maxwell haran la batalla de todos modos!"""
st_048110_0220#0,"""No hay necesidad de un fuerte acto, Och. Independientemente de quién lo haga, el resultado será el mismo. Estimen los resultados, no el proceso."""
st_048110_0230#0,"""Grr... ¡Lo sé!"""
st_048110_0240#0,"""Entonces así es como es, 10% chico sexy! Todos ustedes apresurense y marchense!"""
st_048110_0250#0,"""Todo se trata de usar a las personas adecuadas en el momento adecuado. <%me>,Tu entiendes, ¿Verdad? Mi habilidad es perfecta para detener su avance."""
st_048110_0260#0,"""Aunque que fuistes capaz de salir, es una habilidad que nadie puede superar, pero tu, <%me>!"""
st_048110_0270#0,"""Estoy un poco irritado No podré verte vengar a Mother, pero estoy bien con ser una espina en su lado por estar aquí."""
st_048110_0280#0,"""...No mueras."""
st_048110_0290#0,"""Hmph! ¡Lo mismo para ti, no mueras! 10% chico sexy!"""
st_048110_0300#0,"""Awww... Och, Acabas de provocar una bandera de muerte."""
st_048110_0310#0,"""¿Una muerte qué? ¿Qué quieres decir?"""
st_048110_0320#0,"""Hoho. No importa, ¿verdad? Nuestro objetivo es detener a estos monstruos, y eso es todo."""
st_048110_0330#0,"""No dejar que se haga justicia... sería una vergüenza para la humanidad. Eso también haría triste a Mother."""
st_048110_0340#0,"""Ah, parece que no pueden esperar más."""
st_048110_0350#0,"""Jeez, esos seres impacientes. No hay necesidad de apresurarse, todavía estaremos aquí. Phul! ¿Estás lista?"""
st_048110_0360#0,"""Por supuesto, Och."""
st_048110_0370#0,"""Mother Cluster, Apóstol de la Luna. Phul Janice Lasswitz."""
st_048110_0380#0,"""Mother Cluster, ¡Apóstol del Sol! ¡Och Miller!"""
st_048110_0390#0,"""Mother Cluster, ¡Apóstol de la Tierra! ¡Aratron Tolstoy!"""
st_048110_0400#0,"""¡Para asegurar que los sentimientos de Mother no sean abandonados!"""
st_048110_0410#0,"""¡Para conectar con los sentimientos de Mother!"""
st_048110_0420#0,"""Nosotros, Mother Cluster, ahora le mostraremos nuestra fuerza!"""
