st_046100_0001#0,"""A.D.2028/4/21/19:10"""
st_046100_0010#0,"""Imposible... Romper el campo, ¡¿Cortar mi técnica?! Solo cortando el Ether, dejando su cuerpo ileso..."""
st_046100_0020#0,"""...Hitsugi Yasaka Ame-no-Murakumo. Al igual que en las leyendas, ese poder de purificación... Pensar que sería encarnado de esa manera."""
st_046100_0030#0,"""¿Es eso el logro de un deseo? el deseo de salvar a Kohri Washinomiya, y de salvar a Aru. ¿Respondió el Ether a sus deseos?"""
st_046100_0040#0,"""khh-?!"""
st_046100_0050#0,"""Oh oh, tienes una buena velocidad de reacción, sorprendentemente buena. Estaba casi segura de que te mataría."""
st_046100_0060#0,"""Phaleg... Bastarda, ¿Cuál es el significado de esto?"""
st_046100_0070#0,"""¿No te dije que estaba tratando de matarte?"""
st_046100_0080#0,"""Sí, pero ¿Por qué estás?..."""
st_046100_0090#0,"""Hubo un olor asqueroso proveniente de ti. El olor a arrogancia de alguien que piensa que deberían gobernar el mundo, combinado con la estupidez, es un olor muy ofensivo."""
st_046100_0100#0,"""A diferencia de ARKS y de Mother, este es el olor que más odio."""
st_046100_0110#0,"""...se escapo."""
st_046100_0120#0,"""Bueno, eso está bien. Puedo matarlo cuando quiera."""
st_046100_0130#0,"""Fufu, pareces estar madurando muy bien."""
st_046100_0140#0,"""No puedo evitar estar emocionada por la oportunidad de pelear contigo a toda costa."""
