st_045070_0001#0,"""A.D.2028/4/17/15:30"""
st_045070_0010#0,"""¡Hitsugi!"""
st_045070_0020#0,"""Hey, Hitsugi, resiste!"""
st_045070_0030#0,"""Imposible, simplemente imposible Inútil, completamente inútil. El corazón de esa niña está 99% muerto, después de todo. Ella no moverá un músculo, está tan mal."""
st_045070_0040#0,"""Aunque la tomamos, es solo una carga. Mientras que esa chica Kohri podría enojarse, pero ya no la necesitamos."""
st_045070_0050#0,"""Su corazón está... ¿Muerto? ¡¿Qué diablos le hiciste a Hitsugi?!"""
st_045070_0060#0,"""No hicimos nada... Ella se volvió así porque la dejaste atrás en tu historia."""
st_045070_0070#0,"""El corazón de esa niña es frágil, débil y fácil de romper.<br>Eres un fracaso de un hombre para no darte cuenta de eso."""
st_045070_0080#0,"""Al final, nos las arreglamos para atraerte aquí, así que ella ha cumplido su propósito 100%."""
st_045070_0090#0,"""1. ¿Nos atrajeron aquí?"""
st_045070_0100#0,"""2. ¿Hitsugi cumplio su proposito?"""
st_045070_0110#0,"""De hecho, la pelea que acábamos de tener... El tiempo que pasamos hablando contigo ahora... Fue todo para ganar tiempo."""
st_045070_0120#0,"""Sí, el propósito de Hitsugi era sacar el arma más poderosa de ARKS, <%me>... Para ser la carnada."""
st_045070_0130#0,"""Toda está batalla... Nuestra charla ahora... Una forma para ganar 100% de tiempo!"""
st_045070_0140#0,"""¿Qué?..."""
st_045070_0150#0,"""¡<%me>! Enga!, ¡Estoy tan contenta de que finalmente puedo contactarte!"""
st_045070_0160#0,"""¡Es una emergencia!, ¡Hay un ataque enemigo en la nave ARKS!, ¡Sin pasar por PSO2, el enemigo invadió nuestro lado y se hizo con el control!"""
st_045070_0170#0,"""Al mismo tiempo, enviaron a su ejército... ¡Hay phantoms dentro de la nave ARKS!"""
st_045070_0180#0,"""Pero... ¿Cómo superaron la barrera sin que nos dieramos cuenta? Haber tomado la autoridad sobre la administración de la nave ARKS... Tendrían que ser una entidad mayor que Xiao... ¡Ah!"""
st_045070_0190#0,"""¡¿Hey, Xiera?! Xiera?!"""
st_045070_0200#0,"""Fufu, todo va según el plan de Och. De acuerdo con sus cálculos. Asombroso."""
st_045070_0210#0,"""<%me>... El guerrero más grande de ARKS... Más fuerte que nadie... Y muy ingenuo."""
st_045070_0220#0,"""Si tomáramos a un prisionero, vendrías a rescatarlos con una pequeña fuerza. Entre ellos, definitivamente se incluiría <%me>."""
st_045070_0230#0,"""Fufu, 100% correcto, como siempre. No esperaría nada menos de mí, la fenomenal genio matemática, Och Miller."""
st_045070_0240#0,"""\""¿Cuánto tiempo han estado planeando esto?\"" Responderé la pregunta que estás pensando, hermano mayor."""
st_045070_0250#0,"""Desde el principio. El hermano mayor que se negó a mirar a su hermana..."""
st_045070_0260#0,"""Y ahora, estamos al 80% para cumplir nuestro propósito.."""
st_045070_0270#0,"""Sí, creo que estamos bien ahora. Debería ser suficiente, contando el tiempo del bucle."""
st_045070_0280#0,"""...Quería hacer que mother fuera más feliz.."""
st_045070_0290#0,"""Hehe... Me siento 100% de la misma manera, Phul."""
st_045070_0300#0,"""¿Por qué llegarian ustedes dos tan lejos?..."""
st_045070_0310#0,"""No lo entenderías, 30% tipo sexy. Nadie más que Phul."""
st_045070_0320#0,"""...Och y yo lo sabemos, entonces está bien. Eso es todo lo que necesitamos."""
st_045070_0330#0,"""Mother dio color a nuestro mundo. No hay otra razón aparte de eso. Eso es más que suficiente para nosotras."""
st_045070_0340#0,"""...¡Maldición! <%me>, por aquí. ¡Usaremos el portal!"""
st_045070_0350#0,"""Realmente no tuvimos tiempo para probarlo, pero parece haber funcionado..."""
st_045070_0360#0,"""Transporte de magia a través de un portal. Solo puedes deformar el lugar donde pones la salida. Es un escape de emergencia de una sola vez."""
st_045070_0370#0,"""Se suponía que iba a ser utilizado para enviar a mi estúpida hermanita de vuelta después de que ella había pedido quedarse y ayudar, pero... Fue inesperadamente útil."""
st_045070_0380#0,"""No lo entenderías, 30% tipo sexy. Nadie más que Phul."""
st_045070_0390#0,"""...Och y yo lo sabemos, entonces está bien. Eso es todo lo que necesitamos."""
st_045070_0400#0,"""No me des esa basura... Ustedes los apóstoles se rehusaron a entender, idiotas..."""
st_045070_0410#0,"""En cualquier caso, la nave ARKS. Tenemos que encontrar un camino de regreso..."""
st_045070_0420#0,"""¡¿Qué?! ¿La nave ARKS ha desaparecido? ¡¿Qué está pasando?!"""
