st_046050_0001#0,"""A.D.2028/4/20/12:00"""
st_046050_0010#0,"""Hmmm... Parece que algo diferente empieza a aparecer, Mother."""
st_046050_0020#0,"""Los de Earth Guide parecían nombrarlos<br>\""ESC-A Darkers\""?"""
st_046050_0030#0,"""Ese nombre es correcto, más o menos. Si hay alguna diferencia, es que estos nuevos Phantoms están bajo mi control."""
st_046050_0040#0,"""Hoho. Los tienes bajo control. Entonces, ¿Fue su voluntad que cometieran un comportamiento destructivo?"""
st_046050_0050#0,"""...no estoy acostumbrado a esto."""
st_046050_0060#0,"""¿Acostumbrada a qué?"""
st_046050_0070#0,"""La fusión de Ether y Photons... Obviamente, he llevado a Aru en mi cuerpo. Sin embargo, mi cuerpo todavía no está acostumbrado."""
st_046050_0080#0,"""Debido a eso, aunque provenían de mi voluntad, una parte de ellos no está bajo mi control."""
st_046050_0090#0,"""¿Y la razón por la que no se ha acostumbrado es?"""
st_046050_0100#0,"""Lo más probable es que la conexión con <%me>, así como Hitsugi Yasaka."""
st_046050_0110#0,"""En efecto. Mientras está conexión permanezca, Aru continuará existiendo dentro de mí. Probablemente nunca se absorberá por completo."""
st_046050_0120#0,"""Es una conexión muy fuerte. Sin embargo, está conexión fue el milagro que permitió que Aru naciera en primer lugar."""
st_046050_0130#0,"""Para romper la conexión... Todo lo que podemos hacer es matar a los que están conectados."""
st_046050_0140#0,"""...¿Matar? Mother, ¿Vas a... Matar a Hitsugi?"""
st_046050_0150#0,"""Sí, Kohri Washinomiya. Esa es la única forma de salvar a Hitsugi Yasaka."""
st_046050_0160#0,"""Su lavado de cerebro está arraigado profundamente en su cerebro. Incluso a través de la cirugía, no podria hacer nada."""
st_046050_0170#0,"""Es por eso que, como dijo Mother, todo lo que podemos hacer es matarla, restablecerla y luego resucitarla. ¿Entiendes bien, Kohri Washinomiya?"""
st_046050_0180#0,"""Si hacemos eso, ¿Ella regresará?, ¿Hitsugi volverá a la normalidad?"""
st_046050_0190#0,"""Podemos regresar a esos días, ¿Verdad? Ir a la escuela juntos, hablar sobre ropa, el consejo estudiantil, nuestras conversaciones ociosas..."""
st_046050_0200#0,"""Podemos volver a la escuela, a nuestras vidas cotidianas... ¿Verdad?"""
st_046050_0210#0,"""Por supuesto."""
st_046050_0220#0,"""Algo está mal."""
st_046050_0230#0,"""¿Te refieres a Kohri Washinomiya?, viejo, si miramos sus metas y deseos, no se puede evitar que esté desquiciada."""
st_046050_0240#0,"""La inestabilidad de Kohri Washinomiya es obvia, pero... Algo también tiene que ver con Mother."""
st_046050_0250#0,"""Mother tiene un deseo de venganza y hostilidad contra los llamados \""Photoners\"" que residen en PSO2. Eso lo sé."""
st_046050_0260#0,"""Sin embargo, para los que venimos de la Tierra, ella nos tratato con nada más que la bondad y la compasión."""
st_046050_0270#0,"""Pero recientemente... Los ataques a la Tierra se han vuelto más severos. Y ahora... Incluso dijo matar a Hitsugi Yasaka."""
st_046050_0280#0,"""Algunos sacrificios deben hacerse para un bien mayor. Hemos hecho muchos sacrificios por el bien de Mother Cluster."""
st_046050_0290#0,"""Para Mother, creo que fueron decisiones difíciles... No parece haber nada extraño para mí."""
st_046050_0300#0,"""Hablando de extraño, tú también lo eres, Ophiel."""
st_046050_0310#0,"""¿Por qué mataste a Bethor?"""
st_046050_0320#0,"""...Esas fueron las órdenes de Mother"""
st_046050_0330#0,"""Eso no es cierto, ¿Verdad? si ese fuera el caso, ¿Por qué dejó a Hagith? ese fue tu propio juicio..."""
st_046050_0340#0,"""¿Por qué Mother nunca te pregunta? por eso, te preguntaré yo mismo."""
st_046050_0350#0,"""Ophiel Herbert ¿Por qué mataste a Bethor, fingiendo ser una orden de Mother?"""
st_046050_0360#0,"""¿Qué ves más allá del camino que caminas con Mother?"""
st_046050_0370#0,"""Viejo... ¿Qué piensas sobre la situación actual en la Tierra?"""
st_046050_0380#0,"""Para responder a una pregunta con otra pregunta... Estás actuando cada vez más extraño."""
st_046050_0390#0,"""La humanidad ha declinado. En términos de genética, tecnología, capacidades mentales... Hasta el punto en que casi estamos retrocediendo."""
st_046050_0400#0,"""Entonces aparecio el Ether y Mother, viejo."""
st_046050_0410#0,"""Una recreación de la humanidad, un cambio de paradigma. Por el bien de la humanidad, no podría importarme lo sucias que sean estas manos."""
st_046050_0420#0,"""Todo lo que hacemos es para el futuro de nuestro planeta. Eso significa que a veces hay que hacer sacrificios. Ahora y en el futuro..."""
st_046050_0430#0,"""El futuro del planeta... Ophiel, es posible que hayas sido mejor filósofo que doctor."""
