st_046110_0001#0,"""A.D.2028/4/21/19:30"""
st_046110_0010#0,"""¡Hitsugi!, ¡Hitsugiiii! Hitsugiii!"""
st_046110_0020#0,"""Okay, okay, ya lo tengo..."""
st_046110_0025#0,"""Mhmmm... gah!"""
st_046110_0027#0,"""Hey, Kohri!, ¡No vuelvas a sonarte la nariz con mi ropa!"""
st_046110_0030#0,"""Gufu, gufufu, fuhehehehe! Hitsugi, Hitsugiiiii!"""
st_046110_0040#0,"""¡Espera! Estás haciendo esto a propósito ¿Verdad?, por qué tú pequeña bribona!... ¡Alejate!, ¡De! miiiii!"""
st_046110_0050#0,"""El estado de ánimo es completamente diferente de lo que era hace unos minutos"""
st_046110_0060#0,"""¡<%me>!, ¡Todo el mundo!, ¡¿Pueden escucharme?!"""
st_046110_0070#0,"""Sra. Xiera?, ¿Qué pasa, por qué estás entrando en pánico?"""
st_046110_0080#0,"""¡Les daré los detalles más tarde!, ¡Deberían poder verlo desde allí! El cielo, el cielo... ¡Miren la luna!"""
st_046110_0090#0,"""¿La luna?..."""
st_046110_0100#0,"""¿Que es eso?... ¿El color de la luna está... Cambiando?"""
skit01#0,"""Mi mejor amiga"""
skit02#0,"""La forma de los sentimientos"""
