st_042070_0001#0,"""A.D.2028/3/25/12:00"""
st_042070_0010#0,"""Haaaah... Aru es tan lindo! Es como un algodón de azúcar!"""
st_042070_0020#0,"""¿Sigues viendo las fotos que tomaste ayer? Kohri esa obsesión es peligrosa."""
st_042070_0030#0,"""D-de ninguna manera! Cualquiera sería así cuando estan mirando cosas lindas."""
st_042070_0040#0,"""Hitsugi, estás compartiendo tu habitación con él y durmiendo en la misma cama, ¿Verdad?"""
st_042070_0050#0,"""Qué bien... ¿Me pregunto si algo pasó? Me pregunto ¿Quién es la parte superior e inferior? Ufufufu..."""
st_042070_0060#0,"""...Podrías ser la razón por la que Aru fue traído aquí."""
st_042070_0070#0,"""Aun así, Hitsugi. ¿Cómo vas a cuidar de Aru?, ¿Está bien traer a un extraño al dormitorio?"""
st_042070_0080#0,"""Bueno... durante estas vacaciones de primavera, los engañare diciendo \""Es mi hermano menor\""."""
st_042070_0090#0,"""Ah, Entiendo. Este dormitorio les permite a los miembros de familia permanecer aquí como una excepción."""
st_042070_0100#0,"""El problema es que no nos parecemos. Supongo que puedo utilizar la autoridad de Mother Cluster si viene lo peor."""
st_042070_0110#0,"""Fufufu, Esa es Mother para ti."""
st_042070_0120#0,"""Aah... ¡Es muy lindo! Es como si Hitsugi de PSO2 llegara al mundo real sólo para poder hacer un sandwich Hitsugi-Kohri!"""
st_042070_0130#0,"""...¿Incluso escuchas lo que estás diciendo? de todos modos, volvamos al trabajo."""
st_042070_0140#0,"""Oye Kohri. Deja de babear la foto para más tarde. Enfoca tus compulsiones obsesivas en el examen de PSO2."""
st_042070_0150#0,"""¡Estoy multitareas! La información que tenemos es probablemente la misma."""
st_042070_0160#0,"""La partícula de información \""Ether\"" fue descubierta hace 12 años en 2016. Es un elemento que permite la comunicación de alta velocidad sin ningún retraso o la necesidad de un medio."""
st_042070_0170#0,"""Con la partícula como base, la infraestructura \""Ether\"" se construye, lanzando la tecnología de información del mundo dentro de una nueva era. Ahora, Éther funciona como una base para el funcionamiento del mundo."""
st_042070_0180#0,"""La gente que descubrió el Ether procedió a desarrollar la próxima generación de sistemas basados en la nube \""ESC-A\"". Las torres ESC-A se han construido en todo el mundo con la cooperación de muchos países."""
st_042070_0190#0,"""A medida que el número de Torres ESC-A aumento, el mundo entero comenzó a avanzar con la ayuda de Ether y su OS, ESC-A."""
st_042070_0200#0,"""A través de la red Ether, se han instalado varias aplicaciones obligatorias en todas las máquinas ESC-A, como PSO2."""
st_042070_0210#0,"""Es una aplicación en forma de un juego para educar a los jóvenes sobre la conveniencia y la fiabilidad de Ether."""
st_042070_0220#0,"""Eso cubre todo lo que tenemos hasta ahora."""
st_042070_0230#0,"""...Pero, Ether es todavía una tecnólogia en desarrollo. Mother mencionó que todavía hay muchos errores al acecho en ESC-A."""
st_042070_0240#0,"""Para eliminar los errores, nosotros, los elegidos, fuimos seleccionados por Mother para entrar en la infraestructura del Ether, es decir PSO2, para llevar a cabo las investigaciones."""
st_042070_0250#0,"""Entrar en el mundo de PSO2... Eso es un deber y un privilegio reservado sólo para aquellos elegidos por Mother Cluster."""
st_042070_0260#0,"""...Y eso cubre la explicación. Sin embargo, toda la información confidencial está oculta a los civiles."""
st_042070_0270#0,"""...Damos vueltas en círculos. ¿No le ha pasado esto a nadie antes?"""
st_042070_0280#0,"""Ahaha... Probablemente eres la primera y única en haber arrastrado a alguien del mundo de PSO2."""
st_042070_0290#0,"""Pero esto demuestra que Mother Cluster tenia razón sobre los errores flotando alrededor de la infraestructura de Ether."""
st_042070_0300#0,"""Sin embargo, todavía no tenemos ninguna evidencia concreta de que todo esto es causado por un error..."""
st_042070_0310#0,"""Oh, está noticia menciona un NPC de PSO2 cobrando vida... Espera, es solo noticias sobre cosplayers."""
st_042070_0320#0,"""Y esto es una noticia sobre jugadores desaparecidos de PSO2 desde hace un tiempo atrás. Esto tampoco es..."""
st_042070_0330#0,"""Oh si. Hitsugi, hay una manera de resolver todos estos misterios. Una manera muy simple."""
st_042070_0340#0,"""¿Sí?"""
st_042070_0350#0,"""Consultemos a Mother. Mother definitivamente tendrá más información."""
st_042070_0360#0,"""¡Sí es cierto! ¿Por qué no pensamos en eso antes?"""
st_042070_0370#0,"""Un segundo, me pondré en contacto con ellos de inmediato."""
st_042070_0380#0,"""¡Espera!"""
st_042070_0390#0,"""...¿Hitsugi?, ¿Qué pasa?, ¿Por qué me detuviste? Si le preguntaramos a Mother, habríamos resuelto esto."""
