st_047070_0001#0,"""A.D.2028/4/23/14:00"""
st_047070_0010#0,"""¡Mother!"""
st_047070_0020#0,"""Te he estado esperando, Hitsugi Yasaka, y <%me>."""
st_047070_0030#0,"""Parece que hay personas de mas... Lo toleraré. Les perdonaré por poner un pie en este lugar."""
st_047070_0040#0,"""¿No eres arrogante, Mother? Casi actúas como si estuviéramos penetrando en tu territorio."""
st_047070_0050#0,"""Curiosamente, esa frase funciona perfectamente."""
st_047070_0060#0,"""Es exactamente como lo dijiste, Enga Yasaka. Este lugar es parte de mí."""
st_047070_0070#0,"""<%me>. ¿No te acuerdas de este lugar? Debes conocer un lugar muy similar a este."""
st_047070_0080#0,"""1. El centro de la nave nodriza"""
st_047070_0090#0,"""2. El interior de Xion"""
st_047070_0100#0,"""En efecto. Este es un lugar que yo misma he creado. Este es mi lugar, obsesionado con este mundo."""
st_047070_0110#0,"""Fui creada por los Photoners, y por su egoísmo, fui abandonada en el subespacio durante tanto tiempo... Errante en el espacio, llegando finalmente a la antigua Tierra."""
st_047070_0120#0,"""Hace cuánto tiempo fue que... Colisioné con la Tierra, y esa onda de choque cambió para siempre la Tierra, llevando a cabo una nueva evolución."""
st_047070_0130#0,"""Yo, que termine despedazandome tras el impacto con la Tierra, comencé a volver a ensamblarme y tomar forma."""
st_047070_0140#0,"""Esta forma, mi cuerpo, es lo que nombraron \""La luna\"". Este lugar."""
st_047070_0150#0,"""De ninguna manera, eras el Impacto Gigante?!"""
st_047070_0160#0,"""Conocimiento impresionante, Enga Yasaka. Sí, eso es lo que los terrícolas llamaron la creación de la luna."""
st_047070_0170#0,"""Sin embargo, no fue un planeta el que golpeó la Tierra. Era un clon abandonado de un registro akashic, aunque obviamente no podían saberlo."""
st_047070_0180#0,"""ESC-A Darkers?! ¿Incluso en este lugar?!"""
st_047070_0190#0,"""No interfieras, humildes Darkers. Todavía estoy aquí. Mi objetivo aún es alcanzable."""
st_047070_0200#0,"""Yo... Yo... Mis deseos... Para recuperar mis funciones como un clon de Xion... Y la venganza contra los Photoners que me abandonaron."""
st_047070_0210#0,"""Probaré que no soy un fracaso."""
st_047070_0220#0,"""¡No deseo la destrucción de este mundo!, No me importaban menos los Photons y de dónde venían. ¡Todo esto existe como nada más que una herramienta para mí!"""
st_047070_0230#0,"""Yo... Lo que debo hacer es... Convertirme en uno... ¡Con la Tierra, la luna, las estrellas y... El triunfo sobre mis creadores!"""
st_047070_0240#0,"""...¿Absorbiste a Aru por ese motivo?, ¿Para ganar poder para tu venganza?"""
st_047070_0250#0,"""Correcto. A través de mi control de los Photons, mi plan tendrá éxito."""
st_047070_0260#0,"""Aru... La fusión de Dark Falz, Ether y Photons... Un cuerpo adecuado para mi objetivo."""
st_047070_0270#0,"""Sin embargo, las conexiones que quedan dentro de él... Hitsugi Yasaka y <%me>... Sus conexiones continúan justificando su existencia."""
st_047070_0280#0,"""Esta conexión debe ser cortada. Para hacerlo... Ambos deben morir."""
st_047070_0290#0,"""1. Los Photoners ya están extintos."""
st_047070_0300#0,"""2. ¿Qué ves más allá de tu venganza?"""
st_047070_0310#0,"""¡Eso solo demuestra mi punto! Si se encontraron con su desaparición, y todavía estoy aquí, ¡Eso es una prueba absoluta de que mi existencia fue correcta todo el tiempo!"""
st_047070_0320#0,"""¡No lo sé!, ¡No soy un ser omnisciente! Pero sé que abriré un nuevo futuro cuando cumpla mi deseo!"""
st_047070_0330#0,"""...No tiene sentido contestar más de estas preguntas. ¿No es así, Hitsugi Yasaka?"""
st_047070_0340#0,"""Tienes razón, Mother. Mi objetivo es recuperar a Aru. Por eso... Te venceré."""
st_047070_0350#0,"""Mi objetivo es la venganza de los Photoners. Por eso, mataré tanto a Hitsugi Yasaka como a <%me>."""
st_047070_0360#0,"""Parece que hemos llegado a un punto muerto."""
st_047070_0370#0,"""Así parece."""
st_047070_0380#0,"""¡Ven ahora, chica de la purificación! si crees que eres capas de derrótame y sálrvalo... ¡A el Aru de mi interior!"""
line01#0,"""El progreso de la misión se ha guardado."""
