st_048130_0001#0,"""A.D.2028/4/25/15:00"""
st_048130_0010#0,"""はあっ……はあっ……<br>っ……アーデム！"""
st_048130_0020#0,"""Fufu.. Fácilmente te superas incluso a mí, el mago original y hechicero. """
st_048130_0030#0,"""Pero esto está bien. Esto esta bien. La invocación de Dios esta completa."""
st_048130_0040#0,"""...¿La Invocación de Dios? Qué significa eso,<br>Ardem?"""
st_048130_0050#0,"""Adivina. Incluso si es sólo un producto de encarnación, no hay manera de que Dios se manifieste sin algún sacrificio."""
st_048130_0060#0,"""La llegada requiere una ofrenda adecuada. Necesitamos un recipiente para que Dios entre."""
st_048130_0070#0,"""Y no puede ser cualquier humano. Debe ser un recipiente adecuado."""
st_048130_0080#0,"""Por ejemplo, alguien que ha ido más allá de los límites humanos, que ha sido maldecido por Dios, que ha vivido durante mucho tiempo."""
st_048130_0090#0,"""ぐ……う……っ！"""
st_048130_0100#0,"""アーデム！"""
st_048130_0110#0,"""Sí eso es bueno. Mi cuerpo es un recipiente digno."""
st_048130_0120#0,"""Dios, mi padre. Este recipiente que creaste... del polvo de la tierra."""
st_048130_0130#0,"""No te dejaré decir... que no quieres descender."""
st_048130_0140#0,"""Esta presencia es..."""
st_048130_0150#0,"""Fu, hehehehe heh... ¿Estás segura de que esto está bien, Phaleg? ¿No tienes que ir a ayudarlos y-"""
st_048130_0155#0,"""ぶえっ！？"""
st_048130_0160#0,"""Estoy segura de que no hay necesidad de que me vaya. Creo en la fuerza de la humanidad. ¿Deberíamos continuar?"""
st_048130_0170#0,"""ひいっ！"""
