st_047100_0001#0,"""A.D.2028/4/23/17:00"""
st_047094_0010#0,"""Hitsugi! Aru! y... Mother!"""
st_047094_0020#0,"""Por Dios, usted lo hizo realmente!, ¡Mi estúpida hermanita!"""
st_047094_0030#0,"""¡Hermano mayor!"""
st_047094_0040#0,"""¡Haz vuelto, Aru!, ¡ buen trabajo hermanito!"""
st_047094_0050#0,"""¡Kohri!"""
st_047094_0060#0,"""¿Qué?... ¿No, [hermana mayor] para mí? Pero este cálido abrazo lo compensa."""
st_047094_0070#0,"""Bienvenido de nuevo, Aru. Me alegra que hayas regresado con seguridad."""
st_047094_0080#0,"""...Hitsugi Yasaka"""
st_047094_0090#0,"""¿Hmm?"""
st_047094_0100#0,"""Gracias. yo..."""
st_047100_0010#0,"""Gracias por tu arduo trabajo, Mother. Este es el final de su papel."""
st_047100_0020#0,"""Yo..."""
st_047100_0030#0,"""¡Mother!"""
st_047100_0040#0,"""¡¿Ardem?! ¿Cómo llegastes aquí?"""
st_047100_0050#0,"""¡Ophiel!..."""
st_047100_0060#0,"""Mis disculpas, Mother. Pero esto es necesario para la evolución de la humanidad."""
st_047100_0070#0,"""Mother. Le agradesco. Gracias al Ether que produjo, la Tierra está a punto de pasar a su siguiente etapa."""
st_047100_0080#0,"""Y ahora, ustedes serán absorbidos por mí, y se convertirán en la base de un cambio de paradigma, convirtiéndose en uno con su amada Tierra."""
st_047100_0090#0,"""¿No será bueno eso, Mother?"""
st_047100_0100#0,"""¡Mother!"""
st_047100_0110#0,"""Gracias, Sra. Hitsugi. Enga, Kohri también... Y <%me>."""
st_047100_0120#0,"""Sin su cooperación, no creo que lo hubiéramos logrado. Sinceramente, gracias."""
st_047100_0130#0,"""¿Por qué harías esto?"""
st_047100_0140#0,"""¿Huh?... Para proteger la Tierra, por supuesto."""
st_047100_0150#0,"""Todos ustedes eran conscientes de que Mother planteaba una grave amenaza a la Tierra, ¿Verdad?"""
st_047100_0160#0,"""No tuvimos más remedio que matarla. Creo que esa es la decisión natural para alguien dedicado a guiar a la Tierra, ¿Sí?"""
st_047100_0170#0,"""Aún así... Mother ya estaba..."""
st_047100_0180#0,"""No sólo eso, Ardem. ¿Quién es ese tipo que trajiste contigo?, ¿Por qué estás con él?"""
st_047100_0190#0,"""No hay necesidad de preocuparse por ello, Enga Yasaka, Kohri Washinomiya. Soy Apóstol del Agua de la Mother Clúster y miembro de Earth Guide. Eso es todo."""
st_047100_0200#0,"""Entonces, ¿Eras un espía de Earth Guide?... Pero en verdad has estropeado muchas cosas para nosotros, ya sabes."""
st_047100_0210#0,"""¡Qu-!"""
st_047100_0220#0,"""Hice lo necesario para cumplir nuestro objetivo.<br>Eso es todo al respecto."""
st_047100_0230#0,"""¿Su objetivo, dice usted?"""
st_047100_0240#0,"""Enga, ¿Recuerdas lo que dije cuando te invité a unirte a Earth Guide?"""
st_047100_0250#0,"""La Tierra de hoy está estancada."""
st_047100_0260#0,"""Sin nuevas innovaciones, sin evolución... Es sólo un mundo de consumo."""
st_047100_0270#0,"""Debemos liderar la Tierra. A una nueva evolución. A una nueva reestructuración mundial."""
st_047100_0280#0,"""\""Earth Guide\"". Los que guiarán la Tierra. Si no logramos eso, no hay futuro para este planeta."""
st_047100_0290#0,"""Eres el elegido, Enga. Te necesito. Necesito que me prestes tu fuerza."""
st_047100_0300#0,"""Pensé que era sólo un discurso de lujo, pero... Mirando a tu cara, eres muy serio."""
st_047100_0310#0,"""Has matado a Mother y has adquirido su poder... Ardem, ¿Piensas seriamente que eso es todo lo que se necesita para cambiar el mundo?"""
st_047100_0320#0,"""Por supuesto que puedo cambiarlo. Lo he cambiado una y otra vez durante estas decenas de miles de años."""
st_047100_0330#0,"""¿Decenas de miles de años?... ¿Ha cambiado, innumerables veces?..."""
skit01#0,"""-Título Inglés-"""
skit02#0,"""Título"""
