st_048100_0001#0,"""A.D.2028/4/25/13:00"""
st_048100_0010#0,"""Brillante. Pero tu victoria ya no tiene sentido."""
st_048100_0020#0,"""Durante todo este tiempo estuviste atascado en mi campo, he cumplido mi misión."""
st_048100_0030#0,"""¡Tch, estabas tratando de detenernos!"""
st_048100_0040#0,"""Eso es correcto. Darle tiempo a Sir Ardem para alcanzar<br>la Divinidad. Siempre y cuando lo logre... Qu-"""
st_048100_0050#0,"""Oh mi, para que se rompa tan fácilmente de un pequeño golpe. Al igual que su portador, este campo carece de fuerza de voluntad."""
st_048100_0060#0,"""Imposible... ¿Rompiste mi campo... a través de la fuerza...?"""
st_048100_0070#0,"""...¿Está desplegando una hoja delgada de Ether encarnada en un campo? Interesante truco de magia."""
st_048100_0080#0,"""Pero... es débil. Casi como tu naturaleza humana."""
st_048100_0090#0,"""¡Demonio!"""
st_048100_0100#0,"""¿Por qué estás hay parado, estupefacto? Deberías seguir adelante."""
st_048100_0110#0,"""¿Estás segura?"""
st_048100_0120#0,"""Siempre es posible para mi matar a Ardem en su lugar, si quieres."""
st_048100_0130#0,"""Además, tengo algo más que quiero hacer ahora mismo."""
st_048100_0140#0,"""Quiero enseñarle a este tonto que estaba desesperado por la humanidad, la grandeza de la humanidad. Una<br>\""reeducación\"", Si tu quieres."""
st_048100_0150#0,"""Bueno."""
st_048100_0160#0,"""Tch, espera!"""
st_048100_0170#0,"""Oh, es bastante grosero darle la espalda a<br>una dama, ¿sabes?"""
st_048100_0180#0,"""¡Has distorsionado mi campo con sólo tu voluntad!<br>Tu...¡Tu maldito monstruo!"""
st_048100_0190#0,"""¡Oh tu! Soy un ser humano normal. Soy sólo un ser humano con una vida ligeramente más larga, que entrenó su cuerpo todos estos años."""
st_048100_0200#0,"""Phaleg Ives. Mother Cluster, apóstol del fuego. Yo soy la cumbre del potencial humano."""
st_048100_0210#0,"""Estos puños, estas piernas... Todo mi cuerpo es el resultado del potencial humano en el que te negaste a creer."""
st_048100_0215#0,"""Tu saborearas esta experiencia, ¿no?"""
line01#0,"""El progreso de la misión ha sido guardado."""
