st_047020_0001#0,"""A.P.241/4/22/11:00"""
st_047020_0010#0,"""Como todos lo han visto... Este es el estado actual de la luna."""
st_047020_0020#0,"""Y está es una imagen telescópica de la parte coloreada."""
st_047020_0030#0,"""Eso es asqueroso... ¿Estás diciendo que todos esos son ESC-A Darkers?"""
st_047020_0040#0,"""Parece que están tratando de hacer un \""camino\"" hacia la Tierra."""
st_047020_0050#0,"""Si llegaran a tales números... No seríamos capaces de manejarlo."""
st_047020_0060#0,"""Incluso para ARKS, luchar contra todo eso es...<br>Se ha llegado al punto en que no bastaría con poner a todo el planeta en un campo de aislamiento."""
st_047020_0070#0,"""Pensar que están engendrando sin cesar así... Mother estaba diciendo que aún no estaba acostumbrada. Pero esto..."""
st_047020_0080#0,"""Si su punto de generación está centrado en la luna, entonces la propia Mother también está en la luna. ¿Es así, Sra. Kohri?"""
st_047020_0090#0,"""Uh, um, Creo. Mis recuerdos son un poco borrosos, pero creo que estaba en la luna."""
st_047020_0100#0,"""Aun así, el lugar donde fuimos a rescatar a Hitsugi debería haber sido destruido... junto con esas dos chicas."""
st_047020_0110#0,"""Um... El lugar donde se encontraba Hitsugi fue utilizado anteriormente durante el desarrollo lunar y luego fue abandonado."""
st_047020_0120#0,"""El lugar en el que se encuentra Mother fue creado específicamente por Mother... Así que es un lugar completamente diferente."""
st_047020_0130#0,"""¿Es eso así? Parece haber una incoherencia con la información de Earth Guide."""
st_047020_0140#0,"""Uh, pero... Parecía tener un tornillo suelto. Creo que podría estar equivocada... Uhm, bueno... ¡Lo siento!"""
st_047020_0150#0,"""¿Por qué te estas disculpando? Solo me estoy quejando de cómo la inteligencia de Earth Guide no puede ser tan fiable. Tu no tienes nada que ver con eso."""
st_047020_0160#0,"""Además, hay otras personas con las que deberías disculparte."""
st_047020_0170#0,"""Oh... Uhm, Sé que es un poco tarde, pero... He causado tantos problemas a todos ustedes en ARKS..."""
st_047020_0180#0,"""Desafortunadamente, todo lo que puedo hacer es disculparme, pedir disculpas, disculparme, disculparme y ¡Seguir disculpándome!"""
st_047020_0190#0,"""No, no, La Sra. Kohri estaba siendo controlada. No hay necesidad de dejar que te moleste tanto."""
st_047020_0200#0,"""No, ¡Eso no es bueno!, ¡Si hay algo que pueda hacer, lo haré!, ¡Solo pidanme lo que quieran!, ¡Y te obedeceré!"""
st_047020_0210#0,"""Incluso si me dices eso... Que puedo decir..."""
st_047020_0220#0,"""¡Lo sé! <%me>!<br>¡Deja que <%me> lidie con eso!, ¡Cuento con usted!"""
st_047020_0230#0,"""¡Solo di la palabra! Debo asumir la responsabilidad y forzarme a recuperar mi honor.<br>Aunque... No quiero sentir tanto dolor, ¿Tal vez un suicidio asistido sería mejor?"""
st_047020_0240#0,"""¿O tal vez uno de esos?, ¿Como una empleada? Que se encarga de todas las tareas y demás. Que es castigada cuando hay una mota de polvo en el suelo en la esquina de la habitación."""
st_047020_0250#0,"""Ah! O tal vez, tal vez, pagar con mi cuerpo?... Si me dices que te desnudes aquí mismo... Si ese es tu deseo... ¡Obedeceré tus órdenes!"""
st_047020_0260#0,"""¡Pero pero pero! Eso es, eso es muy vergonzoso así que... Uhm... Por favor, Hitsugi... ¡No me mires!"""
st_047020_0270#0,"""...Ella parece muy similar a cómo fue la Sra. Hitsugi cuando llegó por primera vez."""
st_047020_0280#0,"""...No me lo recuerdes."""
st_047020_0290#0,"""<%me>. Si no le dices algo, no habrá un final para sus delirios."""
st_047020_0300#0,"""1. No se permiten disculpas"""
st_047020_0310#0,"""2. Dale a Hitsugi tu completo apoyo"""
st_047020_0320#0,"""¡¿Qué?! ¿Qué quieres decir con no se permiten disculpas? Entonces, ¿Estás diciendo que debería desnudarme?<br>Espera, eso no es lo que querías decir?"""
st_047020_0330#0,"""¿Quieres que apoye a Hitsugi?... Por supuesto que lo haría, por supuesto!"""
st_047020_0340#0,"""Lo que quiere decir es deja de preocuparte por cosas pequeñas y dedicate a apoyar a mi tonta hermana como amiga."""
st_047020_0350#0,"""De lo contrario, mi estúpida hermanita es propensa a ataques impredecibles. Ella necesita tener frenos cerca."""
st_047020_0360#0,"""...Hitsugi. Um... ¿Está bien mí ayuda?, ¿Qué sucede si hago algo extraño y causo más problemas?..."""
st_047020_0370#0,"""¡Kohri!"""
st_047020_0380#0,"""¿S-si?!"""
st_047020_0390#0,"""Voy a detener a Mother y salvar a Aru. Voy a pelear más que nunca... Así que mantente al tanto, ¿De acuerdo?"""
st_047020_0400#0,"""...Si. Si, si!"""
st_047020_0410#0,"""Ahora, la ubicación, La meta y el objetivo se han decidido. Los preparativos pronto se completarán."""
st_047020_0420#0,"""Estoy segura de que está será una dura batalla, así que asegúrate de guardar tu fuerza. Cuando se completen los preparativos, te llamaré."""
