st_041030_0001#0,"""A.P.241/3/22/15:30"""
st_041030_0010#0,"""Lo que sucedió antes a un lado, no parece nada de él. Parece un miembro regular de ARKS."""
st_041030_0020#0,"""Más bien, es hábil, pero se desgasta demasiado. ¡Que desperdicio!"""
st_041030_0030#0,"""¿Qué piensas, <%me>?, ¿Alguna idea después de luchar junto a él?"""
st_041030_0040#0,"""1. Nada en concreto"""
st_041030_0050#0,"""2. Algo se siente apagado"""
st_041030_0060#0,"""Su observación en vivo le da más peso a su opinión. Me ocuparé de su palabra."""
st_041030_0070#0,"""Probablemente solo estoy sobreexcitándome y leyendo demasiado en las cosas."""
st_041030_0080#0,"""Estoy de acuerdo. Algo no se siente bien. Es como si estuviera tratando de esconder algo."""
st_041030_0090#0,"""Parece que su guardia cambia de foco cuando no estás en combate."""
st_041030_0100#0,"""Deberíamos terminar está investigación pronto. Hasta entonces, sigamos vigilando. Luego revisaremos los detalles."""
st_041030_0110#0,"""*Gulp*... Están susurrando a sí mismos y lanzándome miradas... Me he Contenido un poco..."""
st_041030_0120#0,"""¿O es todo lo contrario?, ¿Notaron que me contenía y lo consideraban sospechoso?"""
st_041030_0130#0,"""Uu... Mi plan falló por completo... ¡No, ahora es el momento de redimirme! Es hora de ir por todo... Espera, ¿Qué?"""
st_041030_0140#0,"""¿...Quién es ese?..."""
st_041030_0150#0,"""Waah !?, ¿Qué pasa con este chico?"""
st_041030_0160#0,"""Huh!? <%me>! Está gran reacción... ¿Darker? No, es más fuerte que eso!"""
st_041030_0170#0,"""Nunca ha habido una lectura tan fuerte..."""
st_041030_0180#0,"""¿Sintió su regreso y llegó a echar un vistazo?!?..."""
st_041030_0190#0,"""No, ¡<%me>!, ¡Aléjate!"""
st_041030_0200#0,"""¡Te está apuntando!"""
st_041030_0210#0,"""No sé lo que está pasando, ¡Pero este es mi momento para brillar!"""
st_041030_0220#0,"""¡Bien!, ¡Déjamelo todo a mi!"""
st_041030_0230#0,"""Okay, no hay problema!"""
st_041030_0240#0,"""Hey, ¿Viste eso? Impresionante, ¿Verdad? Soy un ARKS después de todo. Incluso puedo hacer mucho... Cuando me apetezca, eso es."""
st_041030_0250#0,"""Hitsugi, ¡Mantén la guardia alta!, ¡Las lecturas todavía están presente!"""
st_041030_0260#0,"""¿Huh? Pero me he ocupado de todos los enemigos...."""
st_041030_0270#0,"""Wha- Mis manos... ¡No puedo moverme!?"""
st_041030_0280#0,"""¿Qué es esto? ¡Que me está pasando!... Alguien que me ayude!"""
st_041030_0290#0,"""¿...<%me>!?"""
st_041030_0292#0,"""1. Está bien, te salvaré."""
st_041030_0294#0,"""2. Cálmate, te salvaré."""
st_041030_0300#0,"""¡O-okay!"""
st_041030_0310#0,"""Está neutralizando eso de Darker... No, el poder de Dark Falz?"""
st_041030_0320#0,"""Ya veo... Es exactamente como dijo Xiao, el poder de <%me>..."""
st_041030_0330#0,"""¡Puedo... Mover mi mano!, ¡Ahora puedo cerrar sesión!"""
st_041030_0340#0,"""¡<%me>!, ¡¿Estás bien?!"""
st_041030_0350#0,"""Las reacciones Darker  han desaparecido. Pero, ¿A dónde se fue Hitsugi?"""
