st_046060_0001#0,"""A.P.241/4/21/17:00"""
st_046060_0010#0,"""Oh, <%me>. """
st_046060_0020#0,"""1. ¿Está bien su cuerpo?"""
st_046060_0030#0,"""2. ¿Aún pensando en ella?"""
st_046060_0040#0,"""Estoy bien, estoy bien, de todos modos, no fue una gran herida. Estoy bien, mira."""
st_046060_0050#0,"""Estaba pensando en Kohri."""
st_046060_0060#0,"""Haha... Puedes ver a través de mí, <%me>."""
st_046060_0070#0,"""Kohri era del tipo de chica que no podía hacer nada. Era mala en deportes y realmente odiaba estudiar. Estaba completamente fuera de contacto con la realidad."""
st_046060_0080#0,"""Pero incluso si nada salía bien, ella siempre sonreía, y siempre estaba alegre, de alguna manera."""
st_046060_0090#0,"""Conocí a Kohri por primera vez después de ingresar a la escuela secundaria. La conocí a través de Mother Cluster."""
st_046060_0100#0,"""Honestamente, al principio, pensé que era algo aburrida."""
st_046060_0110#0,"""Porque ella siempre me seguía, pensé que era algo molesto."""
st_046060_0120#0,"""Por eso fui cruel con ella, al principio. Pero aun así me siguió. Ella era como un cachorro cuando estaba a mi alrededor."""
st_046060_0130#0,"""...Me pregunto cuando fue el momento en que Kohri y yo nos unimos al consejo estudiantil.."""
st_046060_0140#0,"""Verás, Kohri sufrio el abuso de varias compañera. Escondian sus cosas, o rayaban su escritorio... Ese tipo de cosas duró un tiempo."""
st_046060_0150#0,"""Incluso entonces, Kohri continuó riéndose. Frente a mí, riendo como si fuera feliz."""
st_046060_0160#0,"""...Aunque fue mi culpa. Ella siempre seguía riendo."""
st_046060_0170#0,"""Originalmente yo fuy la causa por la cual, las chicas la molestaran."""
st_046060_0180#0,"""Kohri se dio cuenta de que estaba siendo abusada y las detuvo.<br>Debido a su intervención, ellas trasladaron su abuso a Kohri."""
st_046060_0190#0,"""Ni siquiera me di cuenta, y seguí pensando en ella como una plaga."""
st_046060_0200#0,"""Un día, encontré a Kohri siendo agredida."""
st_046060_0210#0,"""Pero luego, ella... Miró hacia mí y se rió."""
st_046060_0220#0,"""Kohri se rió, como siempre lo había hecho."""
st_046060_0230#0,"""Finalmente entendí que su risa significaba que se estaba empujando a sí misma."""
st_046060_0240#0,"""No me di cuenta de que era una señal que decía que necesitaba ayuda."""
st_046060_0250#0,"""Me metí en la pelea con esas abusadoras. Los profesores nos encontraron rápidamente y nos regañaron a todos. No volvió a suceder después."""
st_046060_0260#0,"""Después de eso, Kohri se pegó a mi aún más, y lo acepté."""
st_046060_0270#0,"""¿Recuerdas cómo se reía Kohri el otro día? Ella se estaba riendo igual que ese día con las abusadoras."""
st_046060_0280#0,"""Puedo decir. Ella se ríe así cuando necesita ayuda."""
st_046060_0290#0,"""Es lo mismo que antes... Ella está sufriendo, al tratar de ayudarme."""
st_046060_0300#0,"""Por eso tengo que ayudarla..."""
st_046060_0310#0,"""¡Ow!"""
st_046060_0320#0,"""Lo siento, tienes razón. No soy yo. Somos nosotros. Tenemos que ayudarla, ¿Verdad?"""
st_046060_0330#0,"""¡<%me>! Oh, ¡La Sra. Hitsugi también está aquí! Huhuhu, ¿Estoy interrumpiendo algo privado?"""
st_046060_0340#0,"""Xiera, No tienes que animarme."""
st_046060_0350#0,"""Es solo una pequeña broma. Sra. Hitsugi es muy madura ahora, al igual que el Sr. Enga. Verdaderamente un hermano y una hermana."""
st_046060_0360#0,"""¡¿Qué?!, ¡No quiero volverme tan lista en mi segundo año!, ¡Preferiría ser un poco más estúpida!"""
st_046060_0370#0,"""¿Eres así, estúpida hermana mía?"""
st_046060_0380#0,"""Gah, hermano... ¿Por qué estás aquí?"""
st_046060_0390#0,"""Eso realmente no importa, ¿Verdad? De todos modos... Sra. Xiera, pareces que tienes prisa, ¿Qué pasó?"""
st_046060_0400#0,"""Oh, ¡Es verdad! Se detectaron lecturas ESC-A Darker."""
st_046060_0410#0,"""Tch, Han vuelto a salir. ¡¿Dónde están?!"""
st_046060_0420#0,"""Verificación de coordenadas... Completada. Espera, está es... Tensei acádemy High School? ¡Esta es la escuela de Hitsugi!"""
st_046060_0430#0,"""¿Que!?"""
