st_044080_0001#0,"""A.D.2028/4/15/12:00"""
st_044080_0010#0,"""¡Esto es aburrido, 100% aburrido!, ¡Nadie sale!"""
st_044080_0020#0,"""¡En lugar de usar este 10% de potencia de fuego, hagamos que todo salga al instante!"""
st_044080_0030#0,"""Och... Conoce tu lugar No te olvides de nuestro objetivo actual.."""
st_044080_0040#0,"""Sí, sí, lo entiendo. ¡Lo entiendo en un 120%!"""
st_044080_0050#0,"""Sheesh, En lugar de está cosa problemática, estaríamos 100% bien solos Phul y yo."""
st_044080_0060#0,"""Phul todavía necesita hacer los preparativos para mas tarde. Deberías entender eso también, Och."""
st_044080_0070#0,"""¡Deja de dar vueltas a cada cosa! 70% viejo!"""
st_044080_0080#0,"""¡Pero realmente, Mother es tan preocupada! ¿No es cierto, Laplace?"""
st_044080_0090#0,"""De hecho, si Phaleg simplemente se deshiciera de todo, todo se resolvería<br>¿Verdad?<br>Phaleg, ¡Vamos a preguntarle a Phaleg ya!"""
st_044080_0100#0,"""Entonces, ¿Quieres ir y preguntar?"""
st_044080_0110#0,"""¡De ninguna manera!"""
st_044080_0120#0,"""Tu respiración y frecuencia cardíaca están subiendo... ¿Te sientes nerviosa?"""
st_044080_0130#0,"""Es bueno escuchar eso."""
st_044080_0140#0,"""Pues bien, ustedes dos. Hasta que llegue el momento adecuado, voy a dejar esto."""
st_044080_0150#0,"""Sí, sí. Cielos, ¿Por qué me quedé atascada trabajando con estos niños sombríos?"""
st_044080_0160#0,"""Oye, ¿No es un poco grosero tu ataque? ¡Uno de mis Maxwell acába de ser destruido! ¿Sientes al menos un 40% de lástima?"""
st_044080_0170#0,"""Lo siento, fui criado toscamente. ¡Trampa, puntos débiles, trampas, voy a usar todos!"""
st_044080_0180#0,"""¿Qué?, ¿Lo desvio todo en un momento?"""
st_044080_0190#0,"""Imposible... Eres..."""
st_044080_0200#0,"""Kohri!, ¡¿Por qué estás aquí?!"""
st_044080_0210#0,"""Espera, Kohri!, ¡Detente!"""
st_044080_0220#0,"""Tch!, ¡Idiota!, ¡No corras!"""
st_044080_0230#0,"""¡Hola, chico 60% sexy! ¿Realmente crees que tienes tiempo para apartar la mirada? Vas a morir al 100%, ¿Sabes?"""
st_044080_0240#0,"""No te pongas en mi camino, a menos que no valores tu propia vida"""
st_044080_0250#0,"""Hey, tu. Eres <%me>, ¿Verdad? escuché de parte de Mother que, incluso entre ARKS, eres un 200% peligroso."""
st_044080_0260#0,"""Es por eso que estoy aquí. ¡Yo, Och Miller, vine a tratar contigo personalmente!"""
st_044080_0270#0,"""¡Vamos, Laplace!, ¡Maxwell! Todos los cálculos se han completado. ¡Esta pelea es 100% nuestra!"""
st_044080_0280#0,"""...Adelante, ven."""
skit01#0,"""¿Por qué estas aquí?"""
skit02#0,"""Un triste reencuentro"""
