st_045040_0001#0,"""A.D.2028/4/17/14:00"""
st_045040_0010#0,"""Mother Cluster... Construyendo algo tan gigantesco en la luna."""
st_045040_0020#0,"""De acuerdo con la información de Ardem, está ubicación fue utilizada una vez para diseminar el Ether en todo el mundo."""
st_045040_0030#0,"""Bajo la cooperación de varias naciones, incluso después de la dispersión de Ether, continuó el transporte de materias primas."""
st_045040_0040#0,"""Parece que todos han estado gastando dinero en esto."""
st_045040_0050#0,"""No sólo es el aire respirable, la gravedad está totalmente controlada. Han estado escondiendo algún tipo de tecnología."""
st_045040_0060#0,"""Cualquier tecnología lo suficientemente avanzada es indistinguible de la magia... Me pregunto cuál es?"""
st_045040_0070#0,"""1. Es claramente ciencia."""
st_045040_0080#0,"""2. ¿Quizás es mágia?"""
st_045040_0090#0,"""Por supuesto. Cuando se trata de tecnología como esta, solo Mother Cluster podría haberlo hecho."""
st_045040_0100#0,"""Podrías usar magia para crear los materiales, pero no sé de una manera de controlar la gravedad usando magia... Creo que probablemente sea ciencia."""
st_045040_0110#0,"""Independientemente de los materiales, este nivel de la ciencia está mucho más allá de cualquier cosa en la Tierra. Incluso usando Ether"""
st_045040_0120#0,"""Me pregunto si... ¿Mother Cluster invadió el universo ARKS para robar este tipo de tecnología?"""
st_045040_0130#0,"""...Bueno, no podemos preocuparnos por eso en este momento. Primero tenemos que salvar a Hitsugi."""
st_045040_0140#0,"""Estoy tratando de localizar la señal de Hitsugi, pero los escáneres están siendo interferidos, así que no va muy bien."""
st_045040_0150#0,"""Si están tratando de interferir, eso significa que hay algo que no quieren que veamos. Vamonos, <%me>."""
skit01#0,"""Porque lo he decidido"""
skit02#0,"""Determinacion"""
