st_046010_0001#0,"""A.P.241/4/19/11:00"""
st_046010_0010#0,"""Ugh... Mi cabeza todavía está dando vueltas..."""
st_046010_0020#0,"""1. ¿No deberías descansar?"""
st_046010_0030#0,"""2. ¿Estás realmente bien?"""
st_046010_0040#0,"""No, no, estoy bien!, ¡Xiera ya puede moverse nuevamente!"""
st_046010_0050#0,"""No te preocupes, estoy bien! Sé que estás preocupado por mí, pero me estoy acostumbrando a todo este trabajo extra."""
st_046010_0060#0,"""...Esto tampoco es el tipo de situación en la que puedo acostarme en la cama."""
st_046010_0070#0,"""En primer lugar... Lo siento. Te he causado tantos problemas."""
st_046010_0080#0,"""No, no, ¡La Sra. Hitsugi no hizo nada malo!, ¡Los que causaron toda está destrucción son los culpables!"""
st_046010_0090#0,"""Pero, fue mi culpa que sucediera esto. Entonces me gustaría disculparme apropiadamente. Por no mencionar, Aru..."""
st_046010_0100#0,"""Debido a que se relaciona con Aru, por favor déjeme informarle todo el daño causado por el ataque reciente."""
st_046010_0110#0,"""La nave ARKS fue tomada temporalmente, pero todos los sistemas han vuelto a la normalidad ahora."""
st_046010_0120#0,"""La nave ARKS también ha regresado a la Tierra. Hemos terminado las contramedidas para evitar que esto vuelva a suceder. ¡No volveré a dejarlo pasar!"""
st_046010_0130#0,"""Ahora, con respecto a las víctimas... Es un número relativamente pequeño."""
st_046010_0140#0,"""Debido a que el limitador fue explotado, la mayoría de los ARKS no pudieron luchar. Fue una buena decisión llamar a la evacuación en lugar de la batalla."""
st_046010_0150#0,"""Solo que... Aru esta..."""
st_046010_0160#0,"""No dejes que te preocupe, Xiera. Lo sé porque estaba conectada con Aru... Fue absorbido por Mother."""
st_046010_0170#0,"""Sí, Aru estaba a mi lado. Animándome cuando estaba deprimida. Esa conexión... Ahora es muy débil."""
st_046010_0180#0,"""Pero no se ha desvanecido por completo. Es por eso que voy a recuperar a Aru... ¡No importa qué!"""
st_046010_0190#0,"""Entonces, Mother absorbió a Aru...<br>Pero, ¿Por qué lo hizo?"""
st_046010_0200#0,"""Supongo que tendremos que empezar por definir qué son Aru y Mother."""
st_046010_0210#0,"""Con respecto a Mother, hay un tipo de pasaje en los registros de Earth Guide."""
st_046010_0220#0,"""Mother, como menciona en las leyendas, puede haber sido una entidad que llegó a la Tierra en la antigüedad."""
st_046010_0230#0,"""Esta entidad, que proviene de un universo diferente, simplemente despertó recientemente y comenzó a moverse."""
st_046010_0240#0,"""Sí, si corregí el original, fue un problema de nuestro lado."""
st_046010_0250#0,"""La entidad conocida como [Mother] es la copia de Akashic Record, Xion. La primera modelo."""
st_046010_0260#0,"""Aunque se creó con éxito, fue incontrolable y se abandonó en el subespacio...."""
st_046010_0270#0,"""Terminó llegando a la Tierra y se convirtió en Mother."""
st_046010_0280#0,"""Así es... Es por eso que Ether y Photons son tan similares. Eran originalmente iguales."""
st_046010_0290#0,"""Por favor, no dejen que está cadena de eventos les moleste, ARKS."""
st_046010_0300#0,"""Independientemente de cómo nació Mother, llevó a la civilización de la Tierra a una nueva evolución tecnológica."""
st_046010_0310#0,"""Esta serie de eventos es algo que la gente de la Tierra debe superar. Este muro bloquea nuestra evolución."""
st_046010_0320#0,"""Más importante aún, debemos centrarnos en ese niño, Aru."""
st_046010_0330#0,"""En lo que respecta a Aru, tengo información para todos..."""
st_046010_0340#0,"""Ganamos suficientes datos durante la recuperación de Hitsugi y durante la absorción de Aru por parte de Mother."""
st_046010_0350#0,"""¿Datos suficientes para hacer qué?"""
st_046010_0360#0,"""Para revelar lo que es Aru..."""
st_046010_0370#0,"""La verdadera identidad de Aru... de acuerdo con el despertar de <%me>, una masa de oscuridad intentaba recuperar su forma."""
st_046010_0380#0,"""En otras palabras, Aru es..."""
st_046010_0385#0,"""Un Dark Falz."""
st_046010_0390#0,"""Dark Falz?... ¿Ese enemigo absoluto de los ARKS?"""
st_046010_0400#0,"""Sí. Un fragmento de 【Profound Darkness】, así como el enemigo de ARKS, es una entidad que controla darkers. Eso es un Dark Falz."""
st_046010_0410#0,"""Para decirlo simplemente, un Dark Falz es un Darker muy poderoso. Eligen un anfitrión y tratan de poseerlo para materializarse."""
st_046010_0420#0,"""Un anfitrión... Entonces, esa cosa que me envolvió ese momento fue..."""
st_046010_0430#0,"""Sí. Fue un nuevo Dark Falz que intentó capturar a Hitsugi como anfitrión. Eso es Aru."""
st_046010_0440#0,"""El anfitrión resultó ser un avatar hecho de Ether; El cierre forzado de Hitsugi; y la influencia del poder de <%me>..."""
st_046010_0450#0,"""Con estos factores superpuestos milagrosamente, Aru no tomó forma como Dark Falz, sino como Aru."""
st_046010_0460#0,"""Cuando Mother confrontó a Aru, dijo esto... \""Una fusión de Ether y Photons.\""."""
st_046010_0470#0,"""Se podría decir que Aru nació de los Photons de <%me> y el Ether de Hitsugi."""
st_046010_0480#0,"""Eso es demasiado para ser una coincidencia...<br>¿Es eso posible?"""
st_046010_0490#0,"""...Aru dijo esto. Los que lo guiaron a través de la oscuridad fueron <%me> y yo."""
st_046010_0500#0,"""Si esa oscuridad se refiere al poder de un Dark Falz... Eso es probablemente lo que quiso decir."""
st_046010_0510#0,"""Pero... Qué absurdo híbrido."""
st_046010_0520#0,"""Tomando el poder de Dark Falz, creo que la única razón por la que se convirtió en un híbrido fue a causa de los Photons de <%me>, reprimiendo la oscuridad."""
st_046010_0530#0,"""Sin embargo, está situación... Probable vaya a empeorar."""
st_046010_0540#0,"""Los elementos Darker dentro de Aru, se mantuvieron controlados por la presencia de los Photons de <%me>."""
st_046010_0550#0,"""Pero Mother terminó absorbiendo a Aru... La conexión de Hitsugi y <%me> con Aru se ha vuelto muy débil."""
st_046010_0560#0,"""Una vez que se terminen los Photons, ¿Qué queda dentro de Aru?..."""
st_046010_0570#0,"""Argh, estaba en medio de algo! reacciones de Phantoms, cerca de Las Vegas en la Tierra.<br>...Espera, ¿Qué son estas lecturas?"""
st_046010_0580#0,"""¿<%me>, Enga?"""
st_046010_0590#0,"""Sea lo que sea, será más rápido si simplemente luchamos directamente. Tenemos que vencerlo de todos modos."""
st_046010_0600#0,"""Hitsugi ¿Qué estás haciendo? Vas a ir también, así que prepárate."""
st_046010_0610#0,"""!... ¡Okay!"""
