st_041012_0001#0,"""A.P.241/3/22/12:00"""
st_041012_0010#0,"""Bienvenid@ de vuelta! Que tal te fue? Te la has arreglado para usarlo?"""
st_041012_0020#0,"""Bueno, si hay algo de lo que quieras saber, ¡Estoy más que dispuesta a escuchar y darte una mano!"""
st_041012_0030#0,"""¡Todo parte de la descripción del trabajo para el operador personal de <%me>, Xiera!"""
st_041012_0040#0,"""Continuemos desde donde lo dejamos. La sede de ARKS tiene una solicitud importante. Por favor escuche atentamente:"""
st_041012_0050#0,"""¡<%me>! Ha sido un tiempo! Soy Ulc, ¿Me recuerdas? Fue una sorpresa, pero me hicieron Comandante."""
st_041012_0060#0,"""Escuché que tus recuerdos son un poco nebulosos, así que realmente quería verte en persona. Pero Xiao tiene mucho en sus manos, ¡Y los dos estamos muy ocupados!"""
st_041012_0070#0,"""Lamento que solo pueda enviarte un mensaje de voz. ¡La próxima vez, me aseguraré de encontrarme contigo!"""
st_041012_0080#0,"""Dejando eso de lado, tengo algo que preguntarte."""
st_041012_0090#0,"""Recientemente, ha habido casos inusuales de personas que parecen ser miembros de ARKS, pero que nadie ha visto antes."""
st_041012_0100#0,"""He estado buscando en los sectores de información, pero creo que Casra está escondiendo algo, ya que no informó ningún hallazgo."""
st_041012_0110#0,"""Entonces, en otras palabras, quiero que investigues."""
st_041012_0120#0,"""Para recopilar más información sobre ellos, necesitaré que marques junto con uno de dichos miembros y los vigile."""
st_041012_0130#0,"""Lo siento, pero como Casra no va a decir nada, tengo que preguntarte. Si eres capaz de hacer esto, ¡Cuento contigo!"""
st_041012_0140#0,"""Y ese es el final del mensaje de la Comandante Ulc."""
st_041012_0150#0,"""Ya veo, así que esa fue la razón por la cual <%me> fue contactad@. Estoy de acuerdo con ella."""
st_041012_0155#0,"""Ulc asumió el papel de Comandante de Xiao, porque todo está en un lío. Creo que ella también me lo está preguntando."""
st_041012_0160#0,"""Bueno, preparémonos para partir. Ven a verme cuando estés listo."""
st_041012_0170#0,"""Ah, también, la organización de ARKS pasó por una pequeña reestructuración."""
st_041012_0180#0,"""Si está interesado, por favor venga y escuche en cualquier momento."""
