st_043060_0001#0,"""A.D.2028/4/2/18:00"""
st_043060_0010#0,"""¡¡Esa es la habitación de mi hermano mayor! ¡No puede ser!!"""
st_043060_0020#0,"""¡INTERESANTE, INTERESAANTE, INTERESAAAAANTE! Esto es genial, todo ha sido volado suavemente, ¿verdad ?! ¡Pude capturar una ESCENA ESPECTACULAR!"""
st_043060_0030#0,"""¡Traidor de Mother, VEN AQUÍ! ¿No tengo razón, JOVENCITA HITSUGI?"""
st_043060_0040#0,"""¡Tu eres el... responsable de esto ?!"""
st_043060_0050#0,"""Jaja, te diré algo aburrido, ¿De acuerdo? En Japón, tenemos un dicho \""no es obvio\"", ¿No es así?"""
st_043060_0060#0,"""¡Tu... mataste a mi hermano!"""
st_043060_0070#0,"""¿Huh? ¿Ha fallado la traducción automática? Oh, bueno, apuesto a que todavía estás preguntando lo mismo de nuevo, ¿verdad?"""
st_043060_0080#0,"""Fufu, ya veo... Bueno, entonces, estoy seguro de que esta escena te contestará - Apuesto a que vamos a capturar un video SENSATIONAL, ¿verdad?"""
st_043060_0090#0,"""Así es, JOVENCITA Hitsugi! El que mando a volar lejos al JOVEN Enga fui yo! BETHOR ZELAZNY!"""
st_043060_0095#0,"""¡Tu hermano fue limpiado! Justo frente de mis ojos, él fue \""¡KABOOM!\"" Y EXPLOTO, sin dejar rastro! ¿No te parece que, estoy en lo correcto?"""
st_043060_0100#0,"""天……羽々斬ィッ！"""
st_043060_0110#0,"""¡Jajaja! Gran expresión genuina! ¡Una cara temblorosa llena de arrepentimiento y enojo! Uno no consigue escenas raras como esta a menudo, yo!"""
st_043060_0120#0,"""Estás segura de esto JOVENCITA Hitsugi? Te has vuelto demasiado caliente y te has olvidado de tus pies. Yo creo que ese lugar esta demasiado caliente para usted?"""
st_043060_0130#0,"""きゃあっ！"""
st_043060_0140#0,"""¡¿UNA... BOMBA?!"""
st_043060_0150#0,"""¡NO NO NO NO! ¡CORTE! JOVENCITA Hitsugi! Si usted es provocada por una burla tan fácilmente, la gente va a pensar que esto es una especie de libro monótono!"""
st_043060_0160#0,"""Se supone que todos ustedes son mis tan esperados ACTORES que darán vida a esta PELÍCULA! ¡Te lo ruego! Dame más MOVIMIENTOS EMOCIONANTES, yo!"""
st_043060_0170#0,"""Ahora recuerdo... Bethor Zelazny. El director de cine de Hollywood que se hizo famoso con el tiempo a través de sus habilidades de efectos especiales."""
st_043060_0180#0,"""Así es, el director de cine que EXCITÓ a toda la nación! BETHOR ZELAZNY! ¡Y el Apóstol de Madera de Mother Cluster!"""
st_043060_0190#0,"""Veras, Mother me dijo que podria FILMAR algo emocionante si viniera a Japón. Y antes de que lo supiera, Ya estaba aquí, jajaja!"""
st_043060_0200#0,"""Por lo tanto, JOVENCITA Hitsugi! Deme más MOVIMIENTOS que me hagan sentirme ARDIENTE! ¡Ponga más ENCANTO en su ACTUACIÓN, POR FAVOR!"""
st_043060_0210#0,"""¡Deja de tontear! Que quieres decir con<br>\""FILMACION\"" o \""EMOCIONANTE\""?!<br>Por cosas como esa... mi hermano esta..."""
st_043060_0220#0,"""Bien bien bien ¡ALMA BUENA! Pero JOVENCITA Hitsugi, De aseguro su vista esta estrecha."""
st_043060_0230#0,"""¡¿?!"""
st_043060_0240#0,"""<%me>……！"""
st_043060_0250#0,"""BUENO... BIENVENIDOS !! Con esto, ahora puedo filmar algo más fresco y resistente!"""
st_043060_0260#0,"""ACTORES! ¡COLOQUENSE! ESCENA... ¡ACCIÓN!"""
